,Longitude,Latitude,Soil Mapping Unit,Country
3254,77.42,14.17,3781,"TIRUMANI, IN"
3255,77.42,14.17,3781,"TIRUMANI, IN"
3256,76.58,13.58,3781,"BORANKANIVE, IN"
3257,76.58,13.58,3781,"BORANKANIVE, IN"
3258,77.03,14.08,3781,"ARSIKERE, IN"
3259,77.03,14.08,3781,"ARSIKERE, IN"
3260,77.02,13.02,7001,"KUNIGAL, IN"
3261,77.02,13.02,3781,"KUNIGAL, IN"
3262,76.93,13.63,3781,"KALLAMBELLA, IN"
3263,77.23,13.53,3781,"KORATAGERE, IN"
3264,76.73,13.67,3781,"BUKKAPATNA, IN"
3265,76.73,13.67,3781,"BUKKAPATNA, IN"
3266,76.97,13.93,3781,"BARAGUR, IN"
3267,76.97,13.93,3781,"BARAGUR, IN"
3268,76.85,13.25,3781,"KADABA, IN"
3269,76.75,13.5,3781,"HAGALVADI, IN"
3270,76.87,13.45,3781,"CHELUR, IN"
3271,76.38,13.33,3781,"HONNAVALLI, IN"
3272,76.38,13.33,3781,"HONNAVALLI, IN"
3273,76.55,13.17,3781,"NONAUINKERE, IN"
3274,76.55,13.17,3781,"NONAUINKERE, IN"
3275,76.63,13.32,3781,"KIBBANHALLI, IN"
3276,76.63,13.32,3781,"KIBBANHALLI, IN"
3277,77.03,12.82,3781,"HULIYURDURGA, IN"
3278,77.03,12.82,3781,"HULIYURDURGA, IN"
3279,77.03,12.82,3781,"HULIYURDURGA, IN"
3280,77.03,12.82,3781,"HULIYURDURGA, IN"
3281,76.92,12.92,3781,"AMRITUR, IN"
3282,76.92,12.92,3781,"AMRITUR, IN"
3283,76.92,12.92,3781,"AMRITUR, IN"
3284,76.92,12.92,3781,"AMRITUR, IN"
3285,77.05,12.77,3781,"NIDSALE, IN"
3286,77.05,12.77,3781,"NIDSALE, IN"
3287,76.72,13.25,3781,"DANDINASIVARA, IN"
3288,76.72,13.25,3781,"DANDINASIVARA, IN"
3289,76.75,13.08,3781,"MAYASANDRA, IN"
3290,76.88,13.15,3781,"CHANDRASEKHARAPURA, IN"
3291,76.88,13.15,3781,"CHANDRASEKHARAPURA, IN"
3292,77.03,13.13,3781,"HEBBUR, IN"
3293,77.03,13.13,3781,"HEBBUR, IN"
3294,77.13,13.33,3781,"UDRIGERE, IN"
3295,77.02,13.42,3781,"BALLAVI, IN"
3296,77.02,13.42,3781,"BALLAVI, IN"
3297,76.73,13.45,3781,"DALAVOY TANK, IN"
3298,77.0,13.5,3781,"NELHAL, IN"
3299,77.13,13.67,3781,"BADVANHALLI, IN"
3300,77.13,13.67,3727,"BADVANHALLI, IN"
3301,77.2,13.83,3781,"MIDIGESI, IN"
3302,77.3,13.8,3727,"ITAKADIBBANHALLI, IN"
3303,77.4,13.72,3781,"KODIGENAHALLI, IN"
3304,77.4,13.72,3781,"KODIGENAHALLI, IN"
3305,77.3,13.53,3781,"HOLAVANHALLI, IN"
3306,77.08,13.5,3781,"TOVINKERE, IN"
3307,77.08,13.5,3781,"TOVINKERE, IN"
3308,77.33,13.42,3781,"MAVATHUR, IN"
3309,77.33,13.42,3781,"MAVATHUR, IN"
3310,77.28,13.37,3781,"KOLAL, IN"
3311,77.28,13.37,3781,"KOLAL, IN"
3312,77.28,13.37,3781,"KOLAL, IN"
3313,77.28,13.37,3781,"KOLAL, IN"
3314,77.17,13.5,3781,"THUMBADI, IN"
3315,77.08,13.33,3781,"TUMKUR OBSERVATORY, IN"
3316,77.08,13.33,7001,"TUMKUR OBSERVATORY, IN"
3317,76.33,9.87,6662,"ARUKUTTY, IN"
3318,76.33,9.87,6662,"ARUKUTTY, IN"
3319,76.33,9.7,3844,"SHERTHALA, IN"
3320,76.33,9.55,6672,"ALLEPPEY OBSERVATORY, IN"
3321,76.37,9.38,6672,"AMBALAPUZA, IN"
3322,76.55,9.38,3817,"THIRUVALLA, IN"
3323,76.62,9.32,3817,"CHENGANNUR, IN"
3324,76.62,9.32,3817,"CHENGANNUR, IN"
3325,76.62,9.32,3817,"CHENGANNUR, IN"
3326,76.62,9.32,3817,"CHENGANNUR, IN"
3327,76.53,9.25,3844,"MAVELIKARA, IN"
3328,76.53,9.25,3844,"MAVELIKARA, IN"
3329,76.45,9.28,3845,"HARIPAD, IN"
3330,76.42,9.55,6662,"ALLEPEY PWD, IN"
3331,76.42,9.55,6662,"ALLEPEY PWD, IN"
3332,75.55,11.97,3817,"IRIKKUR, IN"
3333,75.55,11.97,3817,"IRIKKUR, IN"
3334,74.98,12.52,3844,"KASARGOD, IN"
3335,74.98,12.52,3844,"KASARGOD, IN"
3336,75.37,11.87,3844,"CANNANORE, IN"
3337,75.37,11.87,3844,"CANNANORE, IN"
3338,75.2,12.1,3844,"PAYYANUR, IN"
3339,75.5,11.75,3844,"TELLICHERY, IN"
3340,75.35,12.05,3817,"TALIPARAMBA, IN"
3341,75.1,12.3,3844,"HOSDURG, IN"
3342,76.02,11.8,3824,"MANANTODDY, IN"
3343,75.67,11.97,3656,"IRRITY, IN"
3344,75.67,11.97,3656,"IRRITY, IN"
3345,76.52,10.2,3817,"MALAYATTUR, IN"
3346,76.22,10.15,3817,"PARUR, IN"
3347,76.22,10.15,3817,"PARUR, IN"
3348,76.35,10.12,3817,"ALWAYE PWD, IN"
3349,76.35,10.12,3817,"ALWAYE PWD, IN"
3350,76.58,9.97,3817,"MUVATTUPUZHA, IN"
3351,76.58,9.97,3817,"MUVATTUPUZHA, IN"
3352,76.58,9.97,3817,"MUVATTUPUZHA, IN"
3353,76.58,9.97,3817,"MUVATTUPUZHA, IN"
3354,76.48,10.12,3817,"PERUMPAVUR, IN"
3355,76.48,10.12,3817,"PERUMPAVUR, IN"
3356,76.78,10.05,3656,"NERIAMANGALAM, IN"
3357,76.78,10.05,3656,"NERIAMANGALAM, IN"
3358,76.28,9.98,7001,"ERNAKULAM, IN"
3359,76.28,9.98,7001,"ERNAKULAM, IN"
3360,76.67,9.83,3656,"KARIKODE, IN"
3361,76.78,9.57,3817,"KANJIRAPALLY, IN"
3362,76.78,9.57,3817,"KANJIRAPALLY, IN"
3363,76.78,9.57,3817,"KANJIRAPALLY, IN"
3364,76.78,9.57,3817,"KANJIRAPALLY, IN"
3365,76.4,9.75,6662,"VAIKOM, IN"
3366,76.57,9.67,3817,"ETTUMANUR, IN"
3367,76.57,9.67,3817,"ETTUMANUR, IN"
3368,76.53,9.58,3817,"KOTTAYAM P.W.D, IN"
3369,76.53,9.58,3817,"KOTTAYAM P.W.D, IN"
3370,76.55,9.45,3817,"CHANGENACHERY, IN"
3371,77.15,10.27,3638,"MARAYUR, IN"
3372,77.15,10.27,3638,"MARAYUR, IN"
3373,77.1,10.07,3816,"DEVIKULAM, IN"
3374,77.1,10.07,3816,"DEVIKULAM, IN"
3375,77.1,9.87,3656,"CHINNAR, IN"
3376,77.1,9.87,3656,"CHINNAR, IN"
3377,77.22,9.97,3816,"SANTHANPARA, IN"
3378,77.22,9.97,3816,"SANTHANPARA, IN"
3379,77.22,9.97,3816,"SANTHANPARA, IN"
3380,77.22,9.97,3816,"SANTHANPARA, IN"
3381,77.07,10.1,3638,"MUNNAR, IN"
3382,77.13,9.72,3816,"VANDANMETTU, IN"
3383,77.13,9.72,3816,"VANDANMETTU, IN"
3384,77.17,9.58,3816,"KUMILY, IN"
3385,77.18,9.58,3816,"THAKKADY, IN"
3386,77.18,9.58,3816,"THAKKADY, IN"
3387,77.22,9.55,3816,"PERAIYAR, IN"
3388,77.22,9.55,3816,"PERAIYAR, IN"
3389,76.75,9.6,3817,"PALA, IN"
3390,76.98,9.57,3656,"PEERMADE RESIDEN, IN"
3391,76.98,9.57,3656,"PEERMADE RESIDEN, IN"
3392,76.83,9.9,3656,"VELLOOR, IN"
3393,76.53,9.58,3817,"KOTTAYAM OBSERVATORY, IN"
3394,76.53,9.58,3817,"KOTTAYAM OBSERVATORY, IN"
3395,75.58,11.6,3844,"BADAGARA, IN"
3396,75.58,11.6,3844,"BADAGARA, IN"
3397,75.75,11.67,3817,"KUTTIADI, IN"
3398,75.75,11.67,3817,"KUTTIADI, IN"
3399,75.7,11.45,3844,"QUILANDI, IN"
3400,76.03,11.55,3656,"VAYITTIRI, IN"
3401,76.03,11.55,3656,"VAYITTIRI, IN"
3402,75.92,10.78,6662,"PONNANI, IN"
3403,75.92,10.78,6662,"PONNANI, IN"
3404,76.13,11.12,3817,"MANJERI, IN"
3405,76.13,11.12,3817,"MANJERI, IN"
3406,75.92,11.05,3846,"TIRUVANGADI, IN"
3407,75.92,11.05,3846,"TIRUVANGADI, IN"
3408,76.23,10.97,3817,"PERINTHALAMANNA, IN"
3409,76.23,10.97,3817,"PERINTHALAMANNA, IN"
3410,76.73,10.7,3814,"CHITTUR, IN"
3411,76.55,10.63,3814,"ALATTUR, IN"
3412,76.65,10.78,7001,"PALGHAT, IN"
3413,76.55,10.8,3814,"PARLI, IN"
3414,76.38,10.78,3656,"OTTAPALAM, IN"
3415,76.38,10.78,3656,"OTTAPALAM, IN"
3416,76.32,10.87,3817,"CHERAPALASERI, IN"
3417,76.32,10.87,3817,"CHERAPALASERI, IN"
3418,76.32,10.87,3656,"CHERAPALASERI, IN"
3419,76.32,10.87,3656,"CHERAPALASERI, IN"
3420,76.47,10.98,3817,"MANNARGHAT, IN"
3421,76.47,10.98,3817,"MANNARGHAT, IN"
3422,76.6,8.88,7001,"QUILON PWD, IN"
3423,76.67,8.78,3844,"PARAVUR, IN"
3424,76.88,8.83,3817,"NILAMEL, IN"
3425,76.88,8.83,3817,"NILAMEL, IN"
3426,76.77,9.27,3817,"PATTANAMPHITTA, IN"
3427,76.77,9.27,3817,"PATTANAMPHITTA, IN"
3428,76.85,9.22,3656,"KONNI, IN"
3429,76.85,9.22,3656,"KONNI, IN"
3430,76.73,9.15,3817,"ADUR, IN"
3431,76.53,9.07,3845,"KARUNAGAPALLI, IN"
3432,76.53,9.07,3845,"KARUNAGAPALLI, IN"
3433,76.53,9.07,3845,"KARUNAGAPALLI, IN"
3434,76.53,9.07,3845,"KARUNAGAPALLI, IN"
3435,76.92,9.0,3817,"PUNALUR, IN"
3436,76.92,9.0,3817,"PUNALUR, IN"
3437,76.77,9.02,3817,"KOTTARAKARA, IN"
3438,76.77,9.02,3817,"KOTTARAKARA, IN"
3439,77.17,8.98,3656,"ARYANKAVU, IN"
3440,76.2,10.22,3817,"CRANGANORE, IN"
3441,76.2,10.22,3817,"CRANGANORE, IN"
3442,76.22,10.52,7001,"TRICHUR, IN"
3443,76.22,10.52,7001,"TRICHUR, IN"
3444,76.22,10.52,3817,"TRICHUR, IN"
3445,76.22,10.52,3817,"TRICHUR, IN"
3446,76.05,10.57,3844,"CHOWGHAT, IN"
3447,76.05,10.57,3844,"CHOWGHAT, IN"
3448,76.13,10.45,3844,"TRIPRAYAR, IN"
3449,76.17,10.25,3844,"MUKUNDAPURAM, IN"
3450,76.25,10.67,3656,"THALIPILLY, IN"
3451,76.25,10.67,3656,"THALIPILLY, IN"
3452,76.82,8.7,3844,"ATTINGAL, IN"
3453,76.82,8.7,3844,"ATTINGAL, IN"
3454,77.0,8.6,3817,"NEDUMANGAD, IN"
3455,77.08,8.38,3844,"NOYYATINKARA, IN"
3456,77.08,8.38,3844,"NOYYATINKARA, IN"
3457,77.15,8.33,3844,"PARASALA, IN"
3458,77.12,8.75,3656,"PONMUDI, IN"
3459,77.12,8.75,3656,"PONMUDI, IN"
3460,80.57,22.1,3861,"BAIHAR, IN"
3461,80.07,22.12,3861,"DHUTI, IN"
3462,80.07,22.12,3861,"DHUTI, IN"
3463,80.2,21.8,3861,"BALAGHAT, IN"
3464,79.8,21.78,3861,"KATANGI, IN"
3465,80.53,21.5,3861,"LANJI, IN"
3466,80.53,21.5,3861,"LANJI, IN"
3467,80.05,21.75,3861,"WARASEONI, IN"
3468,79.98,21.83,3861,"KATTANJHIRI, IN"
3469,80.42,21.72,3714,"DONGARGAON, IN"
3470,80.42,21.72,3714,"DONGARGAON, IN"
3471,80.42,21.72,3714,"DONGARGAON, IN"
3472,80.42,21.72,3714,"DONGARGAON, IN"
3473,80.77,22.05,3861,"PALHERA, IN"
3474,80.3,22.2,3861,"JAMUNIA, IN"
3475,80.83,21.78,3861,"SALETEKA, IN"
3476,80.32,22.18,3861,"PARASWADA, IN"
3477,80.32,22.18,3861,"PARASWADA, IN"
3478,80.4,21.62,3861,"WARAMAIN, IN"
3479,80.4,21.62,3861,"WARAMAIN, IN"
3480,80.05,21.95,3861,"LALBURRA, IN"
3481,80.0,21.92,3861,"SARTHI, IN"
3482,80.0,21.92,3861,"SARTHI, IN"
3483,81.65,19.6,3791,"KONDAGAON, IN"
3484,81.35,18.88,3791,"DANTEWARA, IN"
3485,81.25,19.72,3714,"NARAYANPUR, IN"
3486,81.25,19.72,3714,"NARAYANPUR, IN"
3487,81.67,18.38,3791,"SUKMA, IN"
3488,80.82,18.78,3769,"BIJAPUR, IN"
3489,80.82,18.78,3769,"BIJAPUR, IN"
3490,80.38,18.87,3866,"BHOPALPATNAM, IN"
3491,80.38,18.87,3866,"BHOPALPATNAM, IN"
3492,80.38,18.87,3866,"BHOPALPATNAM, IN"
3493,80.38,18.87,3866,"BHOPALPATNAM, IN"
3494,81.38,17.8,3769,"KONTA, IN"
3495,81.38,17.8,3769,"KONTA, IN"
3496,81.23,18.58,3769,"BAILADILA OBSERVATORY, IN"
3497,81.17,20.1,3791,"ANTAGARH, IN"
3498,81.6,20.08,3791,"KESKAL, IN"
3499,81.08,20.32,3791,"BHANUPRATAPPUR, IN"
3500,81.08,20.32,3791,"BHANUPRATAPPUR, IN"
3501,81.08,20.32,3791,"BHANUPRATAPPUR, IN"
3502,81.08,20.32,3791,"BHANUPRATAPPUR, IN"
3503,78.27,21.77,3861,"MULTAI, IN"
3504,78.27,21.77,3861,"MULTAI, IN"
3505,77.9,21.92,3696,"BETUL BADNUR, IN"
3506,77.9,21.92,7001,"BETUL BADNUR, IN"
3507,77.92,21.63,3861,"ATNER, IN"
3508,77.92,21.63,3861,"ATNER, IN"
3509,77.63,21.65,3696,"BHAINSDEHI, IN"
3510,77.92,22.2,3696,"SHAHPUR, IN"
3511,77.92,22.2,3696,"SHAHPUR, IN"
3512,77.67,22.02,3696,"CHICHOLI, IN"
3513,77.67,22.02,3696,"CHICHOLI, IN"
3514,77.7,24.1,3861,"SIRONJ, IN"
3515,77.93,23.87,3861,"BASODA, IN"
3516,77.93,23.87,3861,"BASODA, IN"
3517,78.05,24.13,3861,"KURWAI, IN"
3518,77.42,24.05,3714,"LATERI, IN"
3519,77.42,24.05,3714,"LATERI, IN"
3520,78.8,26.57,3686,"BHIND, IN"
3521,78.8,26.57,7001,"BHIND, IN"
3522,78.93,26.2,7001,"LAHAR, IN"
3523,78.45,26.42,3686,"GOHAD, IN"
3524,78.45,26.42,3686,"GOHAD, IN"
3525,78.62,26.5,3686,"MEHGAON, IN"
3526,78.62,26.5,3686,"MEHGAON, IN"
3527,82.13,22.08,7001,"BILASPUR, IN"
3528,81.68,22.07,3791,"MUNGELI, IN"
3529,81.68,22.07,3791,"MUNGELI, IN"
3530,81.68,22.07,3791,"MUNGELI, IN"
3531,81.68,22.07,7001,"MUNGELI, IN"
3532,82.58,22.02,3791,"JANJGIR, IN"
3533,82.58,22.02,3791,"JANJGIR, IN"
3534,82.58,22.02,7001,"JANJGIR, IN"
3535,82.58,22.02,7001,"JANJGIR, IN"
3536,81.42,22.22,3791,"PANDARIA, IN"
3537,81.42,22.22,3791,"PANDARIA, IN"
3538,81.42,22.22,3791,"PANDARIA, IN"
3539,81.42,22.22,3791,"PANDARIA, IN"
3540,82.55,22.5,3792,"KATHGHORA, IN"
3541,81.6,22.42,3791,"KHURAI, IN"
3542,81.6,22.42,3791,"KHURAI, IN"
3543,82.7,22.33,3791,"KORBA, IN"
3544,82.62,22.57,3792,"PONDILAFA, IN"
3545,82.62,22.57,3792,"PONDILAFA, IN"
3546,82.62,22.57,3792,"PONDILAFA, IN"
3547,82.62,22.57,3792,"PONDILAFA, IN"
3548,82.2,22.83,3791,"PASAN, IN"
3549,82.6,21.72,3791,"SEORINARAYAN, IN"
3550,82.6,21.72,3791,"SEORINARAYAN, IN"
3551,82.22,22.3,3791,"KOTAGHAT, IN"
3552,82.22,22.3,3791,"KOTAGHAT, IN"
3553,82.97,22.03,3791,"SAKTI, IN"
3554,83.08,21.78,3791,"DHABARA DABRA, IN"
3555,83.08,21.78,3791,"DHABARA DABRA, IN"
3556,79.6,24.92,3860,"CHATARPUR, IN"
3557,79.6,24.92,3860,"CHATARPUR, IN"
3558,79.5,24.62,3860,"BIJAWAR, IN"
3559,79.5,24.62,3860,"BIJAWAR, IN"
3560,79.3,24.25,3780,"BUXWAHA, IN"
3561,79.92,24.88,3772,"RAJNAGAR, IN"
3562,79.92,24.88,3772,"RAJNAGAR, IN"
3563,79.92,24.98,3772,"KHAJURAHO OBSERVATORY, IN"
3564,79.92,24.98,3772,"KHAJURAHO OBSERVATORY, IN"
3565,78.78,21.63,3861,"SAUSAR, IN"
3566,78.78,21.63,3861,"SAUSAR, IN"
3567,79.23,22.62,3861,"HARRAI, IN"
3568,79.23,22.62,3861,"HARRAI, IN"
3569,79.17,22.3,3861,"AMARWARA, IN"
3570,78.95,22.07,3861,"CHINDWARA, IN"
3571,78.95,22.07,7001,"CHINDWARA, IN"
3572,78.68,22.35,3696,"TAMIA, IN"
3573,78.68,22.35,3696,"TAMIA, IN"
3574,79.27,22.05,3861,"CHAURAI, IN"
3575,79.0,22.1,3861,"CHINDWARA OBSERVATORY SR, IN"
3576,79.72,21.95,3861,"ARI TANK, IN"
3577,79.72,21.95,3861,"ARI TANK, IN"
3578,79.73,21.93,3861,"CHINCHBUND, IN"
3579,79.73,23.68,3861,"MALA, IN"
3580,79.6,24.13,3861,"HATTA, IN"
3581,79.07,23.55,3861,"MAJGAHAN HANSRAJ, IN"
3582,79.55,23.77,3861,"HARDUA MARAR, IN"
3583,79.55,23.77,3861,"HARDUA MARAR, IN"
3584,79.45,23.83,3861,"DAMOH, IN"
3585,79.68,23.55,3861,"JABERA, IN"
3586,79.68,23.55,3861,"JABERA, IN"
3587,78.8,26.15,3686,"SEODHA SEONDHA, IN"
3588,78.47,25.67,3772,"DATIA, IN"
3589,78.47,25.67,3772,"DATIA, IN"
3590,78.47,25.67,7001,"DATIA, IN"
3591,78.47,25.67,3772,"DATIA, IN"
3592,76.35,22.97,3861,"SONKATCH, IN"
3593,76.35,22.97,3861,"SONKATCH, IN"
3594,76.73,22.67,3696,"KANNOD, IN"
3595,76.73,22.67,3696,"KANNOD, IN"
3596,76.07,22.97,3861,"DEWAS AR., IN"
3597,76.07,22.97,3861,"DEWAS AR., IN"
3598,76.2,22.55,3696,"UDAINAGAR MEDI, IN"
3599,76.92,22.6,3861,"KHATEGAON, IN"
3600,76.92,22.6,3861,"KHATEGAON, IN"
3601,75.23,23.02,3861,"BADNAWAR, IN"
3602,75.23,23.02,3861,"BADNAWAR, IN"
3603,74.98,22.67,3861,"SARDARPUR, IN"
3604,74.98,22.67,3861,"SARDARPUR, IN"
3605,75.3,22.6,7001,"DHAR, IN"
3606,75.35,22.15,3861,"DHARAMPURI, IN"
3607,75.08,22.23,3861,"MANAWAR, IN"
3608,75.08,22.23,3861,"MANAWAR, IN"
3609,75.3,22.6,7001,"DHAR, IN"
3610,81.28,21.22,3794,"DURG DRUG, IN"
3611,81.28,21.22,3794,"DURG DRUG, IN"
3612,81.28,21.22,3794,"DURG DRUG, IN"
3613,81.28,21.22,3794,"DURG DRUG, IN"
3614,81.03,20.87,3791,"SANJARI, IN"
3615,81.03,20.87,3791,"SANJARI, IN"
3616,81.03,20.87,3791,"SANJARI, IN"
3617,81.03,20.87,3791,"SANJARI, IN"
3618,80.73,20.78,3791,"AMBAGARH CHOWKI, IN"
3619,80.98,21.42,3794,"KHAIRAGARH, IN"
3620,80.98,21.42,3794,"KHAIRAGARH, IN"
3621,81.53,21.72,3791,"BEMETARA, IN"
3622,81.53,21.72,3791,"BEMETARA, IN"
3623,81.53,21.72,3791,"BEMETARA, IN"
3624,81.53,21.72,3791,"BEMETARA, IN"
3625,80.75,21.2,3794,"DONGARGARH, IN"
3626,81.12,21.67,3791,"GANDAI, IN"
3627,81.12,21.67,3791,"GANDAI, IN"
3628,81.12,21.67,3791,"GANDAI, IN"
3629,81.12,21.67,3791,"GANDAI, IN"
3630,81.25,20.68,3791,"ADAMABAD, IN"
3631,81.25,22.02,3791,"KOWARDHA, IN"
3632,81.25,22.02,3791,"KOWARDHA, IN"
3633,81.4,20.95,3794,"BHATAGAON, IN"
3634,81.4,21.03,3794,"KHAPARI, IN"
3635,81.42,21.2,3794,"BHILAI, IN"
3636,81.42,21.2,3794,"BHILAI, IN"
3637,81.43,21.08,3794,"SELOD, IN"
3638,81.53,21.55,3794,"KHARRA, IN"
3639,81.53,21.55,3794,"KHARRA, IN"
3640,81.03,21.08,3794,"RAJNANDGAON, IN"
3641,81.03,21.08,3794,"RAJNANDGAON, IN"
3642,81.0,21.53,3794,"CHHUIKHADAN, IN"
3643,81.33,21.8,3791,"KHAMARIA, IN"
3644,78.1,24.4,3861,"MUNGAOLI, IN"
3645,77.0,24.17,3861,"CHACHORA, IN"
3646,77.0,24.17,3861,"CHACHORA, IN"
3647,77.32,24.63,3714,"GUNA, IN"
3648,77.32,24.63,3714,"GUNA, IN"
3649,77.72,24.57,3861,"PACHHAR, IN"
3650,77.72,24.57,7001,"PACHHAR, IN"
3651,77.72,24.57,3861,"PACHHAR, IN"
3652,77.72,24.57,3861,"PACHHAR, IN"
3653,78.13,24.72,3780,"CHANDERI, IN"
3654,78.13,24.72,7001,"CHANDERI, IN"
3655,78.4,25.95,3686,"PICHHORE DABRA, IN"
3656,78.75,25.73,3772,"BHANDAR, IN"
3657,78.17,26.2,7001,"GIRD, IN"
3658,77.95,26.05,3781,"GHATIGAON, IN"
3659,78.2,22.7,3866,"SOHAGPUR, IN"
3660,77.08,22.35,3866,"HARDA, IN"
3661,77.08,22.35,7001,"HARDA, IN"
3662,77.48,22.45,3866,"SEONI, IN"
3663,77.08,22.08,3866,"MAKRAI, IN"
3664,77.08,22.08,3866,"MAKRAI, IN"
3665,77.75,22.67,3866,"POWER KHEDA, IN"
3666,77.75,22.67,3866,"POWER KHEDA, IN"
3667,77.98,22.63,3866,"BAGRATAWA HYDROSR, IN"
3668,75.55,22.85,3861,"DEPALPUR, IN"
3669,75.77,22.55,3861,"MHEW MHOW, IN"
3670,75.63,22.43,3696,"MANPUR TAPPA, IN"
3671,75.85,22.72,7001,"INDORE CORPORATI, IN"
3672,75.85,22.72,7001,"INDORE CORPORATI, IN"
3673,75.83,22.97,3861,"SANWER, IN"
3674,75.83,22.97,3861,"SANWER, IN"
3675,75.75,22.8,3861,"HATOD, IN"
3676,75.77,22.98,3861,"GAUTAMPURA, IN"
3677,80.1,23.48,3861,"SIHORA SR, IN"
3678,80.4,23.85,3859,"MURWARA KATHI, IN"
3679,80.15,23.25,3861,"PARIAT, IN"
3680,80.55,23.82,3859,"AMARI, IN"
3681,80.55,23.82,3859,"AMARI, IN"
3682,80.05,23.85,3861,"BORINA, IN"
3683,80.38,23.72,3859,"NIWAR AMEHTA, IN"
3684,80.38,23.72,3859,"NIWAR AMEHTA, IN"
3685,80.38,23.72,3859,"NIWAR AMEHTA, IN"
3686,80.38,23.72,3859,"NIWAR AMEHTA, IN"
3687,79.95,23.2,7001,"JABALPUR, IN"
3688,80.83,23.72,3859,"KHITOLI, IN"
3689,80.83,23.72,3859,"KHITOLI, IN"
3690,79.7,23.3,3866,"PATAN, IN"
3691,80.07,23.67,3861,"BOHORIBUND, IN"
3692,80.07,23.67,3861,"BOHORIBUND, IN"
3693,80.03,23.1,3861,"BARERAKALAN, IN"
3694,80.03,23.1,3861,"BARERAKALAN, IN"
3695,79.92,23.17,3866,"ADHARTAL, IN"
3696,79.92,23.17,7001,"ADHARTAL, IN"
3697,79.92,23.17,7001,"ADHARTAL, IN"
3698,79.92,23.17,7001,"ADHARTAL, IN"
3699,80.6,23.98,3859,"BIJERAGHOGARH, IN"
3700,74.58,22.78,3858,"JHABUA, IN"
3701,74.58,22.78,3858,"JHABUA, IN"
3702,74.37,22.3,3696,"ALIRAJPUR RAJPUR, IN"
3703,80.38,22.6,3861,"MANDLA, IN"
3704,80.38,22.6,3861,"MANDLA, IN"
3705,80.25,22.83,3861,"NARAYANGANJ, IN"
3706,80.72,22.45,3861,"BICHHIA, IN"
3707,80.72,22.45,3861,"BICHHIA, IN"
3708,81.08,22.93,3780,"DINDORI, IN"
3709,81.08,22.93,3780,"DINDORI, IN"
3710,81.37,22.67,3735,"BAJAG, IN"
3711,81.37,22.67,3735,"BAJAG, IN"
3712,81.62,22.72,3735,"KARANJIA, IN"
3713,81.62,22.72,3735,"KARANJIA, IN"
3714,81.62,22.72,3735,"KARANJIA, IN"
3715,81.62,22.72,3735,"KARANJIA, IN"
3716,80.7,23.18,3861,"SHAHPURA, IN"
3717,80.45,23.05,3861,"NIWAS, IN"
3718,80.37,22.58,3861,"MANDLA OBSERVATORY SR, IN"
3719,75.07,24.07,7001,"MANDSAUR, IN"
3720,75.07,24.07,7001,"MANDSAUR, IN"
3721,74.85,24.6,3677,"JAWAD, IN"
3722,75.37,24.03,3861,"SITAMAU, IN"
3723,75.65,24.07,3861,"SUVASARATAPPA, IN"
3724,75.65,24.07,3861,"SUVASARATAPPA, IN"
3725,74.87,24.47,7001,"NEEMUCH, IN"
3726,74.87,24.47,7001,"NEEMUCH, IN"
3727,75.65,24.33,3861,"GAROTH GAROT, IN"
3728,75.13,24.47,3861,"MANASA, IN"
3729,75.13,24.47,3861,"MANASA, IN"
3730,78.23,26.7,3686,"AMBAH, IN"
3731,76.7,25.67,3861,"SHEOPUR, IN"
3732,76.7,25.67,3861,"SHEOPUR, IN"
3733,77.82,26.35,3781,"JAURA, IN"
3734,77.82,26.35,3781,"JAURA, IN"
3735,78.0,26.5,7001,"MORENA, IN"
3736,77.4,26.25,7001,"SABALGARH, IN"
3737,77.38,26.05,3714,"BIJAYPUR, IN"
3738,77.38,26.05,3714,"BIJAYPUR, IN"
3739,79.2,22.95,3866,"NARSINGHPUR, IN"
3740,78.8,22.92,3866,"GADARWARA, IN"
3741,78.8,22.92,3866,"GADARWARA, IN"
3742,78.82,22.73,3866,"MOHPANI, IN"
3743,78.82,22.73,3866,"MOHPANI, IN"
3744,78.88,23.17,3861,"TENDUKHERA, IN"
3745,78.88,23.17,3861,"TENDUKHERA, IN"
3746,78.88,23.17,3861,"TENDUKHERA, IN"
3747,78.88,23.17,3861,"TENDUKHERA, IN"
3748,79.48,23.05,3866,"CHINDWARA, IN"
3749,76.23,21.32,7001,"BURHANPUR SR, IN"
3750,76.23,21.32,7001,"BURHANPUR SR, IN"
3751,76.73,22.12,3866,"HARSUD, IN"
3752,76.73,22.12,3866,"HARSUD, IN"
3753,76.15,22.25,3696,"MANDHATA, IN"
3754,76.4,22.23,3861,"PUNASA HYDROSR, IN"
3755,76.03,22.27,3861,"BURWAHA, IN"
3756,76.03,22.27,3861,"BURWAHA, IN"
3757,76.03,22.27,3861,"BURWAHA, IN"
3758,76.03,22.27,3861,"BURWAHA, IN"
3759,75.62,21.82,7001,"KHARGONE, IN"
3760,75.62,21.82,3861,"KHARGONE, IN"
3761,75.62,21.82,7001,"KHARGONE, IN"
3762,75.62,21.82,3861,"KHARGONE, IN"
3763,74.88,22.03,3696,"BARWANI, IN"
3764,74.88,22.03,3696,"BARWANI, IN"
3765,75.58,22.2,3861,"MAHESHWAR, IN"
3766,75.58,22.2,3861,"MAHESHWAR, IN"
3767,74.7,21.67,3696,"PANSEMAL TOPPA, IN"
