,Longitude,Latitude,Soil Mapping Unit,Country
3110,25.73,-27.32,30977,"RIETPAN, SF"
3111,25.73,-27.32,30977,"RIETPAN, SF"
3112,25.82,-27.27,30977,"HOLLOWAYSRUST, SF"
3113,25.82,-27.27,30977,"HOLLOWAYSRUST, SF"
3114,25.82,-27.27,30977,"HOLLOWAYSRUST, SF"
3115,25.82,-27.27,30977,"HOLLOWAYSRUST, SF"
3116,25.97,-27.1,31031,"ROOIPOORT, SF"
3117,26.0,-27.32,30977,"MAKWASSIE, SF"
3118,26.0,-27.32,30977,"MAKWASSIE, SF"
3119,26.12,-27.47,30977,"DRIEKOPPIES, SF"
3120,26.12,-27.47,30977,"DRIEKOPPIES, SF"
3121,26.12,-27.47,30977,"DRIEKOPPIES, SF"
3122,26.12,-27.47,30977,"DRIEKOPPIES, SF"
3123,26.15,-27.02,30977,"LEEUKOP, SF"
3124,26.15,-27.02,30977,"LEEUKOP, SF"
3125,26.23,-27.23,30977,"LEEUDORINGSTAD SKL, SF"
3126,26.38,-27.03,30962,"SYFERFONTEIN, SF"
3127,26.38,-27.03,30962,"SYFERFONTEIN, SF"
3128,26.62,-27.4,30987,"BOTHAVILLE MUN, SF"
3129,26.62,-27.4,30987,"BOTHAVILLE MUN, SF"
3130,26.87,-27.28,31062,"BOVENLANDSPLAATS, SF"
3131,26.95,-27.2,31062,"VILJOENSKROON MUN, SF"
3132,27.23,-27.3,30987,"MIDDELWEG, SF"
3133,27.37,-27.47,30987,"VERBLYDING, SF"
3134,27.37,-27.47,30987,"VERBLYDING, SF"
3135,27.47,-27.3,31105,"DUNKELD, SF"
3136,27.55,-27.35,31105,"MORGENROOD, SF"
3137,27.6,-27.27,30987,"DOORNDRAAI, SF"
3138,27.6,-27.27,30987,"DOORNDRAAI, SF"
3139,27.8,-27.07,30987,"GOEDEMOED, SF"
3140,27.8,-27.07,30987,"GOEDEMOED, SF"
3141,27.95,-27.13,30987,"OORSPRONG OOS, SF"
3142,27.3,-27.28,31105,"HEILBRON TNK, SF"
3143,28.0,-27.43,30897,"DRIEFONTEIN, SF"
3144,28.03,-27.4,28078,"SCHOONGEZICHT, SF"
3145,28.37,-27.27,30897,"TURFFONTEIN, SF"
3146,28.37,-27.27,30897,"TURFFONTEIN, SF"
3147,28.52,-27.12,31077,"GLEN ALPHEN, SF"
3148,28.52,-27.12,31077,"GLEN ALPHEN, SF"
3149,28.52,-27.12,31077,"GLEN ALPHEN, SF"
3150,28.52,-27.12,31077,"GLEN ALPHEN, SF"
3151,28.58,-27.2,31077,"CATHARINASVLEI, SF"
3152,28.58,-27.2,31077,"CATHARINASVLEI, SF"
3153,28.6,-27.03,31004,"VILLIERS POL, SF"
3154,28.6,-27.45,28094,"ZOETVELD, SF"
3155,28.68,-27.27,30897,"DUNEDIN, SF"
3156,28.68,-27.27,30897,"DUNEDIN, SF"
3157,28.68,-27.27,30897,"DUNEDIN, SF"
3158,28.68,-27.27,30897,"DUNEDIN, SF"
3159,29.17,-27.43,31102,"VREDE MUN, SF"
3160,29.65,-27.18,30897,"PAARDEKOPPLAAS, SF"
3161,29.65,-27.18,30897,"PAARDEKOPPLAAS, SF"
3162,29.85,-27.12,30964,"RIETPOORT, SF"
3163,29.85,-27.12,30964,"RIETPOORT, SF"
3164,29.9,-27.47,28127,"LAINGSNEK, SF"
3165,29.9,-27.47,28127,"LAINGSNEK, SF"
3166,30.37,-27.13,31058,"GROOT RIETVLEI, SF"
3167,30.95,-27.3,28089,"ZAAIPLAATS, SF"
3168,31.22,-27.23,28090,"BERGPLAATS, SF"
3169,31.22,-27.23,28090,"BERGPLAATS, SF"
3170,32.0,-27.13,31044,"INGWAVUMA TNK, SF"
3171,20.03,-26.75,30982,"RIETFONTEIN POL, SF"
3172,20.28,-26.77,30967,"KLEINMIER, SF"
3173,20.28,-26.77,30561,"KLEINMIER, SF"
3174,20.68,-26.9,30561,"WITDRAAI GEMSBOK POL, SF"
3175,20.68,-26.9,30561,"WITDRAAI GEMSBOK POL, SF"
3176,20.7,-26.95,30561,"WITDRAAI POL, SF"
3177,20.78,-26.98,30561,"ASKHAM, SF"
3178,20.78,-26.98,30561,"ASKHAM, SF"
3179,24.47,-26.68,30924,"LOURENSGELUK, SF"
3180,24.47,-26.68,30924,"LOURENSGELUK, SF"
3181,24.58,-26.77,30948,"WELGELEVEN, SF"
3182,24.58,-26.77,30948,"WELGELEVEN, SF"
3183,24.58,-26.77,30924,"WELGELEVEN, SF"
3184,24.58,-26.77,30948,"WELGELEVEN, SF"
3185,24.62,-26.77,30948,"PROGRESS, SF"
3186,24.62,-26.77,30948,"PROGRESS, SF"
3187,24.62,-26.77,30948,"PROGRESS, SF"
3188,24.62,-26.77,30948,"PROGRESS, SF"
3189,24.73,-26.97,7001,"VRYBURG POL, SF"
3190,24.73,-26.97,30924,"VRYBURG POL, SF"
3191,25.07,-26.92,31000,"KLIPFONTEIN RIETPAN, SF"
3192,25.07,-26.92,31025,"KLIPFONTEIN RIETPAN, SF"
3193,25.28,-26.73,30933,"KAALPLAAS, SF"
3194,25.28,-26.73,30933,"KAALPLAAS, SF"
3195,25.28,-26.55,30933,"BRANDWAG, SF"
3196,25.28,-26.55,30933,"BRANDWAG, SF"
3197,25.45,-26.68,30878,"DELAREYVILLE MUN, SF"
3198,25.45,-26.68,7001,"DELAREYVILLE MUN, SF"
3199,25.45,-26.9,30894,"POORTJIE, SF"
3200,25.48,-26.8,30933,"RIETPAN, SF"
3201,25.48,-26.8,30894,"RIETPAN, SF"
3202,25.52,-26.83,30878,"RIETPAN II, SF"
3203,25.52,-26.83,30878,"RIETPAN II, SF"
3204,25.63,-26.82,30894,"DOORNBULT, SF"
3205,25.63,-26.82,30894,"DOORNBULT, SF"
3206,25.63,-26.93,30977,"KLIPSPRUIT, SF"
3207,25.72,-26.98,30977,"BRAKPAN, SF"
3208,25.72,-26.98,30977,"BRAKPAN, SF"
3209,25.85,-26.98,30977,"VOGELSTRUISKUIL, SF"
3210,26.23,-26.67,30932,"WERK MET LUS, SF"
3211,26.42,-26.52,30886,"KAFFERSKRAAL, SF"
3212,26.42,-26.52,30886,"KAFFERSKRAAL, SF"
3213,26.42,-26.52,30886,"KAFFERSKRAAL, SF"
3214,26.42,-26.52,30886,"KAFFERSKRAAL, SF"
3215,26.42,-26.77,30989,"HARTBEESFONTEIN SKL, SF"
3216,26.42,-26.77,30989,"HARTBEESFONTEIN SKL, SF"
3217,26.42,-26.77,30989,"HARTBEESFONTEIN SKL, SF"
3218,26.42,-26.77,30989,"HARTBEESFONTEIN SKL, SF"
3219,26.78,-26.75,30915,"BEATRIX, SF"
3220,26.78,-26.75,30915,"BEATRIX, SF"
3221,26.92,-26.95,31022,"BUSHY BAND, SF"
3222,26.92,-26.95,31022,"BUSHY BAND, SF"
3223,26.98,-26.75,30942,"POTCHEFSTROOM BRAKSP, SF"
3224,26.98,-26.75,30942,"POTCHEFSTROOM BRAKSP, SF"
3225,27.08,-26.73,30942,"POTCHEFSTROOM AGR., SF"
3226,27.08,-26.73,7001,"POTCHEFSTROOM AGR., SF"
3227,27.12,-26.73,30942,"ELANDSHEUWEL, SF"
3228,27.12,-26.73,30942,"ELANDSHEUWEL, SF"
3229,27.27,-26.53,30946,"MIMOSA PARK, SF"
3230,27.3,-26.62,30942,"KLIPDRIFT, SF"
3231,27.3,-26.62,30942,"KLIPDRIFT, SF"
3232,27.3,-26.75,30984,"HARTEBEESTPOORT, SF"
3233,27.38,-27.0,7001,"VREDEFORT SKL, SF"
3234,27.38,-27.0,7001,"VREDEFORT SKL, SF"
3235,27.47,-26.9,31018,"PARYS MUN, SF"
3236,27.68,-26.77,30941,"BARRAGE RWB, SF"
3237,27.68,-26.77,30941,"BARRAGE RWB, SF"
3238,27.68,-26.77,30941,"BARRAGE RWB, SF"
3239,27.68,-26.77,30941,"BARRAGE RWB, SF"
3240,27.9,-26.93,30987,"RIETFONTEIN, SF"
3241,28.2,-27.0,31110,"ORANJEVILLE SKL, SF"
3242,28.23,-26.6,30937,"SCHIKFONTEIN, SF"
3243,28.45,-26.73,30934,"VLAKFONTEIN, SF"
3244,28.43,-26.82,30980,"BEERLAAGTE, SF"
3245,28.43,-26.82,30980,"BEERLAAGTE, SF"
3246,28.52,-26.8,31003,"GROOTVLEI POL, SF"
3247,28.52,-26.8,31003,"GROOTVLEI POL, SF"
3248,28.58,-26.67,30969,"BALFOUR MAG, SF"
3249,28.58,-26.67,30969,"BALFOUR MAG, SF"
3250,28.6,-26.62,30773,"RIETBULT, SF"
3251,28.6,-26.62,30969,"RIETBULT, SF"
3252,28.75,-26.75,30969,"GREYLINGSTAD SAR, SF"
3253,28.75,-27.0,31010,"WITTEBANK, SF"
3254,28.93,-26.8,30997,"VAL SAR, SF"
3255,28.98,-26.75,30897,"SANDBAKEN, SF"
3256,28.98,-26.75,30897,"SANDBAKEN, SF"
3257,29.17,-26.87,30897,"JONKERSDAM, SF"
3258,29.17,-26.87,30897,"JONKERSDAM, SF"
3259,29.15,-27.0,30897,"GOEDGEVONDEN, SF"
3260,29.43,-26.97,30897,"BERRINGS, SF"
3261,29.43,-26.97,30897,"BERRINGS, SF"
3262,29.55,-26.68,30897,"HENDRIKSPAN SKL, SF"
3263,29.55,-26.68,30897,"HENDRIKSPAN SKL, SF"
3264,29.87,-27.0,31023,"AMERSFOORT POL, SF"
3265,29.98,-26.93,30964,"ROLFONTEIN, SF"
3266,29.98,-26.93,30964,"ROLFONTEIN, SF"
3267,30.08,-26.77,30995,"DE EMIGRATIE, SF"
3268,30.08,-26.77,30995,"DE EMIGRATIE, SF"
3269,30.08,-26.77,30995,"DE EMIGRATIE, SF"
3270,30.08,-26.77,30972,"DE EMIGRATIE, SF"
3271,30.27,-26.53,30972,"BLAAUWKOP, SF"
3272,30.58,-26.95,30998,"VLAKKLOOF ESTATE, SF"
3273,30.58,-26.95,30998,"VLAKKLOOF ESTATE, SF"
3274,30.63,-26.88,30998,"IDALIA, SF"
3275,30.67,-26.62,30976,"AMSTERDAM POL, SF"
3276,30.67,-26.62,30976,"AMSTERDAM POL, SF"
3277,32.25,-26.93,31053,"NDUMU, SF"
3278,23.78,-26.13,30830,"MOROKWENG POL, SF"
3279,23.78,-26.13,30830,"MOROKWENG POL, SF"
3280,24.12,-26.5,30670,"FIELDEN, SF"
3281,24.12,-26.5,30670,"FIELDEN, SF"
3282,24.18,-26.27,30670,"PALMYRA, SF"
3283,24.18,-26.27,30670,"PALMYRA, SF"
3284,24.18,-26.27,30670,"PALMYRA, SF"
3285,24.18,-26.27,30670,"PALMYRA, SF"
3286,24.28,-26.33,30670,"HAARLEM, SF"
3287,24.28,-26.33,30899,"HAARLEM, SF"
3288,24.77,-26.15,30786,"MOSITA, SF"
3289,25.12,-26.27,30786,"SETLAGODI POL, SF"
3290,25.12,-26.27,30879,"SETLAGODI POL, SF"
3291,25.12,-26.27,30786,"SETLAGODI POL, SF"
3292,25.12,-26.27,30879,"SETLAGODI POL, SF"
3293,25.28,-26.1,30786,"NEVERSET, SF"
3294,25.28,-26.1,30786,"NEVERSET, SF"
3295,25.65,-26.32,30907,"SILVERTON, SF"
3296,25.65,-26.32,30907,"SILVERTON, SF"
3297,26.1,-26.42,30871,"ROOIJANTJIESFONTEIN, SF"
3298,26.1,-26.42,30871,"ROOIJANTJIESFONTEIN, SF"
3299,26.73,-26.43,30919,"KLIPPLAATDRIFT SKL, SF"
3300,26.88,-26.45,30915,"ROODEKOP, SF"
3301,26.88,-26.45,30915,"ROODEKOP, SF"
3302,27.12,-26.32,30909,"ZAMENKOMST, SF"
3303,27.12,-26.32,30909,"ZAMENKOMST, SF"
3304,27.12,-26.32,30909,"ZAMENKOMST, SF"
3305,27.12,-26.32,30909,"ZAMENKOMST, SF"
3306,27.17,-26.25,30900,"KLERKSKRAAL POL, SF"
3307,27.15,-26.5,30947,"FREDRIKSTAD SAR, SF"
3308,27.28,-26.38,30900,"WELVERDIEND POL, SF"
3309,27.28,-26.38,30900,"WELVERDIEND POL, SF"
3310,27.53,-26.43,30926,"LEEUWPOORT, SF"
3311,27.72,-26.17,30885,"RANDFONTEIN GM, SF"
3312,27.72,-26.17,30885,"RANDFONTEIN GM, SF"
3313,27.77,-26.1,7001,"KRUGERSDORP, SF"
3314,27.87,-26.18,30885,"DURBAN ROODEPOORT DEEP GM, SF"
3315,27.87,-26.18,30885,"DURBAN ROODEPOORT DEEP GM, SF"
3316,27.88,-26.15,7001,"ROODEPOORT MUN, SF"
3317,27.88,-26.15,7001,"ROODEPOORT MUN, SF"
3318,27.9,-26.45,30926,"DOORNKUIL, SF"
3319,27.92,-26.27,30882,"KLIPSPRUIT PUR, SF"
3320,27.92,-26.27,30908,"KLIPSPRUIT PUR, SF"
3321,27.92,-26.27,30882,"KLIPSPRUIT PUR, SF"
3322,27.92,-26.27,30882,"KLIPSPRUIT PUR, SF"
3323,27.93,-26.2,30882,"MARAISBURG GM, SF"
3324,27.97,-26.2,7001,"INDUSTRIA, SF"
3325,28.0,-26.18,7001,"JHB BRAAMFONTEIN CEM, SF"
3326,28.0,-26.18,30885,"JHB BRAAMFONTEIN CEM, SF"
3327,28.02,-26.2,7001,"JHB VREDEDORP, SF"
3328,28.02,-26.2,7001,"JHB VREDEDORP, SF"
3329,28.03,-26.17,30847,"JHB ZOOLOGICAL GARDEN, SF"
3330,28.03,-26.23,30906,"JHB TURFFONTEIN, SF"
3331,28.05,-26.2,7001,"JHB JOUBERT PARK, SF"
3332,28.08,-26.15,30847,"JHB NORWOOD, SF"
3333,28.08,-26.15,7001,"JHB NORWOOD, SF"
3334,28.1,-26.15,30847,"JHB ROYAL GOLF CLUB, SF"
3335,28.1,-26.22,30882,"ROSHERVILLE POW, SF"
3336,28.1,-26.22,30882,"ROSHERVILLE POW, SF"
3337,28.13,-26.28,30882,"NEW MARKET, SF"
3338,28.15,-26.1,30880,"SPRINGKELL, SF"
3339,28.17,-26.22,7001,"GERMISTON FJ PAYNE PARK, SF"
3340,28.17,-26.22,30882,"GERMISTON FJ PAYNE PARK, SF"
3341,28.25,-26.22,7001,"BOKSBURG MUN, SF"
3342,28.25,-26.22,30882,"BOKSBURG MUN, SF"
3343,28.35,-26.5,7001,"HEIDELBERG I, SF"
3344,28.37,-26.23,7001,"BRAKPAN MUN, SF"
3345,28.42,-26.28,30773,"SPRINGS RWB, SF"
3346,28.42,-26.28,30773,"SPRINGS RWB, SF"
3347,28.43,-26.25,7001,"SPRINGS OLYMPIA PARK, SF"
3348,28.45,-26.37,30773,"SUB NIGEL GM, SF"
3349,28.45,-26.37,30773,"SUB NIGEL GM, SF"
3350,28.6,-26.18,30773,"DROOGEFONTEIN, SF"
3351,28.6,-26.18,30773,"DROOGEFONTEIN, SF"
3352,28.68,-26.15,30773,"DELMAS POL, SF"
3353,28.68,-26.15,30773,"DELMAS POL, SF"
3354,28.78,-26.35,30897,"DEVON POL, SF"
3355,28.78,-26.35,30897,"DEVON POL, SF"
3356,28.93,-26.23,30805,"STREHLA, SF"
3357,28.93,-26.37,30897,"LESLIE MUN, SF"
3358,28.93,-26.37,7001,"LESLIE MUN, SF"
3359,29.02,-26.13,30805,"COLOGNE, SF"
3360,29.02,-26.13,30805,"COLOGNE, SF"
3361,29.05,-26.05,30805,"OGIES POL, SF"
3362,29.17,-26.37,30773,"LANGSLOOT, SF"
3363,29.17,-26.37,30773,"LANGSLOOT, SF"
3364,29.2,-26.5,7001,"DRIEFONTEIN, SF"
3365,29.22,-26.43,30897,"TWEEDRAAI, SF"
3366,29.22,-26.43,30897,"TWEEDRAAI, SF"
3367,29.23,-26.27,30773,"KRIEL POL, SF"
3368,29.23,-26.27,30773,"KRIEL POL, SF"
3369,29.63,-26.25,30773,"VLAKLAAGTE, SF"
3370,29.83,-26.08,30773,"KARINA, SF"
3371,30.63,-26.47,30892,"BROADHOLM, SF"
3372,30.63,-26.47,30892,"BROADHOLM, SF"
3373,25.65,-25.85,7001,"MMABATHO AIRPORT, SF"
3374,25.85,-25.82,30696,"SLURRY, SF"
3375,25.85,-25.82,30696,"SLURRY, SF"
3376,25.92,-25.52,30682,"STINKHOUTBOOM, SF"
3377,25.92,-25.52,30682,"STINKHOUTBOOM, SF"
3378,25.92,-25.52,30696,"STINKHOUTBOOM, SF"
3379,25.92,-25.52,30682,"STINKHOUTBOOM, SF"
3380,25.97,-25.75,30785,"OTTOSHOOP POL, SF"
3381,26.15,-25.72,30657,"DOORNHOEK, SF"
3382,26.15,-25.72,30657,"DOORNHOEK, SF"
3383,26.48,-25.65,30657,"TWYFELSPOORT, SF"
3384,26.48,-25.65,30657,"TWYFELSPOORT, SF"
3385,26.68,-25.65,30768,"ZWARTRUGGENS POL, SF"
3386,26.68,-25.65,30768,"ZWARTRUGGENS POL, SF"
3387,26.75,-25.72,30768,"DOORNKOM, SF"
3388,26.75,-25.72,30768,"DOORNKOM, SF"
3389,26.9,-25.87,30794,"KOSTER POL, SF"
3390,26.9,-25.87,30794,"KOSTER POL, SF"
3391,26.97,-25.63,30714,"RIETFONTEIN SKL, SF"
3392,27.05,-25.9,30794,"DERBY, SF"
3393,27.05,-25.98,30794,"DWARSFONTEIN, SF"
3394,27.18,-25.75,30722,"BUFFELSHOEK, SF"
3395,27.18,-25.75,30722,"BUFFELSHOEK, SF"
3396,27.18,-25.67,30720,"DONKERHOEK RAINHILL, SF"
3397,27.18,-25.67,30720,"DONKERHOEK RAINHILL, SF"
3398,27.23,-25.97,30794,"BORNS POL, SF"
3399,27.23,-25.97,30794,"BORNS POL, SF"
3400,27.27,-25.78,30720,"HEX KRANTZ, SF"
3401,27.27,-25.82,30742,"OLIPHANTSPOORT, SF"
3402,27.27,-25.82,30742,"OLIPHANTSPOORT, SF"
3403,27.28,-25.73,30699,"WATERKLOOF, SF"
3404,27.28,-25.73,30699,"WATERKLOOF, SF"
3405,27.35,-25.7,30699,"KLIPFONTEIN, SF"
3406,27.55,-25.87,30742,"NOOITGEDACHT, SF"
3407,27.55,-25.87,30742,"NOOITGEDACHT, SF"
3408,27.65,-25.6,30699,"GELUK IRR, SF"
3409,27.67,-25.67,30699,"KAREEPOORT IRR, SF"
3410,27.73,-25.58,30699,"WOLWEKRAAL IRR, SF"
3411,27.78,-25.52,30681,"MAMOGALESKRAAL, SF"
3412,27.78,-25.52,30748,"MAMOGALESKRAAL, SF"
3413,27.78,-25.52,30681,"MAMOGALESKRAAL, SF"
3414,27.78,-25.52,30748,"MAMOGALESKRAAL, SF"
3415,27.82,-25.58,30699,"HARTEBEESPOORT AGRC., SF"
3416,27.82,-25.58,30699,"HARTEBEESPOORT AGRC., SF"
3417,27.8,-25.7,30699,"SANDFONTEIN IRR, SF"
3418,27.83,-25.65,30699,"DE KROON IRR, SF"
3419,27.85,-25.55,30699,"MAMAGALIESKRAAL SUID IRR, SF"
3420,27.85,-25.72,30722,"HARTBEESPOORT DAM IRR, SF"
3421,27.85,-25.72,30722,"HARTBEESPOORT DAM IRR, SF"
3422,28.15,-25.73,30796,"PRETORIA NEW CEMETRY, SF"
3423,28.2,-25.62,30699,"BON ACCORD DAM, SF"
3424,28.2,-25.62,30699,"BON ACCORD DAM, SF"
3425,28.2,-25.75,7001,"PRETORIA BURGERSPARK, SF"
3426,28.2,-25.78,30814,"PRETORIA FOUNTAINS, SF"
3427,28.2,-25.83,30822,"VERWOEDBURG MU LYTTELTN, SF"
3428,28.22,-25.87,30822,"IRENE, SF"
3429,28.22,-25.87,30822,"IRENE, SF"
3430,28.22,-25.87,30825,"IRENE, SF"
3431,28.22,-25.87,30822,"IRENE, SF"
3432,28.25,-25.78,30778,"PRETORIA WATERKLOOF CNTRY, SF"
3433,28.47,-25.78,30811,"DONKERHOEK SKL, SF"
3434,28.48,-25.95,30832,"WELBEKEND, SF"
3435,28.48,-25.95,30832,"WELBEKEND, SF"
3436,28.52,-25.67,30743,"PREMIER MINE CULLINAN, SF"
3437,28.52,-25.67,30743,"PREMIER MINE CULLINAN, SF"
3438,28.75,-25.82,30743,"BRONKHORSTSPRUIT MUN, SF"
3439,28.75,-25.82,30838,"BRONKHORSTSPRUIT MUN, SF"
3440,28.85,-25.82,30743,"WILGERIVIER SAR, SF"
3441,28.85,-25.82,30743,"WILGERIVIER SAR, SF"
3442,29.67,-25.75,30773,"GEMSBOKFONTEIN, SF"
3443,29.77,-26.0,30773,"SCHOONOORD, SF"
3444,29.82,-25.73,30779,"ROODEPOORT, SF"
3445,29.82,-25.73,30779,"ROODEPOORT, SF"
3446,29.9,-25.8,30773,"WONDERFONTEIN SKL, SF"
3447,30.25,-25.67,30792,"MACHADODORP, SF"
3448,30.43,-25.7,30756,"WELTEVREDEN, SF"
3449,30.48,-25.6,30783,"ELANDSHOEK, SF"
3450,30.48,-25.6,30783,"ELANDSHOEK, SF"
3451,30.57,-25.97,30833,"BADPLAAS POL, SF"
3452,30.57,-25.97,30833,"BADPLAAS POL, SF"
3453,30.6,-25.6,30772,"VLAKPLAATS, SF"
3454,30.95,-25.8,30795,"OORSCHOT, SF"
3455,31.0,-25.78,30795,"CARMICHAEL TNK, SF"
3456,31.83,-25.82,30799,"FIG TREE, SF"
3457,31.83,-25.82,30799,"FIG TREE, SF"
3458,20.6,-25.42,30561,"NOSSOBRUSKAMP, SF"
3459,20.6,-25.42,30561,"NOSSOBRUSKAMP, SF"
3460,25.87,-25.45,30657,"DINOKANA, SF"
3461,25.97,-25.5,30657,"WELBEDACHT AGRIC OFFICE, SF"
3462,26.15,-25.02,30593,"NIETVERDIEND POL, SF"
3463,26.15,-25.02,30593,"NIETVERDIEND POL, SF"
3464,26.18,-25.23,30584,"BOTATABOOMEN, SF"
3465,26.18,-25.23,30584,"BOTATABOOMEN, SF"
3466,26.25,-25.37,30584,"ENZELBERG, SF"
3467,27.12,-25.25,30645,"PILANESBERG POL, SF"
3468,27.12,-25.25,30645,"PILANESBERG POL, SF"
3469,27.42,-25.45,30648,"KAFFERSKRAAL, SF"
3470,27.42,-25.45,30648,"KAFFERSKRAAL, SF"
3471,27.58,-25.18,30608,"VAALKOP, SF"
3472,27.58,-25.18,30608,"VAALKOP, SF"
3473,27.58,-25.18,30608,"VAALKOP, SF"
3474,27.58,-25.18,30608,"VAALKOP, SF"
3475,27.65,-25.4,30681,"KAMEELDRIFT IRR, SF"
3476,27.7,-25.48,30681,"KLIPKOP IRR, SF"
3477,28.57,-25.52,30708,"DE WAGENDRIFT, SF"
3478,28.57,-25.52,30708,"DE WAGENDRIFT, SF"
3479,28.67,-25.18,30624,"ROOIKOP, SF"
3480,28.67,-25.18,30646,"ROOIKOP, SF"
3481,29.83,-25.37,30653,"LAERSDRIFT POL, SF"
3482,30.0,-25.32,30665,"TONTELDOOS, SF"
3483,30.0,-25.32,30665,"TONTELDOOS, SF"
3484,30.1,-25.42,30692,"DULLSTROOM SAR, SF"
3485,30.1,-25.42,30692,"DULLSTROOM SAR, SF"
3486,30.72,-25.33,30517,"RIETVALLEI, SF"
3487,30.72,-25.33,30517,"RIETVALLEI, SF"
3488,30.75,-25.1,30659,"CEYLON BOS, SF"
3489,30.83,-25.45,30756,"ALKMAAR, SF"
3490,30.88,-25.23,30686,"WITKLIP BOS, SF"
3491,30.88,-25.23,30686,"WITKLIP BOS, SF"
3492,31.0,-25.13,30517,"WITWATER BOS, SF"
3493,31.03,-25.48,30737,"MAYFERN, SF"
3494,31.5,-25.5,30775,"MALELANE, SF"
3495,31.9,-25.37,30264,"KROKODILBRUG, SF"
3496,26.03,-24.92,30558,"GROOTPOORT, SF"
3497,26.03,-24.92,30558,"GROOTPOORT, SF"
3498,26.82,-24.58,30479,"ENGELAND, SF"
3499,26.82,-24.58,30479,"ENGELAND, SF"
3500,27.73,-24.92,30505,"LEEUPOORT, SF"
3501,27.73,-24.92,30505,"LEEUPOORT, SF"
3502,27.73,-24.77,30505,"ROOIBERG, SF"
3503,27.73,-24.77,30505,"ROOIBERG, SF"
3504,27.92,-24.53,30444,"RANKINS PASS, SF"
3505,27.92,-24.53,30444,"RANKINS PASS, SF"
3506,28.35,-24.97,30574,"ROODEKUIL, SF"
3507,28.35,-24.97,30574,"ROODEKUIL, SF"
3508,28.37,-24.67,30522,"ELANDSPOORT, SF"
3509,28.47,-24.95,30574,"LUDLOW, SF"
3510,28.5,-24.93,30574,"MALLOW, SF"
3511,28.52,-24.98,30574,"ILLAWARRA, SF"
3512,28.52,-24.98,30574,"ILLAWARRA, SF"
3513,28.67,-24.65,29832,"NYLSVLEY, SF"
3514,28.72,-24.52,7001,"NABOOMSPRUIT POL, SF"
3515,28.72,-24.52,7001,"NABOOMSPRUIT POL, SF"
3516,28.72,-24.52,7001,"NABOOMSPRUIT POL, SF"
3517,28.72,-24.52,29832,"NABOOMSPRUIT POL, SF"
3518,28.78,-24.6,30507,"MOSDENE, SF"
3519,28.78,-24.6,29832,"MOSDENE, SF"
3520,28.78,-24.83,30572,"BYSONDER, SF"
3521,28.78,-24.83,30572,"BYSONDER, SF"
3522,29.08,-24.58,30482,"BESONDERHEID BYZONDERHD., SF"
3523,29.08,-24.58,30482,"BESONDERHEID BYZONDERHD., SF"
3524,29.77,-24.92,30564,"NEBO, SF"
3525,29.77,-24.92,30564,"NEBO, SF"
3526,30.08,-24.6,30446,"MAANDAGSHOEK, SF"
3527,30.08,-24.6,30446,"MAANDAGSHOEK, SF"
3528,30.23,-24.98,30620,"MARTENSHOOP POL, SF"
3529,30.43,-24.97,30499,"KLIPFONTEIN, SF"
3530,30.43,-24.97,30499,"KLIPFONTEIN, SF"
3531,30.58,-24.85,30499,"RUSTPLAATS, SF"
3532,30.58,-24.85,30499,"RUSTPLAATS, SF"
3533,30.77,-24.92,30517,"PILGRIMS REST POL, SF"
3534,30.77,-24.92,30517,"PILGRIMS REST POL, SF"
3535,30.77,-24.62,30535,"ELANDSFONTEIN, SF"
3536,30.77,-24.62,30535,"ELANDSFONTEIN, SF"
3537,30.82,-24.98,30517,"MAC MAC BOS, SF"
3538,30.82,-24.98,30517,"MAC MAC BOS, SF"
3539,30.83,-24.83,30517,"BLYDE BOS, SF"
3540,30.9,-24.6,30517,"SALIQUE BOS, SF"
3541,30.95,-24.93,30517,"WILGEBOOM BOS, SF"
3542,31.07,-24.83,30597,"BOSBOKRAND POL, SF"
3543,31.1,-24.68,30532,"CHAMPAGNE NAF, SF"
3544,31.1,-24.68,30532,"CHAMPAGNE NAF, SF"
3545,31.87,-24.78,30264,"TSOKWANE, SF"
3546,27.32,-24.27,29767,"GROENVLEI SKL, SF"
3547,27.32,-24.27,29767,"GROENVLEI SKL, SF"
3548,27.32,-24.27,30353,"GROENVLEI SKL, SF"
3549,27.32,-24.27,30353,"GROENVLEI SKL, SF"
3550,27.5,-24.28,30144,"HOOPDAL POL, SF"
3551,27.53,-24.18,29584,"HOPEWELL, SF"
3552,27.53,-24.18,29584,"HOPEWELL, SF"
3553,27.83,-24.43,30439,"STERKFONTEIN, SF"
3554,28.17,-24.07,29614,"DORSET, SF"
3555,28.17,-24.07,29614,"DORSET, SF"
3556,28.7,-24.07,29644,"ZAAIPLAATS, SF"
3557,28.7,-24.07,29644,"ZAAIPLAATS, SF"
3558,28.77,-24.22,29359,"VASTRAP, SF"
3559,28.77,-24.22,29359,"VASTRAP, SF"
3560,28.97,-24.27,29832,"MOORDDRIFT, SF"
3561,28.97,-24.27,29832,"MOORDDRIFT, SF"
3562,29.03,-24.35,29832,"PALMER ESTATE, SF"
3563,29.03,-24.38,29832,"KALKFONTEIN, SF"
3564,29.03,-24.38,30451,"KALKFONTEIN, SF"
3565,29.07,-24.18,30079,"PLANKNEK, SF"
3566,29.07,-24.18,30007,"PLANKNEK, SF"
3567,29.08,-24.33,30286,"DOORNFONTEIN, SF"
