,Longitude,Latitude,Soil Mapping Unit,Country
1845,-49.12,-22.28,12711,"BAURU, BR"
1846,-49.83,-23.0,12864,"FAZENDA LAJEADINHO, BR"
1847,-49.62,-22.05,12711,"SAO FRANCISCO DA CORREDEIRA, BR"
1848,-49.62,-22.05,12711,"SAO FRANCISCO DA CORREDEIRA, BR"
1849,-49.03,-22.05,12700,"JACUBA, BR"
1850,-49.2,-22.12,12711,"FAZENDA AGUA DOS PATOS, BR"
1851,-49.2,-22.12,12711,"FAZENDA AGUA DOS PATOS, BR"
1852,-49.57,-22.72,12864,"CAPORANGA, BR"
1853,-49.57,-22.72,12864,"CAPORANGA, BR"
1854,-49.4,-22.58,12700,"PAULISTANIA, BR"
1855,-49.77,-22.32,12700,"MUNDO NOVO, BR"
1856,-49.77,-22.32,12700,"MUNDO NOVO, BR"
1857,-49.72,-22.08,12700,"ALVARO DE CARVALHO, BR"
1858,-49.72,-22.08,12700,"ALVARO DE CARVALHO, BR"
1859,-49.92,-22.43,12700,"OCAUCU, BR"
1860,-49.92,-22.43,12700,"OCAUCU, BR"
1861,-49.73,-22.75,12864,"SAO PEDRO DO TURVO, BR"
1862,-49.28,-22.62,12700,"FAZENDA QUERENCIA, BR"
1863,-49.28,-22.62,12700,"FAZENDA QUERENCIA, BR"
1864,-49.28,-22.62,12700,"FAZENDA QUERENCIA, BR"
1865,-49.28,-22.62,12700,"FAZENDA QUERENCIA, BR"
1866,-49.43,-22.23,12711,"SITIO SANTA MARIA GORETTI, BR"
1867,-49.92,-22.13,12711,"DIRCEU, BR"
1868,-49.92,-22.13,12711,"DIRCEU, BR"
1869,-49.82,-22.58,12700,"AREIA BRANCA, BR"
1870,-49.82,-22.58,12700,"AREIA BRANCA, BR"
1871,-49.05,-22.87,12700,"FAZENDA RIO PARDO, BR"
1872,-49.32,-22.72,12864,"DOMELIA, BR"
1873,-49.32,-22.72,12864,"DOMELIA, BR"
1874,-49.32,-22.72,12864,"DOMELIA, BR"
1875,-49.32,-22.72,12864,"DOMELIA, BR"
1876,-49.82,-22.83,12864,"AGUA SUJA, BR"
1877,-49.82,-22.83,12864,"AGUA SUJA, BR"
1878,-49.77,-22.45,12700,"ALVINLANDIA, BR"
1879,-50.0,-22.6,12864,"CAMPOS NOVOS PAULISTA, BR"
1880,-49.53,-22.45,12700,"LUCIANPOLIS, BR"
1881,-50.7,-22.23,12711,"QUATA, BR"
1882,-50.2,-22.12,12711,"POMPEIA, BR"
1883,-50.2,-22.12,12711,"POMPEIA, BR"
1884,-50.38,-22.37,12700,"AGROPECUARIA SANTO ANTONIO, BR"
1885,-50.38,-22.37,12700,"AGROPECUARIA SANTO ANTONIO, BR"
1886,-50.07,-22.82,12864,"IBIRAREMA, BR"
1887,-50.07,-22.82,12864,"IBIRAREMA, BR"
1888,-50.42,-22.67,7001,"ASSIS EFS D7 019, BR"
1889,-50.42,-22.67,7001,"ASSIS EFS D7 019, BR"
1890,-50.4,-22.63,7001,"ASSIS HORTO FLORESTAL EFS, BR"
1891,-50.32,-22.82,12864,"SUSSUI EFS D7 030, BR"
1892,-50.32,-22.82,12864,"SUSSUI EFS D7 030, BR"
1893,-50.32,-22.82,12864,"SUSSUI EFS D7 030, BR"
1894,-50.32,-22.82,12864,"SUSSUI EFS D7 030, BR"
1895,-50.33,-22.88,12864,"USINA PARI, BR"
1896,-50.33,-22.88,12864,"USINA PARI, BR"
1897,-50.08,-22.15,12711,"ORIENTE, BR"
1898,-50.08,-22.15,12711,"ORIENTE, BR"
1899,-50.3,-22.07,12711,"QUINTANA, BR"
1900,-50.3,-22.07,12711,"QUINTANA, BR"
1901,-50.17,-22.1,12711,"POMPEIA ACCO, BR"
1902,-50.58,-22.42,7001,"PARAGUACU PAULISTA, BR"
1903,-50.58,-22.42,7001,"PARAGUACU PAULISTA, BR"
1904,-50.58,-22.42,7001,"PARAGUACU PAULISTA, BR"
1905,-50.58,-22.42,12864,"PARAGUACU PAULISTA, BR"
1906,-50.88,-22.22,12711,"RANCHARIA MC FADDEN, BR"
1907,-50.88,-22.22,12711,"RANCHARIA MC FADDEN, BR"
1908,-50.88,-22.22,7001,"RANCHARIA MC FADDEN, BR"
1909,-50.88,-22.22,12711,"RANCHARIA MC FADDEN, BR"
1910,-50.18,-22.1,7001,"POMPEIA SANBRA, BR"
1911,-50.18,-22.1,12711,"POMPEIA SANBRA, BR"
1912,-50.0,-22.0,12711,"RANCHARIA, BR"
1913,-50.78,-22.73,12864,"CRUZALIA, BR"
1914,-50.78,-22.73,12864,"CRUZALIA, BR"
1915,-50.62,-22.67,12864,"BAIRRO AGUA DO MATAO, BR"
1916,-50.62,-22.67,12864,"BAIRRO AGUA DO MATAO, BR"
1917,-50.57,-22.42,12864,"PARAGUACU PAULISTA, BR"
1918,-50.57,-22.42,12864,"PARAGUACU PAULISTA, BR"
1919,-50.15,-22.27,12700,"AVENCAS, BR"
1920,-50.15,-22.27,12700,"AVENCAS, BR"
1921,-50.22,-22.43,12700,"ECHAPORA, BR"
1922,-50.22,-22.43,12700,"ECHAPORA, BR"
1923,-50.22,-22.78,7001,"PALMITAL, BR"
1924,-50.22,-22.78,7001,"PALMITAL, BR"
1925,-50.73,-22.9,12864,"FLORINEA, BR"
1926,-50.48,-22.68,12864,"AGUA DA FORTUNA, BR"
1927,-50.48,-22.68,12864,"AGUA DA FORTUNA, BR"
1928,-50.48,-22.68,12864,"AGUA DA FORTUNA, BR"
1929,-50.48,-22.68,12864,"AGUA DA FORTUNA, BR"
1930,-50.55,-22.85,12864,"FAZENDA REUNIDAS SANTA ROSA, BR"
1931,-50.23,-22.22,12700,"VILA AUDENIA D7 059, BR"
1932,-50.23,-22.22,12700,"VILA AUDENIA D7 059, BR"
1933,-50.53,-22.07,12711,"VARPA, BR"
1934,-50.53,-22.07,12711,"VARPA, BR"
1935,-50.55,-22.25,12711,"BORA, BR"
1936,-50.2,-22.63,12864,"PLATINA, BR"
1937,-51.0,-22.43,12700,"TRONCAO RANCHARIA, BR"
1938,-50.05,-22.35,12700,"AMADEU AMARAL, BR"
1939,-50.9,-22.63,12864,"GARDENIA, BR"
1940,-50.78,-22.57,12864,"SAO MATEUS, BR"
1941,-50.78,-22.57,12864,"SAO MATEUS, BR"
1942,-50.78,-22.57,12864,"SAO MATEUS, BR"
1943,-50.78,-22.57,12864,"SAO MATEUS, BR"
1944,-50.83,-22.12,12711,"FAZENDA BARRA MANSA, BR"
1945,-50.83,-22.12,12711,"FAZENDA BARRA MANSA, BR"
1946,-50.53,-22.53,12700,"CARDOSO DE ALMEIDA, BR"
1947,-50.98,-22.17,12711,"FAZENDA BARTIRA, BR"
1948,-50.98,-22.17,12711,"FAZENDA BARTIRA, BR"
1949,-50.65,-22.78,12864,"SANTO ANTONIO, BR"
1950,-51.0,-22.0,12711,"REGENTE FEIJO D8 001, BR"
1951,-51.38,-22.1,12711,"PRESIDENTE PRUDENTE, BR"
1952,-51.38,-22.1,12711,"PRESIDENTE PRUDENTE, BR"
1953,-51.82,-22.52,12864,"FAZENDA VISTA BONITA, BR"
1954,-51.82,-22.52,12864,"FAZENDA VISTA BONITA, BR"
1955,-51.82,-22.52,12864,"FAZENDA VISTA BONITA, BR"
1956,-51.82,-22.52,12864,"FAZENDA VISTA BONITA, BR"
1957,-51.13,-22.72,12864,"CAPISA, BR"
1958,-51.13,-22.72,12864,"CAPISA, BR"
1959,-51.92,-22.3,12700,"MIRANTE DO PARANAPANEMA, BR"
1960,-51.92,-22.3,12700,"MIRANTE DO PARANAPANEMA, BR"
1961,-51.25,-22.18,12711,"INDIANA CIMA, BR"
1962,-51.25,-22.18,12711,"INDIANA CIMA, BR"
1963,-51.33,-22.2,12700,"FAZENDA MANDAGUARI, BR"
1964,-51.38,-22.13,7001,"PRESIDENTE PRUDENTE PDV, BR"
1965,-51.38,-22.13,7001,"PRESIDENTE PRUDENTE PDV, BR"
1966,-51.08,-22.67,12864,"IEPE, BR"
1967,-51.08,-22.67,12864,"IEPE, BR"
1968,-51.17,-22.15,12711,"MARTINOPOLIS ACCO, BR"
1969,-51.63,-22.52,12700,"BAIRRO GUARUJA, BR"
1970,-51.63,-22.52,12700,"BAIRRO GUARUJA, BR"
1971,-51.42,-22.17,12711,"PRESIDENTE PRUDENTE, BR"
1972,-51.42,-22.17,12711,"PRESIDENTE PRUDENTE, BR"
1973,-51.5,-22.27,7001,"PIRAPOZINHO, BR"
1974,-51.5,-22.27,7001,"PIRAPOZINHO, BR"
1975,-51.47,-22.08,12711,"ALVARES MACHADO CASA AG, BR"
1976,-51.28,-22.38,12700,"TACIBA, BR"
1977,-51.28,-22.38,12700,"TACIBA, BR"
1978,-51.28,-22.38,12700,"TACIBA, BR"
1979,-51.28,-22.38,12700,"TACIBA, BR"
1980,-51.7,-22.58,12864,"ITORORO DO PARANAPANEMA, BR"
1981,-51.97,-22.1,12700,"MARABA PAULISTA, BR"
1982,-51.52,-22.42,12700,"NARANDIBA, BR"
1983,-51.52,-22.42,12700,"NARANDIBA, BR"
1984,-51.52,-22.42,12700,"NARANDIBA, BR"
1985,-51.52,-22.42,12700,"NARANDIBA, BR"
1986,-51.17,-22.25,12700,"USINA LARANJA DOCE, BR"
1987,-51.95,-22.55,12864,"FAZENDA SAO DOMINGOS, BR"
1988,-51.25,-22.15,12711,"INDIANA, BR"
1989,-51.9,-22.0,12711,"FAZENDA CLOTILDE, BR"
1990,-51.25,-22.62,12864,"NANTES, BR"
1991,-51.25,-22.62,12864,"NANTES, BR"
1992,-51.17,-22.42,12700,"FAZENDA FORMOSA, BR"
1993,-51.17,-22.42,12700,"FAZENDA FORMOSA, BR"
1994,-51.13,-22.57,12864,"JAGUARETE, BR"
1995,-51.13,-22.57,12864,"JAGUARETE, BR"
1996,-51.45,-22.58,12864,"BAIRRO DO OVIDIO, BR"
1997,-51.55,-22.02,12711,"PRESIDENTE BERNARDES, BR"
1998,-51.55,-22.02,12711,"PRESIDENTE BERNARDES, BR"
1999,-51.23,-22.02,12711,"CAIABU, BR"
2000,-51.23,-22.02,12711,"CAIABU, BR"
2001,-52.88,-22.47,12700,"FAZENDA ITAPORA, BR"
2002,-52.88,-22.47,12700,"FAZENDA ITAPORA, BR"
2003,-52.88,-22.47,12700,"FAZENDA ITAPORA, BR"
2004,-52.88,-22.47,12700,"FAZENDA ITAPORA, BR"
2005,-52.32,-22.37,12700,"BAIRRO SANTA IDA, BR"
2006,-52.32,-22.37,12700,"BAIRRO SANTA IDA, BR"
2007,-52.18,-22.52,12700,"TEODORO SAMPAIO, BR"
2008,-52.18,-22.52,7001,"TEODORO SAMPAIO, BR"
2009,-52.18,-22.52,12700,"TEODORO SAMPAIO, BR"
2010,-52.18,-22.52,7001,"TEODORO SAMPAIO, BR"
2011,-52.58,-22.55,12700,"EUCLIDES DA CUNHA, BR"
2012,-52.58,-22.55,12700,"EUCLIDES DA CUNHA, BR"
2013,-52.65,-22.32,12700,"FAZENDA GUANA, BR"
2014,-52.65,-22.32,12700,"FAZENDA GUANA, BR"
2015,-52.08,-22.3,12700,"CUIABA PAULISTA, BR"
2016,-52.08,-22.3,12700,"CUIABA PAULISTA, BR"
2017,-52.42,-22.57,12700,"FAZENDA ROSANELA, BR"
2018,-52.42,-22.57,12700,"FAZENDA ROSANELA, BR"
2019,-52.42,-22.57,12700,"FAZENDA ROSANELA, BR"
2020,-52.42,-22.57,12700,"FAZENDA ROSANELA, BR"
2021,-53.07,-22.58,12700,"ROSANA, BR"
2022,-52.82,-22.58,12700,"FAZENDA NOVA DO PONTAL, BR"
2023,-52.82,-22.58,12700,"FAZENDA NOVA DO PONTAL, BR"
2024,-52.42,-22.42,12700,"PONTO ALEGRE, BR"
2025,-52.42,-22.42,12700,"PONTO ALEGRE, BR"
2026,-52.42,-22.42,12700,"PONTO ALEGRE, BR"
2027,-52.42,-22.42,12700,"PONTO ALEGRE, BR"
2028,-52.47,-22.23,12700,"RECANTO PORTO DEZ, BR"
2029,-52.33,-22.1,12700,"SUCURITA, BR"
2030,-52.47,-22.42,12700,"FAZENDA TOROS DO PONTAL, BR"
2031,-52.47,-22.42,12700,"FAZENDA TOROS DO PONTAL, BR"
2032,-52.78,-22.53,12700,"FAZENDA BONANZA, BR"
2033,-52.78,-22.53,12700,"FAZENDA BONANZA, BR"
2034,-52.25,-22.28,12700,"PLANALTO DO SUL, BR"
2035,-52.52,-22.35,12700,"ALCIDIA, BR"
2036,-52.52,-22.35,12700,"ALCIDIA, BR"
2037,-44.9,-23.08,12644,"FAZENDA DO CUME, BR"
2038,-44.95,-23.07,12644,"CUNHA INMET, BR"
2039,-44.95,-23.07,12644,"CUNHA INMET, BR"
2040,-44.73,-23.37,12807,"PONTA DA TRINDADE, BR"
2041,-44.83,-23.38,12807,"PICINGUABA, BR"
2042,-44.83,-23.38,12807,"PICINGUABA, BR"
2043,-44.98,-23.18,12802,"BAIRRO PARAIBUNA, BR"
2044,-44.98,-23.18,12802,"BAIRRO PARAIBUNA, BR"
2045,-44.98,-23.18,12802,"BAIRRO PARAIBUNA, BR"
2046,-44.98,-23.18,12802,"BAIRRO PARAIBUNA, BR"
2047,-44.85,-23.12,12802,"SERTAO DO RIO MANSO, BR"
2048,-44.85,-23.12,12802,"SERTAO DO RIO MANSO, BR"
2049,-44.97,-23.08,12644,"CUNHA EC, BR"
2050,-45.75,-23.13,12802,"SANTA LUZIA, BR"
2051,-45.73,-23.22,12802,"FAZENDA N.S. DA PIEDADE, BR"
2052,-45.73,-23.22,12802,"FAZENDA N.S. DA PIEDADE, BR"
2053,-45.12,-23.42,12807,"UBATUBA E2 003, BR"
2054,-45.12,-23.42,12807,"UBATUBA E2 003, BR"
2055,-45.12,-23.42,12807,"UBATUBA E2 003, BR"
2056,-45.12,-23.42,12807,"UBATUBA E2 003, BR"
2057,-45.87,-23.65,12807,"POCO PRETO DAE E2 004, BR"
2058,-45.2,-23.12,12802,"FAXINAL, BR"
2059,-45.2,-23.12,12802,"FAXINAL, BR"
2060,-45.45,-23.38,12802,"NATIVIDADE DA SERRA, BR"
2061,-45.45,-23.38,12802,"NATIVIDADE DA SERRA, BR"
2062,-45.35,-23.78,12807,"ILHABELA, BR"
2063,-45.68,-23.1,7001,"BAIRRO CAMPO GRANDE, BR"
2064,-45.68,-23.1,12802,"BAIRRO CAMPO GRANDE, BR"
2065,-45.87,-23.52,12807,"FAZENDA FIBRA, BR"
2066,-45.87,-23.52,12807,"FAZENDA FIBRA, BR"
2067,-45.7,-23.18,12802,"ANTIGA CARBONIFERA, BR"
2068,-45.7,-23.18,12802,"ANTIGA CARBONIFERA, BR"
2069,-45.9,-23.65,12807,"BORACEIA, BR"
2070,-45.63,-23.2,12802,"GERMANA, BR"
2071,-45.6,-23.07,12802,"GRANJA PILOTO, BR"
2072,-45.6,-23.07,12802,"GRANJA PILOTO, BR"
2073,-45.35,-23.47,12807,"BAIRRO ALTO, BR"
2074,-45.35,-23.47,12807,"BAIRRO ALTO, BR"
2075,-45.68,-23.25,12802,"JAMBEIRO, BR"
2076,-45.68,-23.25,12802,"JAMBEIRO, BR"
2077,-45.68,-23.37,12802,"ALFERES, BR"
2078,-45.68,-23.37,12802,"ALFERES, BR"
2079,-45.53,-23.28,12802,"REDENCAO DA SERRA, BR"
2080,-45.88,-23.4,12802,"SANTA BRANCA, BR"
2081,-45.88,-23.4,12802,"SANTA BRANCA, BR"
2082,-45.95,-23.28,7001,"JACAREI, BR"
2083,-45.7,-23.1,7001,"CACAPAVA DER, BR"
2084,-45.72,-23.13,12802,"SAPE, BR"
2085,-45.72,-23.13,12802,"SAPE, BR"
2086,-45.55,-23.05,12802,"TAUBATE DER E2 035, BR"
2087,-45.9,-23.05,12802,"AGUA SOCA, BR"
2088,-45.78,-23.28,12802,"VARADOURO, BR"
2089,-45.78,-23.28,12802,"VARADOURO, BR"
2090,-45.58,-23.45,12802,"COMERCIO, BR"
2091,-45.58,-23.45,12802,"COMERCIO, BR"
2092,-45.55,-23.5,12807,"PITAS, BR"
2093,-45.47,-23.55,12807,"BAIRRO DA CAPOEIRINHA DER, BR"
2094,-45.45,-23.58,12807,"CARAGUATATUBA E2 042, BR"
2095,-45.43,-23.62,12807,"BAIRRO RIO DOURO E2 043, BR"
2096,-45.43,-23.62,7001,"BAIRRO RIO DOURO E2 043, BR"
2097,-45.43,-23.63,7001,"CARAGUATATUBA, BR"
2098,-45.67,-23.08,12802,"CERAMICA QUIRINO, BR"
2099,-45.2,-23.08,12802,"LAGOINHA, BR"
2100,-45.35,-23.82,12807,"UHE DA AGUA BRANCA, BR"
2101,-45.35,-23.82,12807,"UHE DA AGUA BRANCA, BR"
2102,-45.47,-23.18,12802,"BAIRRO BOM RETIRO, BR"
2103,-45.47,-23.18,12802,"BAIRRO BOM RETIRO, BR"
2104,-45.93,-23.65,12807,"CASA GRANDE DAE E2 053, BR"
2105,-45.85,-23.53,12807,"SALESOPOLIS, BR"
2106,-45.2,-23.25,12802,"CATUCABA, BR"
2107,-45.97,-23.3,7001,"JACAREI ESCOLA AGRICOLA, BR"
2108,-45.83,-23.28,12802,"CAPUAVA, BR"
2109,-45.38,-23.15,12802,"FAZENDA SANTA LEONOR, BR"
2110,-45.38,-23.15,12802,"FAZENDA SANTA LEONOR, BR"
2111,-45.52,-23.15,12802,"FAZENDA BOCAINA, BR"
2112,-45.52,-23.15,12802,"FAZENDA BOCAINA, BR"
2113,-45.55,-23.07,12802,"FAZENDA CATAGUA, BR"
2114,-45.55,-23.07,12802,"FAZENDA CATAGUA, BR"
2115,-45.5,-23.07,12802,"REMEDIOS, BR"
2116,-45.5,-23.07,12802,"REMEDIOS, BR"
2117,-45.47,-23.1,12802,"BAIRRO TABOAO, BR"
2118,-45.42,-23.13,12802,"RIBEIRAO DAS ALMAS, BR"
2119,-45.42,-23.13,12802,"RIBEIRAO DAS ALMAS, BR"
2120,-45.5,-23.13,12802,"BAIRRO REGISTRO, BR"
2121,-45.8,-23.18,12802,"PARARANGABA, BR"
2122,-45.8,-23.18,7001,"PARARANGABA, BR"
2123,-45.83,-23.63,12807,"RIBEIRAO DO CAMPO, BR"
2124,-45.85,-23.23,12802,"BAIRRO DOS PUTINS E2 101, BR"
2125,-45.78,-23.22,12802,"BAIRRO CAJURU, BR"
2126,-45.78,-23.22,12802,"BAIRRO CAJURU, BR"
2127,-45.78,-23.22,12802,"BAIRRO CAJURU, BR"
2128,-45.78,-23.22,12802,"BAIRRO CAJURU, BR"
2129,-45.52,-23.2,12802,"RIBEIRAO DAS ANTASE2 104, BR"
2130,-45.52,-23.2,12802,"RIBEIRAO DAS ANTASE2 104, BR"
2131,-45.53,-23.15,12802,"FAZENDA CONCEICAO, BR"
2132,-45.53,-23.2,12802,"FAZENDA IPIRANGA, BR"
2133,-45.55,-23.18,12802,"BAIRRO SAMAMBAIA, BR"
2134,-45.55,-23.18,12802,"BAIRRO SAMAMBAIA, BR"
2135,-45.88,-23.32,12802,"JARDIM, BR"
2136,-45.88,-23.32,12802,"JARDIM, BR"
2137,-45.88,-23.32,12802,"JARDIM, BR"
2138,-45.88,-23.32,12802,"JARDIM, BR"
2139,-45.95,-23.63,12807,"CASA GRANDE, BR"
2140,-45.97,-23.57,12802,"PONTE NOVA, BR"
2141,-45.97,-23.57,12802,"PONTE NOVA, BR"
2142,-45.37,-23.37,12802,"LARANJAL, BR"
2143,-45.07,-23.07,12802,"CAPIVARA, BR"
2144,-45.07,-23.07,12802,"CAPIVARA, BR"
2145,-45.6,-23.55,12807,"CEDRO, BR"
2146,-45.23,-23.53,12807,"MARANDUBA, BR"
2147,-45.55,-23.78,12807,"MARESIAS, BR"
2148,-46.0,-23.8,12807,"SAO LOURENCO, BR"
2149,-45.37,-23.05,12802,"MACUCO, BR"
2150,-45.45,-23.7,7001,"PORTO NOVO, BR"
2151,-45.22,-23.28,12807,"CACHOEIRINHA, BR"
2152,-45.22,-23.28,12807,"CACHOEIRINHA, BR"
2153,-45.68,-23.53,12807,"ALEGRE, BR"
2154,-45.68,-23.53,12807,"ALEGRE, BR"
2155,-45.83,-23.57,12807,"USINA SALESOPOLIS, BR"
2156,-45.83,-23.57,12807,"USINA SALESOPOLIS, BR"
2157,-45.3,-23.23,12802,"SAO LUIS DO PARAITINGA, BR"
2158,-45.1,-23.17,12802,"FERRAZ, BR"
2159,-45.2,-23.37,12807,"BRIET, BR"
2160,-45.45,-23.57,12807,"ALTO DA SERRA, BR"
2161,-45.45,-23.57,12807,"ALTO DA SERRA, BR"
2162,-45.78,-23.58,12807,"FAZENDA CARMELINA, BR"
2163,-45.78,-23.58,12807,"FAZENDA CARMELINA, BR"
2164,-45.45,-23.92,12807,"BURRIFAS, BR"
2165,-45.45,-23.92,12807,"BURRIFAS, BR"
2166,-46.68,-23.52,7001,"AGUA BRANCA, BR"
2167,-46.68,-23.52,7001,"AGUA BRANCA, BR"
2168,-46.68,-23.52,7001,"AGUA BRANCA, BR"
2169,-46.68,-23.52,7001,"AGUA BRANCA, BR"
2170,-46.8,-23.62,7001,"JAGUARE SABESP, BR"
2171,-46.8,-23.62,7001,"JAGUARE SABESP, BR"
2172,-46.58,-23.32,12802,"MAIRIPORA, BR"
2173,-46.58,-23.32,12802,"MAIRIPORA, BR"
2174,-46.58,-23.32,12802,"MAIRIPORA, BR"
2175,-46.58,-23.32,12802,"MAIRIPORA, BR"
2176,-46.7,-23.65,7001,"SANTO AMARO, BR"
2177,-46.87,-23.52,12802,"BARUERI, BR"
2178,-46.87,-23.52,7001,"BARUERI, BR"
2179,-46.73,-23.52,7001,"LAPA, BR"
2180,-46.73,-23.52,7001,"LAPA, BR"
2181,-46.68,-23.93,12811,"FAZENDA CAPIVARI, BR"
2182,-46.68,-23.93,12811,"FAZENDA CAPIVARI, BR"
2183,-46.93,-23.57,12802,"ROSELANDIA, BR"
2184,-46.93,-23.57,12802,"ROSELANDIA, BR"
2185,-46.92,-23.78,12807,"ALDEINHA, BR"
2186,-46.92,-23.78,12807,"ALDEINHA, BR"
2187,-46.83,-23.02,12802,"ITATIBA, BR"
2188,-46.83,-23.02,12802,"ITATIBA, BR"
2189,-46.85,-23.72,12802,"ITAPECERICA DA SERRA, BR"
2190,-46.85,-23.72,12802,"ITAPECERICA DA SERRA, BR"
2191,-46.97,-23.03,12812,"VINHEDO, BR"
2192,-46.92,-23.45,12802,"SANTANA DE PARNAIBA, BR"
2193,-46.92,-23.45,12802,"SANTANA DE PARNAIBA, BR"
2194,-46.78,-23.22,12802,"CAMPO LIMPO PAULISTA, BR"
2195,-46.78,-23.22,12802,"CAMPO LIMPO PAULISTA, BR"
2196,-46.78,-23.22,12802,"CAMPO LIMPO PAULISTA, BR"
2197,-46.78,-23.22,12802,"CAMPO LIMPO PAULISTA, BR"
2198,-46.58,-23.63,7001,"SAO CAETANO DO SUL, BR"
2199,-46.58,-23.63,7001,"SAO CAETANO DO SUL, BR"
2200,-46.87,-23.18,7001,"JUNDIAI CPEF, BR"
2201,-46.87,-23.18,7001,"JUNDIAI CPEF, BR"
2202,-46.5,-23.67,7001,"SANTO ANDRE, BR"
2203,-46.97,-23.72,12802,"PEDRO BEICHT, BR"
2204,-46.97,-23.72,12802,"PEDRO BEICHT, BR"
2205,-46.83,-23.82,12807,"ITAQUACIARA EFS, BR"
2206,-46.83,-23.82,12807,"ITAQUACIARA EFS, BR"
2207,-46.55,-23.63,7001,"UTINGA, BR"
2208,-46.75,-23.4,7001,"PERUS, BR"
2209,-46.87,-23.55,12802,"BAIXO COTIA, BR"
2210,-46.23,-23.58,12802,"FAZENDA SANTO ANGELO, BR"
2211,-46.72,-23.47,7001,"NOSSA SENHORA DO O, BR"
2212,-46.72,-23.47,7001,"NOSSA SENHORA DO O, BR"
2213,-46.72,-23.47,7001,"NOSSA SENHORA DO O, BR"
2214,-46.72,-23.47,7001,"NOSSA SENHORA DO O, BR"
2215,-46.95,-23.65,12802,"CACHOEIRA DA GRACA, BR"
2216,-46.63,-23.65,12807,"OBSERVATORIO DO IAG, BR"
2217,-46.63,-23.53,7001,"LUZ ESTACAO, BR"
2218,-46.3,-23.78,12807,"PARANAPIACABA ALTO DA SERRA, BR"
2219,-46.38,-23.87,12811,"PIACAGUERA EFSJ, BR"
2220,-46.38,-23.87,12811,"PIACAGUERA EFSJ, BR"
2221,-46.3,-23.95,7001,"VICENTE DE CARVALHO INMET, BR"
2222,-46.12,-23.77,12807,"USINA ITATINGA, BR"
2223,-46.12,-23.77,12807,"USINA ITATINGA, BR"
2224,-46.12,-23.77,12807,"USINA ITATINGA, BR"
2225,-46.12,-23.77,12807,"USINA ITATINGA, BR"
2226,-46.22,-23.88,12807,"CAETE, BR"
2227,-46.22,-23.88,12807,"CAETE, BR"
2228,-46.22,-23.88,12807,"CAETE, BR"
2229,-46.22,-23.88,12807,"CAETE, BR"
2230,-46.13,-23.75,12807,"REPRESA ITATINGA, BR"
2231,-46.18,-23.95,12811,"PEREQUE, BR"
2232,-46.18,-23.95,12811,"PEREQUE, BR"
2233,-46.28,-23.93,12811,"VICENTE DE CARVALHO, BR"
2234,-46.28,-23.93,12811,"VICENTE DE CARVALHO, BR"
2235,-46.68,-23.33,12802,"FRANCO DA ROCHA HOSP.JUQUERI, BR"
2236,-46.68,-23.33,12802,"FRANCO DA ROCHA HOSP.JUQUERI, BR"
2237,-46.43,-23.48,7001,"SAO MIGUEL PAULISTA E3 048, BR"
2238,-46.23,-23.33,12802,"SANTA ISABEL, BR"
2239,-46.35,-23.38,12802,"BAIRRO FAZENDA VELHA, BR"
2240,-46.35,-23.38,12802,"BAIRRO FAZENDA VELHA, BR"
2241,-46.98,-23.2,12802,"ERMIDA, BR"
2242,-46.98,-23.2,12802,"ERMIDA, BR"
2243,-46.12,-23.32,12802,"PARATEI, BR"
2244,-46.12,-23.32,12802,"PARATEI, BR"
2245,-46.12,-23.32,12802,"PARATEI, BR"
2246,-46.12,-23.32,12802,"PARATEI, BR"
2247,-46.37,-23.97,12811,"SAO VICENTE, BR"
2248,-46.82,-23.83,7001,"EMBU GUACU EFS E3 057, BR"
2249,-46.82,-23.83,7001,"EMBU GUACU EFS E3 057, BR"
2250,-46.8,-23.88,7001,"MARIO SOUTO EFS E3 058, BR"
2251,-46.8,-23.88,12807,"MARIO SOUTO EFS E3 058, BR"
2252,-46.65,-23.92,12811,"EVANGELISTA DE SOUZA, BR"
2253,-46.65,-23.92,12811,"EVANGELISTA DE SOUZA, BR"
2254,-46.7,-23.88,12807,"ENGENHEIRO MARSILAC EFS, BR"
2255,-46.7,-23.88,12807,"ENGENHEIRO MARSILAC EFS, BR"
2256,-46.67,-23.97,12811,"USINA RIO DOS CAMPOS, BR"
2257,-46.67,-23.97,12811,"USINA RIO DOS CAMPOS, BR"
2258,-46.62,-23.98,12811,"ENGENHEIRO FERRAZ EFS, BR"
2259,-46.62,-23.98,12811,"ENGENHEIRO FERRAZ EFS, BR"
2260,-46.47,-23.92,12811,"SALES DA CRUZ, BR"
2261,-46.47,-23.92,12811,"SALES DA CRUZ, BR"
2262,-46.5,-23.97,12811,"GASPAR RICARDO, BR"
2263,-46.5,-23.97,12811,"GASPAR RICARDO, BR"
2264,-46.93,-23.78,12807,"MORRO DO CHIQUEIRO, BR"
2265,-46.83,-23.77,12807,"MOMBACA, BR"
2266,-46.83,-23.77,12807,"MOMBACA, BR"
2267,-46.28,-24.0,12811,"PONTA DA PRAIA, BR"
2268,-46.28,-24.0,12811,"PONTA DA PRAIA, BR"
2269,-46.88,-23.67,12802,"SITIO VOTORANTIM, BR"
2270,-46.88,-23.67,12802,"SITIO VOTORANTIM, BR"
2271,-46.55,-23.15,12802,"ATIBAIA, BR"
2272,-46.35,-23.05,12802,"PIRACAIA, BR"
