"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00066196","2019-10","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","51.2","a","40.3",",a","0",",a","0",",a","0",",a","10",",a","1",",a","20191009",",,a","20191025",",,a","11.6",",a,09,","33.8",",a,25,","","","34.6",",a","18.52",",a","21.68",",,,a","15.35",",,,a"
"ASN00066196","2019-11","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","101.2","a","50.0","4,a","0","2,a","0","2,a","0","2,a","16","2,a","1","2,a","20191106",",2,a","20191126",",2,a","13.0","2,a,06,","32.9","2,a,26,","","","6.2","2,a","19.97","4,a","22.87","2,,,a","17.08","2,,,a"
"ASN00066196","2019-12","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","191.6","a","90.4",",a","0",",a","0",",a","0",",a","27",",a","1",",a","20191203",",,a","20191205",",,a","15.2",",a,03,","32.3",",a,05,","","","0.0",",a","21.25",",a","23.41",",,,a","19.09",",,,a"
"ASN00066196","2020-01","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","326.0","a","134.4","1,a","0",",a","0",",a","0","1,a","30","1,a","0","1,a","20200118","+,,a","20200122",",1,a","18.6",",a,18,+","30.4","1,a,22,","0.0","a","0.0","1,a","22.84","1,a","24.75","1,,,a","20.93",",,,a"
"ASN00066196","2020-02","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","447.9","a","121.9",",a","0",",a","0",",a","0",",a","29",",a","0",",a","20200207",",,a","20200226",",,a","18.2",",a,07,","31.6",",a,26,","0.0","a","0.0",",a","22.54",",a","24.75",",,,a","20.32",",,,a"
"ASN00066196","2020-03","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","519.5","a","71.6","1,a","0",",a","0",",a","0","1,a","24","1,a","1","1,a","20200315",",,a","20200320",",1,a","13.5",",a,15,","34.8","1,a,20,","1.8","a","1.8","1,a","20.71","1,a","23.23","1,,,a","18.18",",,,a"
"ASN00066196","2020-04","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","574.7","a","55.2",",a","0",",a","0",",a","0",",a","25",",a","0",",a","20200413",",,a","20200426",",,a","13.5",",a,13,","27.0",",a,26,","5.2","a","3.4",",a","20.06",",a","23.00",",,,a","17.12",",,,a"
"ASN00066196","2020-05","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","581.2","a","6.5",",a","0",",a","0",",a","0",",a","10",",a","0",",a","20200511",",,a","20200508",",,a","10.0",",a,11,","25.9",",a,08,","66.4","a","61.2",",a","16.57",",a","19.65",",,,a","13.49",",,,a"
"ASN00066196","2020-06","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","582.3","a","1.1",",a","0",",a","0",",a","0",",a","2",",a","0",",a","20200602",",,a","20200601",",,a","8.8",",a,02,","22.3",",a,01,","166.3","a","99.9",",a","15.04",",a","18.18",",,,a","11.90",",,,a"
"ASN00066196","2020-07","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.0","a","0.0",",a","0",",a","0",",a","0",",a","2",",a","0",",a","20200722","+,,a","20200702",",,a","9.3",",a,22,+","22.5",",a,02,","284.0","a","117.7",",a","14.54",",a","17.55",",,,a","11.52",",,,a"
"ASN00066196","2020-08","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.0","a","0.0",",a","0",",a","0",",a","0",",a","3",",a","0",",a","20200805",",,a","20200830",",,a","7.6",",a,05,","22.0",",a,30,","407.8","a","123.8",",a","14.34",",a","17.87",",,,a","10.81",",,,a"
"ASN00066196","2020-09","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","18.9","a","18.9",",a","0",",a","0",",a","0",",a","11",",a","0",",a","20200926",",,a","20200917",",,a","10.8",",a,26,","30.0",",a,17,","456.2","a","48.4",",a","17.35",",a","20.49",",,,a","14.21",",,,a"
"ASN00066196","2020-10","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","41.9","a","23.0",",a","0",",a","0",",a","0",",a","14",",a","0",",a","20201026",",,a","20201005",",,a","12.9",",a,26,","29.3",",a,05,","476.3","a","20.1",",a","18.43",",a","20.85",",,,a","16.00",",,,a"
"ASN00066196","2020-11","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","84.4","a","42.5","2,a","0",",a","0",",a","0","2,a","16","2,a","0","2,a","20201106",",,a","20201113",",2,a","12.9",",a,06,","27.9","2,a,13,","489.1","a","12.8","2,a","19.52","2,a","21.54","2,,,a","17.51",",,,a"
"ASN00066196","2020-12","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","171.6","a","87.2",",a","0",",a","0",",a","0",",a","26",",a","0",",a","20201212","+,,a","20201218",",,a","16.0",",a,12,+","30.9",",a,18,","489.8","a","0.7",",a","21.12",",a","23.53",",,,a","18.72",",,,a"
"ASN00066196","2021-01","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","275.8","a","104.2",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20210102",",,a","20210126",",,a","16.8",",a,02,","29.5",",a,26,","0.0","a","0.0",",a","21.69",",a","23.73",",,,a","19.66",",,,a"
"ASN00066196","2021-02","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","374.5","a","98.7",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20210224",",,a","20210222","+,,a","17.2",",a,24,","25.9",",a,22,+","0.0","a","0.0",",a","21.86",",a","23.77",",,,a","19.95",",,,a"
"ASN00066196","2021-03","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","464.4","a","89.9",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20210315",",,a","20210308",",,a","14.7",",a,15,","30.1",",a,08,","0.0","a","0.0",",a","21.23",",a","23.70",",,,a","18.76",",,,a"
"ASN00066196","2021-04","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","507.3","a","42.9",",a","0",",a","0",",a","0",",a","20",",a","0",",a","20210423",",,a","20210409",",,a","11.6",",a,23,","29.9",",a,09,","20.5","a","20.5",",a","19.08",",a","22.35",",,,a","15.81",",,,a"
"ASN00066196","2021-05","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","518.3","a","11.0",",a","0",",a","0",",a","0",",a","9",",a","0",",a","20210516",",,a","20210508",",,a","9.8",",a,16,","25.3",",a,08,","81.6","a","61.1",",a","16.72",",a","19.62",",,,a","13.81",",,,a"
"ASN00066196","2021-06","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","518.3","a","0.0",",a","0",",a","0",",a","0",",a","0",",a","0",",a","20210611",",,a","20210624",",,a","7.2",",a,11,","20.9",",a,24,","203.3","a","121.7",",a","14.28",",a","17.33",",,,a","11.22",",,,a"
"ASN00066196","2021-07","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.4","a","0.4","1,a","0",",a","0",",a","0","1,a","1","1,a","0","1,a","20210707",",,a","20210728",",1,a","7.3",",a,07,","24.5","1,a,28,","338.9","a","135.6","1,a","13.88","1,a","17.12","1,,,a","10.64",",,,a"
"ASN00066196","2021-08","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","1.8","a","1.4",",a","0",",a","0",",a","0",",a","6",",a","0",",a","20210825",",,a","20210801",",,a","8.5",",a,25,","24.1",",a,01,","440.3","a","101.4",",a","15.11",",a","18.77",",,,a","11.45",",,,a"
"ASN00066196","2021-09","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","14.4","a","12.6",",a","0",",a","0",",a","0",",a","11",",a","0",",a","20210907",",,a","20210912",",,a","9.0",",a,07,","29.8",",a,12,","506.7","a","66.4",",a","16.54",",a","20.08",",,,a","13.00",",,,a"
"ASN00066196","2021-10","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","33.5","a","19.1",",a","0",",a","0",",a","0",",a","9",",a","0",",a","20211011",",,a","20211029",",,a","11.0",",a,11,","31.9",",a,29,","535.1","a","28.4",",a","18.03",",a","21.05",",,,a","15.02",",,,a"
"ASN00066196","2021-11","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","51.4","a","17.9",",a","0",",a","0",",a","0",",a","7",",a","0",",a","20211112",",,a","20211119",",,a","13.6",",a,12,","24.8",",a,19,","549.7","a","14.6",",a","18.44",",a","20.32",",,,a","16.56",",,,a"
"ASN00066196","2021-12","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","132.3","a","80.9",",a","0",",a","0",",a","0",",a","24",",a","1",",a","20211211",",,a","20211219",",,a","14.4",",a,11,","34.4",",a,19,","552.7","a","3.0",",a","20.85",",a","23.08",",,,a","18.61",",,,a"
"ASN00066196","2022-01","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","276.7","a","144.4",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20220122",",,a","20220131",",,a","18.9",",a,22,","27.1",",a,31,","0.0","a","0.0",",a","22.99",",a","24.62",",,,a","21.36",",,,a"
"ASN00066196","2022-02","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","393.5","a","116.8",",a","0",",a","0",",a","0",",a","28",",a","1",",a","20220208",",,a","20220220",",,a","16.4",",a,08,","33.2",",a,20,","0.0","a","0.0",",a","22.50",",a","25.06",",,,a","19.94",",,,a"
"ASN00066196","2022-03","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","496.7","a","103.2",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20220311",",,a","20220307",",,a","16.7",",a,11,","27.2",",a,07,","0.0","a","0.0",",a","21.66",",a","23.88",",,,a","19.45",",,,a"
"ASN00066196","2022-04","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","543.3","a","46.6",",a","0",",a","0",",a","0",",a","22",",a","0",",a","20220401",",,a","20220411",",,a","14.7",",a,01,","27.2",",a,11,","1.9","a","1.9",",a","19.82",",a","22.60",",,,a","17.04",",,,a"
"ASN00066196","2022-05","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","559.2","a","15.9",",a","0",",a","0",",a","0",",a","12",",a","0",",a","20220531",",,a","20220515",",,a","9.2",",a,31,","25.0",",a,15,","48.8","a","46.9",",a","17.33",",a","20.42",",,,a","14.25",",,,a"
"ASN00066196","2022-06","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","559.2","a","0.0",",a","0",",a","0",",a","0",",a","0",",a","0",",a","20220615",",,a","20220621",",,a","8.2",",a,15,","20.9",",a,21,","179.1","a","130.3",",a","13.99",",a","17.10",",,,a","10.88",",,,a"
"ASN00066196","2022-07","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.0","a","0.0",",a","0",",a","0",",a","0",",a","0",",a","0",",a","20220730",",,a","20220717",",,a","7.4",",a,30,","20.9",",a,17,","316.0","a","136.9",",a","13.92",",a","16.81",",,,a","11.03",",,,a"
"ASN00066196","2022-08","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","2.2","a","2.2",",a","0",",a","0",",a","0",",a","4",",a","0",",a","20220824",",,a","20220803",",,a","7.8",",a,24,","22.8",",a,03,","420.9","a","104.9",",a","15.02",",a","18.19",",,,a","11.85",",,,a"
"ASN00066196","2022-09","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","2.9","a","0.7",",a","0",",a","0",",a","0",",a","5",",a","0",",a","20220914",",,a","20220916",",,a","10.3",",a,14,","23.3",",a,16,","493.7","a","72.8",",a","15.93",",a","18.48",",,,a","13.38",",,,a"
"ASN00066196","2022-10","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","32.3","a","29.4",",a","0",",a","0",",a","0",",a","8",",a","0",",a","20221009",",,a","20221031","+,,a","11.4",",a,09,","28.2",",a,31,+","532.1","a","38.4",",a","18.04",",a","20.42",",,,a","15.67",",,,a"
"ASN00066196","2022-11","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","59.7","a","27.4",",a","0",",a","0",",a","0",",a","12",",a","0",",a","20221117",",,a","20221127",",,a","11.9",",a,17,","26.9",",a,27,","552.3","a","20.2",",a","18.57",",a","21.20",",,,a","15.94",",,,a"
"ASN00066196","2022-12","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","105.1","a","45.4","1,a","0",",a","0",",a","0","1,a","14","1,a","0","1,a","20221216",",,a","20221212",",1,a","13.2",",a,16,","29.2","1,a,12,","566.6","a","14.3","1,a","19.41","1,a","21.62","1,,,a","17.20",",,,a"
"ASN00066196","2023-01","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","212.2","a","107.1","1,a","0",",a","0",",a","0","1,a","28","1,a","0","1,a","20230106",",,a","20230129",",1,a","15.5",",a,06,","27.6","1,a,29,","0.2","a","0.2","1,a","21.86","1,a","23.83","1,,,a","19.90",",,,a"
"ASN00066196","2023-02","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","336.7","a","124.5",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20230204",",,a","20230218",",,a","18.7",",a,04,","27.9",",a,18,","0.2","a","0.0",",a","22.78",",a","24.94",",,,a","20.63",",,,a"
"ASN00066196","2023-03","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","465.2","a","128.5","2,a","0",",a","0",",a","0","2,a","29","2,a","0","2,a","20230331",",,a","20230317",",2,a","16.4",",a,31,","29.1","2,a,17,","0.2","a","0.0","2,a","22.78","2,a","25.05","2,,,a","20.51",",,,a"
"ASN00066196","2023-04","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","490.8","a","25.6",",a","0",",a","0",",a","0",",a","18",",a","0",",a","20230410",",,a","20230416","+,,a","12.8",",a,10,","24.7",",a,16,+","6.5","a","6.3",",a","18.98",",a","21.57",",,,a","16.38",",,,a"
"ASN00066196","2023-05","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","491.9","a","1.1",",a","0",",a","0",",a","0",",a","3",",a","0",",a","20230508",",,a","20230503",",,a","8.0",",a,08,","23.5",",a,03,","87.9","a","81.4",",a","15.74",",a","19.37",",,,a","12.11",",,,a"
"ASN00066196","2023-06","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","491.9","a","0.0",",a","0",",a","0",",a","0",",a","1",",a","0",",a","20230621",",,a","20230603",",,a","7.2",",a,21,","21.5",",a,03,","191.8","a","103.9",",a","14.87",",a","18.14",",,,a","11.60",",,,a"
"ASN00066196","2023-07","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.9","a","0.9","1,a","0",",a","0",",a","0","1,a","5","1,a","0","1,a","20230720",",,a","20230730",",1,a","6.9",",a,20,","24.9","1,a,30,","296.6","a","104.8","1,a","14.88","1,a","18.69","1,,,a","11.08",",,,a"
"ASN00066196","2023-08","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","1.2","a","0.3",",a","0",",a","0",",a","0",",a","2",",a","0",",a","20230816",",,a","20230830",",,a","9.8",",a,16,","24.1",",a,30,","389.6","a","93.0",",a","15.34",",a","18.47",",,,a","12.21",",,,a"
"ASN00066196","2023-09","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","30.4","a","29.2",",a","0",",a","0",",a","0",",a","9",",a","1",",a","20230910",",,a","20230920",",,a","9.4",",a,10,","33.8",",a,20,","444.0","a","54.4",",a","17.50",",a","21.17",",,,a","13.82",",,,a"
"ASN00066196","2023-10","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","70.1","a","39.7",",a","0",",a","0",",a","0",",a","12",",a","1",",a","20231017",",,a","20231001",",,a","12.0",",a,17,","35.3",",a,01,","473.2","a","29.2",",a","18.67",",a","21.88",",,,a","15.46",",,,a"
"ASN00066196","2023-11","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","121.0","a","50.9",",a","0",",a","0",",a","0",",a","19",",a","0",",a","20231106",",,a","20231130",",,a","15.2",",a,06,","27.6",",a,30,","476.2","a","3.0",",a","19.93",",a","21.72",",,,a","18.13",",,,a"
"ASN00066196","2023-12","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","244.8","a","123.8","1,a","0",",a","0",",a","0","1,a","29","1,a","2","1,a","20231228","+,,a","20231214",",1,a","15.6",",a,28,+","37.5","1,a,14,","476.2","a","0.0","1,a","22.43","1,a","25.13","1,,,a","19.73",",,,a"
