"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00039322","2004-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1410.1","a","208.9","1,a","0","1,a","0","1,a","0",",a","31",",a","0",",a","20040306",",1,a","20040309",",,a","19.5","1,a,06,","30.2",",a,09,","0.0","a","0.0",",a","25.31","1,a","27.32",",,,a","23.31","1,,,a"
"ASN00039322","2004-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1576.6","a","166.5",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20040430",",,a","20040424",",,a","17.7",",a,30,","27.1",",a,24,","0.0","a","0.0",",a","23.88",",a","25.51",",,,a","22.25",",,,a"
"ASN00039322","2004-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1674.1","a","97.5",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20040529",",,a","20040512",",,a","14.4",",a,29,","27.1",",a,12,","1.2","a","1.2",",a","21.44",",a","23.69",",,,a","19.19",",,,a"
"ASN00039322","2004-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1710.8","a","36.7",",a","0",",a","0",",a","0",",a","21",",a","0",",a","20040621",",,a","20040604",",,a","12.0",",a,21,","24.9",",a,04,","14.7","a","13.5",",a","19.11",",a","21.45",",,,a","16.77",",,,a"
"ASN00039322","2004-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","17.5","a","17.5",",a","0",",a","0",",a","0",",a","9",",a","0",",a","20040719",",,a","20040704",",,a","11.6",",a,19,","24.1",",a,04,","32.1","a","17.4",",a","18.34",",a","20.65",",,,a","16.02",",,,a"
"ASN00039322","2004-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","55.8","a","38.3",",a","0",",a","0",",a","0",",a","20",",a","0",",a","20040819",",,a","20040804",",,a","13.8",",a,19,","25.4",",a,04,","37.9","a","5.8",",a","19.38",",a","21.99",",,,a","16.77",",,,a"
"ASN00039322","2004-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","130.7","a","74.9","1,a","0",",a","0",",a","0","1,a","23","1,a","0","1,a","20040913",",,a","20040918",",1,a","13.4",",a,13,","26.1","1,a,18,","40.3","a","2.4","1,a","20.88","1,a","23.14","1,,,a","18.63",",,,a"
"ASN00039322","2004-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","272.3","a","141.6","1,a","0","1,a","0","1,a","0",",a","31",",a","0",",a","20041020",",1,a","20041014",",,a","16.5","1,a,20,","27.2",",a,14,","40.3","a","0.0",",a","23.03","1,a","24.58",",,,a","21.47","1,,,a"
"ASN00039322","2004-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","","","0","3,a","0","3,a","0","4,a","26","4,a","0","4,a","20041124",",3,a","20041129",",4,a","20.5","3,a,24,","30.0","4,a,29,","","","","","25.27","5,a","27.24","4,,,a","23.31","3,,,a"
"ASN00039322","2004-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","230.0","1,a","0","1,a","0","1,a","0",",a","31",",a","0",",a","20041222",",1,a","20041221",",,a","19.4","1,a,22,","30.6",",a,21,","","","0.0",",a","26.01","1,a","27.97",",,,a","24.06","1,,,a"
"ASN00039322","2005-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","242.9",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20050126",",,a","20050102",",,a","20.7",",a,26,","30.5",",a,02,","0.0","a","0.0",",a","26.17",",a","27.89",",,,a","24.45",",,,a"
"ASN00039322","2005-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","232.3",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20050203",",,a","20050205",",,a","22.1",",a,03,","31.2",",a,05,","0.0","a","0.0",",a","26.63",",a","28.14",",,,a","25.12",",,,a"
"ASN00039322","2005-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","224.7",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20050314",",,a","20050305",",,a","20.1",",a,14,","31.2",",a,05,","0.0","a","0.0",",a","25.58",",a","27.45",",,,a","23.72",",,,a"
"ASN00039322","2005-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","150.1",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20050414",",,a","20050408",",,a","19.5",",a,14,","26.3",",a,08,","0.0","a","0.0",",a","23.34",",a","25.10",",,,a","21.57",",,,a"
"ASN00039322","2005-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","91.5",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20050529",",,a","20050514",",,a","16.5",",a,29,","26.5",",a,14,","0.0","a","0.0",",a","21.28",",a","23.57",",,,a","18.99",",,,a"
"ASN00039322","2005-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","46.1",",a","0",",a","0",",a","0",",a","21",",a","0",",a","20050624",",,a","20050614",",,a","12.3",",a,24,","26.4",",a,14,","9.7","a","9.7",",a","19.55",",a","21.48",",,,a","17.61",",,,a"
"ASN00039322","2005-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","28.9","a","28.9",",a","0",",a","0",",a","0",",a","12",",a","0",",a","20050711",",,a","20050714",",,a","13.3",",a,11,","25.1",",a,14,","17.6","a","7.9",",a","19.01",",a","21.04",",,,a","16.98",",,,a"
"ASN00039322","2005-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","48.1","a","19.2",",a","0",",a","0",",a","0",",a","8",",a","0",",a","20050813",",,a","20050804",",,a","10.5",",a,13,","23.8",",a,04,","28.6","a","11.0",",a","18.60",",a","20.57",",,,a","16.62",",,,a"
"ASN00039322","2005-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","144.2","a","96.1",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20050919",",,a","20050912",",,a","17.2",",a,19,","26.4",",a,12,","28.6","a","0.0",",a","21.54",",a","23.55",",,,a","19.52",",,,a"
"ASN00039322","2005-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","319.8","a","175.6",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20051022",",,a","20051028",",,a","17.6",",a,22,","29.1",",a,28,","28.6","a","0.0",",a","24.00",",a","25.87",",,,a","22.12",",,,a"
"ASN00039322","2005-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","541.7","a","221.9",",a","0",",a","0",",a","0",",a","30",",a","1",",a","20051128",",,a","20051116",",,a","19.9",",a,28,","35.4",",a,16,","28.6","a","0.0",",a","25.73",",a","28.02",",,,a","23.44",",,,a"
"ASN00039322","2005-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","838.3","a","296.6",",a","0",",a","0",",a","0",",a","31",",a","2",",a","20051203",",,a","20051230",",,a","21.6",",a,03,","32.4",",a,30,","28.6","a","0.0",",a","27.90",",a","29.74",",,,a","26.06",",,,a"
"ASN00039322","2006-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1112.9","a","274.6",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20060108",",,a","20060118",",,a","21.7",",a,08,","30.8",",a,18,","0.0","a","0.0",",a","27.19",",a","29.33",",,,a","25.05",",,,a"
"ASN00039322","2006-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1364.8","a","251.9",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20060228",",,a","20060218",",,a","21.8",",a,28,","31.2",",a,18,","0.0","a","0.0",",a","27.33",",a","29.26",",,,a","25.39",",,,a"
"ASN00039322","2006-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1580.7","a","215.9",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20060324",",,a","20060331",",,a","21.4",",a,24,","30.1",",a,31,","0.0","a","0.0",",a","25.30",",a","27.12",",,,a","23.48",",,,a"
"ASN00039322","2006-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1756.4","a","175.7",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20060410",",,a","20060403",",,a","14.6",",a,10,","29.5",",a,03,","0.0","a","0.0",",a","24.19",",a","26.01",",,,a","22.37",",,,a"
"ASN00039322","2006-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1850.5","a","94.1",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20060525",",,a","20060501",",,a","15.7",",a,25,","26.5",",a,01,","0.0","a","0.0",",a","21.37",",a","23.36",",,,a","19.38",",,,a"
"ASN00039322","2006-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1872.8","a","22.3",",a","0",",a","0",",a","0",",a","8",",a","0",",a","20060612",",,a","20060602",",,a","12.5",",a,12,","24.7",",a,02,","3.5","a","3.5",",a","18.96",",a","20.94",",,,a","16.98",",,,a"
"ASN00039322","2006-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","23.7","a","23.7",",a","0",",a","0",",a","0",",a","9",",a","0",",a","20060718",",,a","20060701",",,a","12.7",",a,18,","23.6",",a,01,","15.7","a","12.2",",a","18.71",",a","20.67",",,,a","16.74",",,,a"
"ASN00039322","2006-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","55.1","a","31.4",",a","0",",a","0",",a","0",",a","13",",a","0",",a","20060805",",,a","20060824",",,a","13.7",",a,05,","24.3",",a,24,","17.7","a","2.0",",a","19.28",",a","21.36",",,,a","17.20",",,,a"
"ASN00039322","2006-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","130.0","a","74.9",",a","0",",a","0",",a","0",",a","23",",a","0",",a","20060911",",,a","20060928",",,a","13.8",",a,11,","26.8",",a,28,","18.8","a","1.1",",a","20.79",",a","22.89",",,,a","18.70",",,,a"
"ASN00039322","2006-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","253.9","a","123.9",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20061011",",,a","20061016",",,a","18.4",",a,11,","27.1",",a,16,","18.8","a","0.0",",a","22.33",",a","24.25",",,,a","20.41",",,,a"
"ASN00039322","2006-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","421.2","a","167.3",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20061110",",,a","20061127","+,,a","17.7",",a,10,","28.2",",a,27,+","18.8","a","0.0",",a","23.91",",a","25.86",",,,a","21.96",",,,a"
"ASN00039322","2007-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","189.1",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20070212",",,a","20070210",",,a","20.7",",a,12,","29.2",",a,10,","","","0.0",",a","25.09",",a","27.00",",,,a","23.18",",,,a"
"ASN00039322","2007-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","232.6",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20070328",",,a","20070310",",,a","21.8",",a,28,","28.9",",a,10,","","","0.0",",a","25.84",",a","27.39",",,,a","24.28",",,,a"
"ASN00039322","2007-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","149.1","2,a","0","1,a","0","1,a","0","1,a","29","1,a","0","1,a","20070413",",1,a","20070427",",1,a","19.7","1,a,13,","28.9","1,a,27,","","","0.0","1,a","23.62","2,a","25.36","1,,,a","21.89","1,,,a"
"ASN00039322","2007-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","130.0","2,a","0","1,a","0","1,a","0","1,a","30","1,a","0","1,a","20070528",",1,a","20070503",",1,a","18.4","1,a,28,","28.4","1,a,03,","","","0.0","1,a","22.85","2,a","24.66","1,,,a","21.04","1,,,a"
"ASN00039322","2007-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","13.9","4,a","0","2,a","0","2,a","0","2,a","8","2,a","0","2,a","20070622",",2,a","20070601",",2,a","9.0","2,a,22,","23.2","2,a,01,","","","35.6","2,a","17.47","4,a","19.71","2,,,a","15.24","2,,,a"
"ASN00039322","2007-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","6.7","a","6.7","2,a","0","1,a","0","1,a","0","1,a","10","1,a","0","1,a","20070719",",1,a","20070728",",1,a","10.5","1,a,19,","24.7","1,a,28,","","","37.7","1,a","17.32","2,a","20.13","1,,,a","14.50","1,,,a"
"ASN00039322","2007-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","","","0","3,a","0","3,a","0","3,a","12","3,a","0","3,a","20070821",",3,a","20070810",",3,a","13.7","3,a,21,","23.6","3,a,10,","","","","","18.99","6,a","21.05","3,,,a","16.94","3,,,a"
"ASN00039322","2007-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","55.0","3,a","0","2,a","0","2,a","0","2,a","19","2,a","0","2,a","20070906",",2,a","20070930","+,2,a","16.4","2,a,06,","26.2","2,a,30,+","","","0.5","2,a","20.42","3,a","21.92","2,,,a","18.93","2,,,a"
"ASN00039322","2007-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","134.9","4,a","0","2,a","0","2,a","0","2,a","29","2,a","0","2,a","20071020",",2,a","20071023",",2,a","18.2","2,a,20,","31.1","2,a,23,","","","0.0","2,a","23.35","4,a","25.12","2,,,a","21.58","2,,,a"
"ASN00039322","2007-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","157.0",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20071108",",,a","20071130",",,a","19.3",",a,08,","27.8",",a,30,","","","0.0",",a","23.57",",a","25.26",",,,a","21.87",",,,a"
"ASN00039322","2007-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","210.5",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20071201",",,a","20071212",",,a","17.8",",a,01,","29.2",",a,12,","","","0.0",",a","25.12",",a","27.04",",,,a","23.21",",,,a"
"ASN00039322","2008-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","224.6",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20080111",",,a","20080107",",,a","22.0",",a,11,","29.4",",a,07,","0.0","a","0.0",",a","25.58",",a","27.15",",,,a","24.00",",,,a"
"ASN00039322","2008-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","205.1",",a","0",",a","0",",a","0",",a","29",",a","0",",a","20080217",",,a","20080221","+,,a","20.7",",a,17,","28.9",",a,21,+","0.0","a","0.0",",a","25.41",",a","27.11",",,,a","23.71",",,,a"
"ASN00039322","2008-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","164.1",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20080330","+,,a","20080331",",,a","18.6",",a,30,+","26.4",",a,31,","0.0","a","0.0",",a","23.63",",a","25.32",",,,a","21.94",",,,a"
"ASN00039322","2008-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","124.9",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20080424",",,a","20080425",",,a","14.9",",a,24,","27.1",",a,25,","0.0","a","0.0",",a","22.50",",a","24.57",",,,a","20.42",",,,a"
"ASN00039322","2008-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","69.2",",a","0",",a","0",",a","0",",a","27",",a","0",",a","20080519",",,a","20080507",",,a","15.3",",a,19,","25.7",",a,07,","0.0","a","0.0",",a","20.57",",a","22.56",",,,a","18.57",",,,a"
"ASN00039322","2008-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","42.8",",a","0",",a","0",",a","0",",a","15",",a","0",",a","20080622",",,a","20080606",",,a","13.3",",a,22,","24.6",",a,06,","5.3","a","5.3",",a","19.58",",a","21.52",",,,a","17.64",",,,a"
"ASN00039322","2008-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","15.6","a","15.6","2,a","0","2,a","0","2,a","0","1,a","9","1,a","0","1,a","20080729",",2,a","20080719",",1,a","10.1","2,a,29,","23.3","1,a,19,","26.7","a","21.4","1,a","18.08","2,a","20.27","1,,,a","15.89","2,,,a"
"ASN00039322","2008-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","24.1","a","8.5",",a","0",",a","0",",a","0",",a","7",",a","0",",a","20080812",",,a","20080831",",,a","12.1",",a,12,","23.1",",a,31,","71.4","a","44.7",",a","17.17",",a","19.19",",,,a","15.15",",,,a"
"ASN00039322","2008-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","107.6","a","83.5",",a","0",",a","0",",a","0",",a","26",",a","0",",a","20080906",",,a","20080921",",,a","16.3",",a,06,","26.3",",a,21,","71.6","a","0.2",",a","21.11",",a","23.19",",,,a","19.03",",,,a"
"ASN00039322","2008-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","243.5","a","135.9",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20081023",",,a","20081015",",,a","17.8",",a,23,","27.0",",a,15,","71.6","a","0.0",",a","22.72",",a","24.67",",,,a","20.76",",,,a"
"ASN00039322","2008-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","443.6","a","200.1",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20081110",",,a","20081122",",,a","20.2",",a,10,","31.6",",a,22,","71.6","a","0.0",",a","25.00",",a","26.87",",,,a","23.13",",,,a"
"ASN00039322","2008-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","712.0","a","268.4",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20081209",",,a","20081230",",,a","21.6",",a,09,","31.3",",a,30,","71.6","a","0.0",",a","26.99",",a","28.93",",,,a","25.05",",,,a"
"ASN00039322","2009-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","951.5","a","239.5",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20090129","+,,a","20090116",",,a","22.1",",a,29,+","30.6",",a,16,","0.0","a","0.0",",a","26.06",",a","28.08",",,,a","24.04",",,,a"
"ASN00039322","2009-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1169.4","a","217.9",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20090218",",,a","20090221",",,a","22.2",",a,18,","30.9",",a,21,","0.0","a","0.0",",a","26.11",",a","27.94",",,,a","24.29",",,,a"
"ASN00039322","2009-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1383.4","a","214.0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20090326",",,a","20090305",",,a","19.9",",a,26,","30.9",",a,05,","0.0","a","0.0",",a","25.24",",a","27.01",",,,a","23.46",",,,a"
"ASN00039322","2009-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1559.8","a","176.4",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20090429",",,a","20090401",",,a","20.1",",a,29,","29.1",",a,01,","0.0","a","0.0",",a","24.21",",a","26.18",",,,a","22.25",",,,a"
"ASN00039322","2009-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1638.4","a","78.6",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20090522",",,a","20090523",",,a","16.1",",a,22,","25.7",",a,23,","0.0","a","0.0",",a","20.87",",a","22.79",",,,a","18.95",",,,a"
"ASN00039322","2009-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1678.2","a","39.8",",a","0",",a","0",",a","0",",a","21",",a","0",",a","20090612",",,a","20090623","+,,a","11.4",",a,12,","24.4",",a,23,+","5.9","a","5.9",",a","19.46",",a","21.67",",,,a","17.25",",,,a"
"ASN00039322","2009-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","15.5","a","15.5",",a","0",",a","0",",a","0",",a","13",",a","0",",a","20090717",",,a","20090723",",,a","12.7",",a,17,","23.3",",a,23,","19.5","a","13.6",",a","18.39",",a","20.76",",,,a","16.02",",,,a"
"ASN00039322","2009-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","67.9","a","52.4","1,a","0","1,a","0","1,a","0",",a","20",",a","0",",a","20090801",",1,a","20090831",",,a","15.2","1,a,01,","25.2",",a,31,","20.6","a","1.1",",a","20.07","1,a","21.77",",,,a","18.36","1,,,a"
"ASN00039322","2009-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","183.5","a","115.6",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20090910",",,a","20090908",",,a","18.7",",a,10,","27.3",",a,08,","20.6","a","0.0",",a","22.19",",a","23.94",",,,a","20.43",",,,a"
"ASN00039322","2009-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","334.9","a","151.4",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20091010",",,a","20091001",",,a","18.3",",a,10,","27.0",",a,01,","20.6","a","0.0",",a","23.22",",a","24.97",",,,a","21.46",",,,a"
"ASN00039322","2009-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","527.9","a","193.0",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20091110",",,a","20091124",",,a","19.1",",a,10,","28.9",",a,24,","20.6","a","0.0",",a","24.77",",a","26.67",",,,a","22.87",",,,a"
"ASN00039322","2009-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","780.5","a","252.6",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20091221",",,a","20091223",",,a","20.6",",a,21,","30.7",",a,23,","20.6","a","0.0",",a","26.48",",a","28.74",",,,a","24.23",",,,a"
"ASN00039322","2010-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1050.1","a","269.6",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20100108",",,a","20100121",",,a","22.0",",a,08,","30.9",",a,21,","0.0","a","0.0",",a","27.03",",a","28.65",",,,a","25.42",",,,a"
"ASN00039322","2010-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1263.5","a","213.4",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20100201",",,a","20100207",",,a","20.9",",a,01,","30.4",",a,07,","0.0","a","0.0",",a","25.95",",a","27.91",",,,a","24.00",",,,a"
"ASN00039322","2010-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1468.8","a","205.3",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20100319",",,a","20100301",",,a","20.6",",a,19,","29.1",",a,01,","0.0","a","0.0",",a","24.95",",a","26.92",",,,a","22.99",",,,a"
"ASN00039322","2010-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1635.5","a","166.7",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20100414","+,,a","20100408",",,a","20.1",",a,14,+","28.5",",a,08,","0.0","a","0.0",",a","23.89",",a","25.53",",,,a","22.24",",,,a"
"ASN00039322","2010-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1728.5","a","93.0",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20100531",",,a","20100512",",,a","15.9",",a,31,","26.5",",a,12,","0.0","a","0.0",",a","21.33",",a","23.44",",,,a","19.22",",,,a"
"ASN00039322","2010-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1758.9","a","30.4",",a","0",",a","0",",a","0",",a","16",",a","0",",a","20100620",",,a","20100618",",,a","14.3",",a,20,","24.7",",a,18,","6.9","a","6.9",",a","19.12",",a","21.54",",,,a","16.69",",,,a"
"ASN00039322","2010-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","27.5","a","27.5",",a","0",",a","0",",a","0",",a","11",",a","0",",a","20100704",",,a","20100731",",,a","12.7",",a,04,","24.1",",a,31,","17.4","a","10.5",",a","18.88",",a","20.90",",,,a","16.86",",,,a"
"ASN00039322","2010-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","57.0","a","29.5",",a","0",",a","0",",a","0",",a","16",",a","0",",a","20100803",",,a","20100801",",,a","12.3",",a,03,","25.2",",a,01,","34.2","a","16.8",",a","18.74",",a","21.15",",,,a","16.33",",,,a"
"ASN00039322","2010-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","152.7","a","95.7",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20100918","+,,a","20100928",",,a","17.9",",a,18,+","26.8",",a,28,","34.2","a","0.0",",a","21.52",",a","23.19",",,,a","19.86",",,,a"
"ASN00039322","2010-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","266.0","a","113.3",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20101017",",,a","20101014",",,a","16.7",",a,17,","26.0",",a,14,","34.2","a","0.0",",a","21.99",",a","23.72",",,,a","20.26",",,,a"
"ASN00039322","2010-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","413.0","a","147.0",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20101104",",,a","20101116",",,a","18.8",",a,04,","27.6",",a,16,","34.2","a","0.0",",a","23.23",",a","24.97",",,,a","21.50",",,,a"
"ASN00039322","2010-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","624.4","a","211.4",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20101204","+,,a","20101206",",,a","20.0",",a,04,+","28.6",",a,06,","34.2","a","0.0",",a","25.15",",a","26.93",",,,a","23.38",",,,a"
"ASN00039322","2011-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","854.5","a","230.1",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20110108",",,a","20110118",",,a","19.9",",a,08,","31.6",",a,18,","0.0","a","0.0",",a","25.76",",a","27.77",",,,a","23.74",",,,a"
"ASN00039322","2011-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1074.9","a","220.4",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20110215",",,a","20110220","+,,a","22.0",",a,15,","29.5",",a,20,+","0.0","a","0.0",",a","26.20",",a","28.01",",,,a","24.40",",,,a"
"ASN00039322","2011-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1291.6","a","216.7",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20110313",",,a","20110301",",,a","21.1",",a,13,","30.9",",a,01,","0.0","a","0.0",",a","25.32",",a","27.34",",,,a","23.31",",,,a"
"ASN00039322","2011-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1429.5","a","137.9",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20110409",",,a","20110414",",,a","18.2",",a,09,","26.3",",a,14,","0.0","a","0.0",",a","22.93",",a","24.84",",,,a","21.02",",,,a"
"ASN00039322","2011-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1488.6","a","59.1",",a","0",",a","0",",a","0",",a","27",",a","0",",a","20110526",",,a","20110502",",,a","12.8",",a,26,","26.3",",a,02,","2.6","a","2.6",",a","20.15",",a","22.55",",,,a","17.75",",,,a"
"ASN00039322","2011-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1505.8","a","17.2",",a","0",",a","0",",a","0",",a","12",",a","0",",a","20110611",",,a","20110608",",,a","11.9",",a,11,","24.7",",a,08,","22.0","a","19.4",",a","18.26",",a","21.01",",,,a","15.51",",,,a"
"ASN00039322","2011-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","3.6","a","3.6",",a","0",",a","0",",a","0",",a","11",",a","0",",a","20110710",",,a","20110707",",,a","12.5",",a,10,","23.1",",a,07,","40.2","a","18.2",",a","17.86",",a","20.45",",,,a","15.27",",,,a"
