"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BOM00026929","1968-05","52.567","24.467","167.0","PRUZANY, BO","19",",I","6",",I","0",",I","","","","","19680508",",,I","","","12.6",",,I,08,","55.5",",,,I"
"BOM00026929","1968-06","52.567","24.467","167.0","PRUZANY, BO","10",",I","5",",I","1",",I","","","","","19680622",",,I","","","91.0",",,I,22,","143.7",",,,I"
"BOM00026929","1968-07","52.567","24.467","167.0","PRUZANY, BO","14","1,I","6","1,I","1","1,I","","","","","19680727",",1,I","","","31.8","1,,I,27,","73.5","1,,,I"
"BOM00026929","1968-09","52.567","24.467","167.0","PRUZANY, BO","10","2,I","5","2,I","0","2,I","","","","","19680916",",2,I","","","15.3","2,,I,16,","59.3","2,,,I"
"BOM00026929","1968-10","52.567","24.467","167.0","PRUZANY, BO","20",",I","9",",I","0",",I","","","","","19681013",",,I","","","17.9",",,I,13,","61.7",",,,I"
"BOM00026929","1968-11","52.567","24.467","167.0","PRUZANY, BO","10",",I","5",",I","0",",I","","","","","19681111",",,I","","","12.4",",,I,11,","42.3",",,,I"
"BOM00026929","1968-12","52.567","24.467","167.0","PRUZANY, BO","11",",I","4",",I","0",",I","","","","","19681219",",,I","","","12.7",",,I,19,","29.4",",,,I"
"BOM00026929","1969-03","52.567","24.467","167.0","PRUZANY, BO","7",",I","3",",I","0",",I","","","","","19690314",",,I","","","10.6",",,I,14,","26.6",",,,I"
"BOM00026929","1969-04","52.567","24.467","167.0","PRUZANY, BO","12",",I","6",",I","0",",I","","","","","19690419",",,I","","","12.4",",,I,19,","50.1",",,,I"
"BOM00026929","1969-05","52.567","24.467","167.0","PRUZANY, BO","14",",I","7",",I","0",",I","","","","","19690530",",,I","","","16.8",",,I,30,","69.4",",,,I"
"BOM00026929","1969-06","52.567","24.467","167.0","PRUZANY, BO","12",",I","5",",I","0",",I","","","","","19690611",",,I","","","11.0",",,I,11,","45.2",",,,I"
"BOM00026929","1969-07","52.567","24.467","167.0","PRUZANY, BO","7",",I","3",",I","0",",I","","","","","19690708",",,I","","","19.7",",,I,08,","41.9",",,,I"
"BOM00026929","1969-08","52.567","24.467","167.0","PRUZANY, BO","13",",I","6",",I","3",",I","","","","","19690826",",,I","","","40.8",",,I,26,","129.4",",,,I"
"BOM00026929","1969-10","52.567","24.467","167.0","PRUZANY, BO","15",",I","3",",I","0",",I","","","","","19691031",",,I","","","6.3",",,I,31,","26.8",",,,I"
"BOM00026929","1969-11","52.567","24.467","167.0","PRUZANY, BO","20",",I","11",",I","0",",I","","","","","19691103",",,I","","","15.5",",,I,03,","62.2",",,,I"
"BOM00026929","1969-12","52.567","24.467","167.0","PRUZANY, BO","14",",I","6",",I","0",",I","","","","","19691202",",,I","","","7.1",",,I,02,","39.3",",,,I"
"BOM00026929","1970-01","52.567","24.467","167.0","PRUZANY, BO","21",",I","10",",I","1",",I","","","","","19700117",",,I","","","36.8",",,I,17,","100.6",",,,I"
"BOM00026929","1970-02","52.567","24.467","167.0","PRUZANY, BO","20",",I","6",",I","0",",I","","","","","19700211",",,I","","","14.7",",,I,11,","54.7",",,,I"
"BOM00026929","1970-03","52.567","24.467","167.0","PRUZANY, BO","17",",I","6",",I","0",",I","","","","","19700305",",,I","","","6.7",",,I,05,","40.0",",,,I"
"BOM00026929","1970-04","52.567","24.467","167.0","PRUZANY, BO","19",",I","12",",I","0",",I","","","","","19700429",",,I","","","18.6",",,I,29,","74.9",",,,I"
"BOM00026929","1970-06","52.567","24.467","167.0","PRUZANY, BO","13",",I","10",",I","0",",I","","","","","19700604",",,I","","","8.6",",,I,04,","53.7",",,,I"
"BOM00026929","1970-07","52.567","24.467","167.0","PRUZANY, BO","14",",I","5",",I","3",",I","","","","","19700710",",,I","","","53.4",",,I,10,","136.6",",,,I"
"BOM00026929","1970-08","52.567","24.467","167.0","PRUZANY, BO","14",",I","9",",I","2",",I","","","","","19700818",",,I","","","33.4",",,I,18,","131.4",",,,I"
"BOM00026929","1970-09","52.567","24.467","167.0","PRUZANY, BO","18",",I","9",",I","0",",I","","","","","19700902",",,I","","","17.0",",,I,02,","87.2",",,,I"
"BOM00026929","1970-10","52.567","24.467","167.0","PRUZANY, BO","15",",I","7",",I","0",",I","","","","","19701031",",,I","","","15.8",",,I,31,","56.6",",,,I"
"BOM00026929","1970-11","52.567","24.467","167.0","PRUZANY, BO","17",",I","10",",I","0",",I","","","","","19701117",",,I","","","12.5",",,I,17,","84.8",",,,I"
"BOM00026929","1970-12","52.567","24.467","167.0","PRUZANY, BO","22",",I","11",",I","0",",I","","","","","19701202",",,I","","","7.3",",,I,02,","64.6",",,,I"
"BOM00026929","1971-01","52.567","24.467","167.0","PRUZANY, BO","13",",I","3",",I","0",",I","","","","","19710104",",,I","","","6.2",",,I,04,","22.1",",,,I"
"BOM00026929","1971-02","52.567","24.467","167.0","PRUZANY, BO","15",",I","7",",I","0",",I","","","","","19710202",",,I","","","5.4",",,I,02,","37.6",",,,I"
"BOM00026929","1971-03","52.567","24.467","167.0","PRUZANY, BO","17",",I","4",",I","0",",I","","","","","19710323",",,I","","","6.7",",,I,23,","25.4",",,,I"
"BOM00026929","1971-04","52.567","24.467","167.0","PRUZANY, BO","12",",I","5",",I","0",",I","","","","","19710425",",,I","","","16.4",",,I,25,","46.9",",,,I"
"BOM00026929","1971-05","52.567","24.467","167.0","PRUZANY, BO","7",",I","3",",I","0",",I","","","","","19710516",",,I","","","7.9",",,I,16,","20.7",",,,I"
"BOM00026929","1971-06","52.567","24.467","167.0","PRUZANY, BO","16",",I","7",",I","0",",I","","","","","19710618",",,I","","","11.6",",,I,18,","61.9",",,,I"
"BOM00026929","1971-07","52.567","24.467","167.0","PRUZANY, BO","4",",I","2",",I","1",",I","","","","","19710703",",,I","","","26.0",",,I,03,","34.1",",,,I"
"BOM00026929","1971-08","52.567","24.467","167.0","PRUZANY, BO","6",",I","2",",I","1",",I","","","","","19710805",",,I","","","25.4",",,I,05,","36.5",",,,I"
"BOM00026929","1971-09","52.567","24.467","167.0","PRUZANY, BO","13",",I","6",",I","1",",I","","","","","19710909",",,I","","","30.5",",,I,09,","64.8",",,,I"
"BOM00026929","1971-11","52.567","24.467","167.0","PRUZANY, BO","14","1,I","4","1,I","0","1,I","","","","","19711110",",1,I","","","10.9","1,,I,10,","30.3","1,,,I"
"BOM00026929","1971-12","52.567","24.467","167.0","PRUZANY, BO","20",",I","5",",I","0",",I","","","","","19711205",",,I","","","3.9",",,I,05,","31.3",",,,I"
"BOM00026929","1972-02","52.567","24.467","167.0","PRUZANY, BO","6",",I","0",",I","0",",I","","","","","19720229","+,,I","","","1.6",",,I,29,+","5.9",",,,I"
"BOM00026929","1972-03","52.567","24.467","167.0","PRUZANY, BO","11",",I","4",",I","0",",I","","","","","19720309",",,I","","","8.2",",,I,09,","28.2",",,,I"
"BOM00026929","1972-04","52.567","24.467","167.0","PRUZANY, BO","17",",I","7",",I","0",",I","","","","","19720418",",,I","","","11.2",",,I,18,","45.4",",,,I"
"BOM00026929","1972-05","52.567","24.467","167.0","PRUZANY, BO","14",",I","4",",I","0",",I","","","","","19720527",",,I","","","5.4",",,I,27,","26.6",",,,I"
"BOM00026929","1972-07","52.567","24.467","167.0","PRUZANY, BO","8",",I","5",",I","1",",I","","","","","19720727",",,I","","","42.5",",,I,27,","100.4",",,,I"
"BOM00026929","1972-08","52.567","24.467","167.0","PRUZANY, BO","16",",I","8",",I","1",",I","","","","","19720804",",,I","","","32.7",",,I,04,","108.9",",,,I"
"BOM00026929","1972-09","52.567","24.467","167.0","PRUZANY, BO","12","1,I","8","1,I","0","1,I","","","","","19720925",",1,I","","","14.4","1,,I,25,","71.5","1,,,I"
"BOM00026929","1972-10","52.567","24.467","167.0","PRUZANY, BO","14",",I","6",",I","0",",I","","","","","19721014",",,I","","","12.9",",,I,14,","46.1",",,,I"
"BOM00026929","1972-11","52.567","24.467","167.0","PRUZANY, BO","21",",I","10",",I","0",",I","","","","","19721112",",,I","","","12.6",",,I,12,","62.7",",,,I"
"BOM00026929","1972-12","52.567","24.467","167.0","PRUZANY, BO","6",",I","0",",I","0",",I","","","","","19721209",",,I","","","2.4",",,I,09,","5.5",",,,I"
"BOM00026929","1973-01","52.567","24.467","167.0","PRUZANY, BO","5",",I","2",",I","0",",I","","","","","19730110",",,I","","","2.9",",,I,10,","10.7",",,,I"
"BOM00026929","1973-02","52.567","24.467","167.0","PRUZANY, BO","24",",I","9",",I","0",",I","","","","","19730217",",,I","","","8.0",",,I,17,","58.6",",,,I"
"BOM00026929","1973-03","52.567","24.467","167.0","PRUZANY, BO","7",",I","1",",I","0",",I","","","","","19730318",",,I","","","7.1",",,I,18,","14.4",",,,I"
"BOM00026929","1973-04","52.567","24.467","167.0","PRUZANY, BO","8",",I","2",",I","0",",I","","","","","19730410",",,I","","","12.4",",,I,10,","26.3",",,,I"
"BOM00026929","1973-05","52.567","24.467","167.0","PRUZANY, BO","13",",I","8",",I","0",",I","","","","","19730524",",,I","","","22.7",",,I,24,","74.0",",,,I"
"BOM00026929","1973-06","52.567","24.467","167.0","PRUZANY, BO","15","1,I","10","1,I","1","1,I","","","","","19730617",",1,I","","","29.7","1,,I,17,","111.0","1,,,I"
"BOM00026929","1973-07","52.567","24.467","167.0","PRUZANY, BO","15","3,I","10","3,I","1","3,I","","","","","19730709",",3,I","","","40.0","3,,I,09,","161.2","3,,,I"
"BOM00026929","1973-08","52.567","24.467","167.0","PRUZANY, BO","5","2,I","2","2,I","0","2,I","","","","","19730821",",2,I","","","10.9","2,,I,21,","18.4","2,,,I"
"BOM00026929","1973-10","52.567","24.467","167.0","PRUZANY, BO","14",",I","7",",I","0",",I","","","","","19731012",",,I","","","15.0",",,I,12,","58.3",",,,I"
"BOM00026929","1973-11","52.567","24.467","167.0","PRUZANY, BO","18",",I","11",",I","0",",I","","","","","19731110",",,I","","","7.5",",,I,10,","59.4",",,,I"
"BOM00026929","1973-12","52.567","24.467","167.0","PRUZANY, BO","18",",I","6",",I","0",",I","","","","","19731204",",,I","","","9.7",",,I,04,","44.5",",,,I"
"BOM00026929","1974-01","52.567","24.467","167.0","PRUZANY, BO","9",",I","0",",I","0",",I","","","","","19740125",",,I","","","2.0",",,I,25,","9.7",",,,I"
"BOM00026929","1974-02","52.567","24.467","167.0","PRUZANY, BO","12",",I","3",",I","0",",I","","","","","19740220",",,I","","","9.0",",,I,20,","33.6",",,,I"
"BOM00026929","1974-03","52.567","24.467","167.0","PRUZANY, BO","3",",I","1",",I","0",",I","","","","","19740319",",,I","","","2.7",",,I,19,","6.1",",,,I"
"BOM00026929","1974-04","52.567","24.467","167.0","PRUZANY, BO","6","1,I","0","1,I","0","1,I","","","","","19740420",",1,I","","","2.2","1,,I,20,","5.5","1,,,I"
"BOM00026929","1974-05","52.567","24.467","167.0","PRUZANY, BO","15",",I","4",",I","0",",I","","","","","19740529",",,I","","","6.9",",,I,29,","29.6",",,,I"
"BOM00026929","1974-06","52.567","24.467","167.0","PRUZANY, BO","18",",I","13",",I","1",",I","","","","","19740601",",,I","","","25.8",",,I,01,","107.0",",,,I"
"BOM00026929","1974-07","52.567","24.467","167.0","PRUZANY, BO","17",",I","9",",I","0",",I","","","","","19740723",",,I","","","22.0",",,I,23,","101.3",",,,I"
"BOM00026929","1974-08","52.567","24.467","167.0","PRUZANY, BO","10",",I","6",",I","0",",I","","","","","19740811",",,I","","","19.6",",,I,11,","69.3",",,,I"
"BOM00026929","1974-09","52.567","24.467","167.0","PRUZANY, BO","16",",I","8",",I","0",",I","","","","","19740926",",,I","","","16.2",",,I,26,","80.0",",,,I"
"BOM00026929","1974-10","52.567","24.467","167.0","PRUZANY, BO","27",",I","17",",I","1",",I","","","","","19741031",",,I","","","28.6",",,I,31,","206.5",",,,I"
"BOM00026929","1974-11","52.567","24.467","167.0","PRUZANY, BO","13",",I","3",",I","0",",I","","","","","19741102",",,I","","","14.3",",,I,02,","39.9",",,,I"
"BOM00026929","1974-12","52.567","24.467","167.0","PRUZANY, BO","22",",I","13",",I","0",",I","","","","","19741230",",,I","","","10.2",",,I,30,","73.6",",,,I"
"BOM00026929","1975-01","52.567","24.467","167.0","PRUZANY, BO","15",",I","3",",I","0",",I","","","","","19750105",",,I","","","4.2",",,I,05,","20.5",",,,I"
"BOM00026929","1975-02","52.567","24.467","167.0","PRUZANY, BO","7",",I","1",",I","0",",I","","","","","19750215",",,I","","","3.2",",,I,15,","7.5",",,,I"
"BOM00026929","1975-03","52.567","24.467","167.0","PRUZANY, BO","11",",I","2",",I","0",",I","","","","","19750327",",,I","","","3.3",",,I,27,","12.5",",,,I"
"BOM00026929","1975-04","52.567","24.467","167.0","PRUZANY, BO","16",",I","5",",I","1",",I","","","","","19750420",",,I","","","27.1",",,I,20,","73.5",",,,I"
"BOM00026929","1975-05","52.567","24.467","167.0","PRUZANY, BO","14",",I","4",",I","0",",I","","","","","19750503",",,I","","","13.1",",,I,03,","32.5",",,,I"
"BOM00026929","1975-06","52.567","24.467","167.0","PRUZANY, BO","17",",I","8",",I","0",",I","","","","","19750624",",,I","","","22.8",",,I,24,","71.6",",,,I"
"BOM00026929","1975-07","52.567","24.467","167.0","PRUZANY, BO","14",",I","6",",I","0",",I","","","","","19750726",",,I","","","18.3",",,I,26,","70.8",",,,I"
"BOM00026929","1975-08","52.567","24.467","167.0","PRUZANY, BO","10","2,I","5","2,I","0","2,I","","","","","19750802",",2,I","","","5.8","2,,I,02,","29.4","2,,,I"
"BOM00026929","1975-09","52.567","24.467","167.0","PRUZANY, BO","9",",I","5",",I","1",",I","","","","","19750930",",,I","","","26.7",",,I,30,","63.5",",,,I"
"BOM00026929","1975-10","52.567","24.467","167.0","PRUZANY, BO","17",",I","7",",I","0",",I","","","","","19751005",",,I","","","9.3",",,I,05,","37.8",",,,I"
"BOM00026929","1975-11","52.567","24.467","167.0","PRUZANY, BO","11",",I","1",",I","0",",I","","","","","19751120",",,I","","","2.9",",,I,20,","12.2",",,,I"
"BOM00026929","1976-01","52.567","24.467","167.0","PRUZANY, BO","22",",I","11",",I","0",",I","","","","","19760104",",,I","","","12.4",",,I,04,","71.9",",,,I"
"BOM00026929","1976-02","52.567","24.467","167.0","PRUZANY, BO","3",",I","0",",I","0",",I","","","","","19760214",",,I","","","0.4",",,I,14,","1.5",",,,I"
"BOM00026929","1976-03","52.567","24.467","167.0","PRUZANY, BO","14",",I","5",",I","0",",I","","","","","19760321",",,I","","","7.5",",,I,21,","35.5",",,,I"
"BOM00026929","1976-04","52.567","24.467","167.0","PRUZANY, BO","10",",I","4",",I","0",",I","","","","","19760425",",,I","","","11.8",",,I,25,","32.0",",,,I"
"BOM00026929","1976-05","52.567","24.467","167.0","PRUZANY, BO","13",",I","8",",I","0",",I","","","","","19760514",",,I","","","14.4",",,I,14,","64.7",",,,I"
"BOM00026929","1976-06","52.567","24.467","167.0","PRUZANY, BO","10",",I","5",",I","0",",I","","","","","19760616",",,I","","","8.0",",,I,16,","29.4",",,,I"
"BOM00026929","1976-07","52.567","24.467","167.0","PRUZANY, BO","10",",I","2",",I","1",",I","","","","","19760710",",,I","","","30.7",",,I,10,","43.8",",,,I"
"BOM00026929","1976-10","52.567","24.467","167.0","PRUZANY, BO","7",",I","3",",I","0",",I","","","","","19761005",",,I","","","9.7",",,I,05,","30.6",",,,I"
"BOM00026929","1976-11","52.567","24.467","167.0","PRUZANY, BO","19",",I","6",",I","0",",I","","","","","19761116",",,I","","","7.1",",,I,16,","38.9",",,,I"
"BOM00026929","1976-12","52.567","24.467","167.0","PRUZANY, BO","19",",I","9",",I","0",",I","","","","","19761204",",,I","","","9.6",",,I,04,","51.1",",,,I"
"BOM00026929","1977-01","52.567","24.467","167.0","PRUZANY, BO","10",",I","0",",I","0",",I","","","","","19770130",",,I","","","2.2",",,I,30,","10.5",",,,I"
"BOM00026929","1977-02","52.567","24.467","167.0","PRUZANY, BO","17",",I","8",",I","0",",I","","","","","19770211",",,I","","","8.8",",,I,11,","54.4",",,,I"
"BOM00026929","1977-03","52.567","24.467","167.0","PRUZANY, BO","10",",I","4",",I","0",",I","","","","","19770305",",,I","","","7.9",",,I,05,","28.3",",,,I"
"BOM00026929","1977-04","52.567","24.467","167.0","PRUZANY, BO","17",",I","8",",I","0",",I","","","","","19770408",",,I","","","10.2",",,I,08,","69.0",",,,I"
"BOM00026929","1977-05","52.567","24.467","167.0","PRUZANY, BO","12",",I","5",",I","0",",I","","","","","19770515",",,I","","","12.2",",,I,15,","45.6",",,,I"
"BOM00026929","1977-06","52.567","24.467","167.0","PRUZANY, BO","11",",I","6",",I","0",",I","","","","","19770613",",,I","","","13.1",",,I,13,","53.5",",,,I"
"BOM00026929","1977-07","52.567","24.467","167.0","PRUZANY, BO","17",",I","9",",I","1",",I","","","","","19770711",",,I","","","27.1",",,I,11,","85.9",",,,I"
"BOM00026929","1977-08","52.567","24.467","167.0","PRUZANY, BO","14",",I","9",",I","2",",I","","","","","19770822",",,I","","","31.8",",,I,22,","117.7",",,,I"
"BOM00026929","1977-09","52.567","24.467","167.0","PRUZANY, BO","15",",I","5",",I","0",",I","","","","","19770915",",,I","","","11.5",",,I,15,","50.3",",,,I"
"BOM00026929","1977-11","52.567","24.467","167.0","PRUZANY, BO","16",",I","9",",I","0",",I","","","","","19771109",",,I","","","13.6",",,I,09,","58.5",",,,I"
"BOM00026929","1977-12","52.567","24.467","167.0","PRUZANY, BO","18",",I","11",",I","0",",I","","","","","19771230","+,,I","","","4.1",",,I,30,+","42.2",",,,I"
"BOM00026929","1978-04","52.567","24.467","167.0","PRUZANY, BO","13",",I","8",",I","0",",I","","","","","19780417",",,I","","","7.5",",,I,17,","42.8",",,,I"
"BOM00026929","1978-06","52.567","24.467","167.0","PRUZANY, BO","17",",I","10",",I","0",",I","","","","","19780608",",,I","","","23.4",",,I,08,","75.3",",,,I"
"BOM00026929","1979-03","52.567","24.467","167.0","PRUZANY, BO","20",",I","3",",I","0",",I","","","","","19790324",",,I","","","5.9",",,I,24,","34.2",",,,I"
"BOM00026929","1979-04","52.567","24.467","167.0","PRUZANY, BO","14","1,I","4","1,I","0","1,I","","","","","19790427",",1,I","","","13.5","1,,I,27,","42.4","1,,,I"
"BOM00026929","1979-06","52.567","24.467","167.0","PRUZANY, BO","8",",I","6",",I","0",",I","","","","","19790630",",,I","","","20.6",",,I,30,","51.8",",,,I"
"BOM00026929","1979-07","52.567","24.467","167.0","PRUZANY, BO","19",",I","8",",I","0",",I","","","","","19790706",",,I","","","10.7",",,I,06,","59.2",",,,I"
"BOM00026929","1979-09","52.567","24.467","167.0","PRUZANY, BO","10",",I","3",",I","0",",I","","","","","19790925",",,I","","","23.2",",,I,25,","37.8",",,,I"
"BOM00026929","1980-01","52.567","24.467","167.0","PRUZANY, BO","9",",I","3",",I","0",",I","","","","","19800124",",,I","","","5.0",",,I,24,","19.4",",,,I"
"BOM00026929","1980-02","52.567","24.467","167.0","PRUZANY, BO","14",",I","5",",I","0",",I","","","","","19800212",",,I","","","9.4",",,I,12,","36.9",",,,I"
"BOM00026929","1980-03","52.567","24.467","167.0","PRUZANY, BO","10",",I","5",",I","0",",I","","","","","19800303",",,I","","","5.8",",,I,03,","29.8",",,,I"
"BOM00026929","1980-04","52.567","24.467","167.0","PRUZANY, BO","11",",I","5",",I","0",",I","","","","","19800428",",,I","","","8.5",",,I,28,","33.9",",,,I"
"BOM00026929","1980-05","52.567","24.467","167.0","PRUZANY, BO","6",",I","4",",I","0",",I","","","","","19800529",",,I","","","10.7",",,I,29,","27.4",",,,I"
"BOM00026929","1980-06","52.567","24.467","167.0","PRUZANY, BO","19",",I","9",",I","0",",I","","","","","19800616",",,I","","","20.6",",,I,16,","103.6",",,,I"
"BOM00026929","1980-07","52.567","24.467","167.0","PRUZANY, BO","22",",I","17",",I","2",",I","","","","","19800724",",,I","","","27.3",",,I,24,","194.3",",,,I"
"BOM00026929","1981-01","52.567","24.467","167.0","PRUZANY, BO","16",",I","4",",I","0",",I","19","4,","19810126",",4,S","19810104",",,I","109","4,,S,26,","4.6",",,I,04,","28.0",",,,I"
"BOM00026929","1981-02","52.567","24.467","167.0","PRUZANY, BO","14",",I","4",",I","0",",I","","","","","19810208",",,I","","","4.4",",,I,08,","22.3",",,,I"
"BOM00026929","1982-01","52.567","24.467","167.0","PRUZANY, BO","14",",I","5",",I","0",",I","","","","","19820106",",,I","","","9.2",",,I,06,","35.7",",,,I"
"BOM00026929","1982-02","52.567","24.467","167.0","PRUZANY, BO","5",",I","1",",I","0",",I","","","","","19820227",",,I","","","3.3",",,I,27,","8.6",",,,I"
"BOM00026929","1982-04","52.567","24.467","167.0","PRUZANY, BO","11",",I","4",",I","0",",I","","","","","19820427",",,I","","","5.5",",,I,27,","24.9",",,,I"
"BOM00026929","1982-08","52.567","24.467","167.0","PRUZANY, BO","9",",I","4",",I","0",",I","","","","","19820829",",,I","","","24.4",",,I,29,","62.9",",,,I"
"BOM00026929","1982-09","52.567","24.467","167.0","PRUZANY, BO","3",",I","1",",I","1",",I","","","","","19820924",",,I","","","28.1",",,I,24,","30.3",",,,I"
"BOM00026929","1982-12","52.567","24.467","167.0","PRUZANY, BO","20",",I","7",",I","0",",I","","","","","19821225",",,I","","","10.9",",,I,25,","72.2",",,,I"
"BOM00026929","1983-01","52.567","24.467","167.0","PRUZANY, BO","25",",I","6",",I","0",",I","","","","","19830105",",,I","","","7.5",",,I,05,","50.8",",,,I"
"BOM00026929","1983-02","52.567","24.467","167.0","PRUZANY, BO","15",",I","5",",I","0",",I","","","","","19830208","+,,I","","","4.5",",,I,08,+","28.8",",,,I"
"BOM00026929","1983-03","52.567","24.467","167.0","PRUZANY, BO","14",",I","9",",I","0",",I","","","","","19830326",",,I","","","13.4",",,I,26,","62.8",",,,I"
"BOM00026929","1983-04","52.567","24.467","167.0","PRUZANY, BO","13",",I","4",",I","0",",I","","","","","19830404",",,I","","","5.8",",,I,04,","29.7",",,,I"
"BOM00026929","1983-06","52.567","24.467","167.0","PRUZANY, BO","9",",I","7",",I","1",",I","","","","","19830628",",,I","","","45.2",",,I,28,","76.0",",,,I"
"BOM00026929","1983-07","52.567","24.467","167.0","PRUZANY, BO","15",",I","10",",I","2",",I","","","","","19830714",",,I","","","44.2",",,I,14,","131.8",",,,I"
"BOM00026929","1983-08","52.567","24.467","167.0","PRUZANY, BO","4",",I","2",",I","0",",I","","","","","19830811",",,I","","","8.1",",,I,11,","13.5",",,,I"
"BOM00026929","1983-09","52.567","24.467","167.0","PRUZANY, BO","12",",I","5",",I","1",",I","","","","","19830913",",,I","","","29.8",",,I,13,","64.4",",,,I"
"BOM00026929","1983-10","52.567","24.467","167.0","PRUZANY, BO","12",",I","4",",I","0",",I","","","","","19831006",",,I","","","7.1",",,I,06,","26.3",",,,I"
"BOM00026929","1983-11","52.567","24.467","167.0","PRUZANY, BO","13",",I","4",",I","0",",I","","","","","19831128",",,I","","","5.6",",,I,28,","25.0",",,,I"
"BOM00026929","1983-12","52.567","24.467","167.0","PRUZANY, BO","13",",I","5",",I","0",",I","","","","","19831219",",,I","","","7.6",",,I,19,","31.5",",,,I"
"BOM00026929","1984-01","52.567","24.467","167.0","PRUZANY, BO","17",",I","8",",I","0",",I","","","","","19840126",",,I","","","7.5",",,I,26,","47.6",",,,I"
"BOM00026929","1984-02","52.567","24.467","167.0","PRUZANY, BO","8",",I","2",",I","0",",I","","","","","19840204",",,I","","","6.2",",,I,04,","16.9",",,,I"
"BOM00026929","1984-03","52.567","24.467","167.0","PRUZANY, BO","5",",I","1",",I","0",",I","","","","","19840303",",,I","","","7.4",",,I,03,","10.1",",,,I"
"BOM00026929","1984-04","52.567","24.467","167.0","PRUZANY, BO","5",",I","3",",I","0",",I","","","","","19840429",",,I","","","9.1",",,I,29,","19.0",",,,I"
"BOM00026929","1984-05","52.567","24.467","167.0","PRUZANY, BO","17",",I","12",",I","0",",I","","","","","19840508",",,I","","","25.2",",,I,08,","121.9",",,,I"
"BOM00026929","1984-06","52.567","24.467","167.0","PRUZANY, BO","19",",I","13",",I","0",",I","","","","","19840608",",,I","","","10.7",",,I,08,","78.2",",,,I"
"BOM00026929","1984-07","52.567","24.467","167.0","PRUZANY, BO","15",",I","4",",I","1",",I","","","","","19840716",",,I","","","26.3",",,I,16,","48.6",",,,I"
"BOM00026929","1984-08","52.567","24.467","167.0","PRUZANY, BO","8",",I","3",",I","0",",I","","","","","19840812",",,I","","","18.8",",,I,12,","36.7",",,,I"
"BOM00026929","1984-09","52.567","24.467","167.0","PRUZANY, BO","14",",I","11",",I","0",",I","","","","","19840917",",,I","","","21.2",",,I,17,","85.2",",,,I"
"BOM00026929","1984-10","52.567","24.467","167.0","PRUZANY, BO","11",",I","5",",I","0",",I","","","","","19841015",",,I","","","11.3",",,I,15,","35.8",",,,I"
"BOM00026929","1984-11","52.567","24.467","167.0","PRUZANY, BO","7",",I","3",",I","0",",I","","","","","19841124",",,I","","","16.0",",,I,24,","31.5",",,,I"
"BOM00026929","1984-12","52.567","24.467","167.0","PRUZANY, BO","12",",I","5",",I","0",",I","","","","","19841210",",,I","","","4.0",",,I,10,","25.4",",,,I"
"BOM00026929","1987-01","52.567","24.467","167.0","PRUZANY, BO","19",",I","6",",I","0",",I","","","","","19870106",",,I","","","10.9",",,I,06,","41.5",",,,I"
"BOM00026929","1987-02","52.567","24.467","167.0","PRUZANY, BO","7",",I","4",",I","0",",I","","","","","19870207",",,I","","","4.8",",,I,07,","18.1",",,,I"
"BOM00026929","1987-03","52.567","24.467","167.0","PRUZANY, BO","11",",I","6",",I","0",",I","","","","","19870321",",,I","","","12.7",",,I,21,","46.0",",,,I"
"BOM00026929","1987-04","52.567","24.467","167.0","PRUZANY, BO","12",",I","3",",I","0",",I","","","","","19870406",",,I","","","5.8",",,I,06,","20.0",",,,I"
"BOM00026929","1987-05","52.567","24.467","167.0","PRUZANY, BO","14",",I","10",",I","1",",I","","","","","19870520",",,I","","","50.0",",,I,20,","117.3",",,,I"
"BOM00026929","1987-06","52.567","24.467","167.0","PRUZANY, BO","13",",I","7",",I","1",",I","","","","","19870610",",,I","","","51.8",",,I,10,","96.5",",,,I"
"BOM00026929","1987-07","52.567","24.467","167.0","PRUZANY, BO","13",",I","6",",I","0",",I","","","","","19870709",",,I","","","9.4",",,I,09,","47.1",",,,I"
"BOM00026929","1987-08","52.567","24.467","167.0","PRUZANY, BO","17",",I","6",",I","0",",I","","","","","19870804",",,I","","","11.0",",,I,04,","54.7",",,,I"
"BOM00026929","1987-09","52.567","24.467","167.0","PRUZANY, BO","15",",I","5",",I","0",",I","","","","","19870914",",,I","","","16.3",",,I,14,","48.0",",,,I"
"BOM00026929","1987-10","52.567","24.467","167.0","PRUZANY, BO","7",",I","3",",I","0",",I","","","","","19871015",",,I","","","4.9",",,I,15,","15.6",",,,I"
"BOM00026929","1987-11","52.567","24.467","167.0","PRUZANY, BO","15",",I","6",",I","0",",I","","","","","19871114",",,I","","","8.4",",,I,14,","40.0",",,,I"
"BOM00026929","1987-12","52.567","24.467","167.0","PRUZANY, BO","14",",I","11",",I","0",",I","","","","","19871230",",,I","","","10.7",",,I,30,","57.4",",,,I"
"BOM00026929","1988-01","52.567","24.467","167.0","PRUZANY, BO","12",",I","5",",I","0",",I","","","","","19880130",",,I","","","10.9",",,I,30,","33.7",",,,I"
