"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BR000956000","1990-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","9",",I","7",",I","2",",I","","","","","","","19900509",",,I","","","86.9",",,I,09,","164.9",",,,I","",""
"BR000956000","1990-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","0",",I","0",",I","0",",I","","","","","","","19900630","+,,I","","","0.0",",,I,30,+","0.0",",,,I","",""
"BR000956000","1990-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","2",",I","1",",I","1",",I","","","","","","","19900714",",,I","","","70.1",",,I,14,","70.8",",,,I","",""
"BR000956000","1990-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","2",",I","2",",I","0",",I","","","","","","","19900821",",,I","","","14.2",",,I,21,","18.9",",,,I","",""
"BR000956000","1990-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","10",",I","8",",I","2",",I","","","","","","","19900930",",,I","","","57.6",",,I,30,","139.2",",,,I","",""
"BR000956000","1990-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","20",",I","10",",I","0",",I","","","","","","","19901029",",,I","","","23.0",",,I,29,","134.7",",,,I","",""
"BR000956000","1990-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21",",I","15",",I","2",",I","","","","","","","19901129",",,I","","","68.6",",,I,29,","236.3",",,,I","",""
"BR000956000","1990-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","20",",I","15",",I","5",",I","","","","","","","19901207",",,I","","","52.8",",,I,07,","310.2",",,,I","",""
"BR000956000","1991-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21",",I","16",",I","5",",I","","","","","","","19910114",",,I","","","95.8",",,I,14,","403.3",",,,I","",""
"BR000956000","1991-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","18",",I","14",",I","4",",I","","","","","","","19910202",",,I","","","50.2",",,I,02,","296.7",",,,I","",""
"BR000956000","1991-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","27",",I","22",",I","5",",I","","","","","","","19910317",",,I","","","58.0",",,I,17,","405.4",",,,I","",""
"BR000956000","1991-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","16",",I","12",",I","2",",I","","","","","","","19910419",",,I","","","40.0",",,I,19,","183.3",",,,I","",""
"BR000956000","1991-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","11",",I","10",",I","2",",I","","","","","","","19910506",",,I","","","62.6",",,I,06,","161.8",",,,I","",""
"BR000956000","1992-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","2","5,S","2","5,S","1","5,S","","","","","","","19920819",",5,S","","","58.9","5,,S,19,","66.8","5,,,S","",""
"BR000956000","1992-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","12",",I","11",",I","1",",I","","","","","","","19920928",",,I","","","59.0",",,I,28,","134.0",",,,I","",""
"BR000956000","1992-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","16",",I","11",",I","2",",I","0","4,","0","4,S","19921031","+,4,S","19921025",",,I","20.0","4,S,31,+","44.6",",,I,25,","196.4",",,,I","20.51","4,,,S"
"BR000956000","1993-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","6",",I","2",",I","0",",I","","","","","","","19930420",",,I","","","21.4",",,I,20,","34.5",",,,I","",""
"BR000956000","1993-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","8",",I","6",",I","2",",I","","","","","","","19930505",",,I","","","48.4",",,I,05,","136.6",",,,I","",""
"BR000956000","1993-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","1",",I","1",",I","0",",I","","","","","","","19930605",",,I","","","3.4",",,I,05,","3.4",",,,I","",""
"BR000956000","1993-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","0",",I","0",",I","0",",I","","","","","","","19930731","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000956000","1993-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,","0","5,S","19930802",",5,S","","","14.0","5,S,02,","","","","","19.04","5,,,S"
"BR000956000","1993-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","12",",I","10",",I","2",",I","","","","","","","19930909",",,I","","","58.2",",,I,09,","177.2",",,,I","",""
"BR000956000","1993-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","18",",I","13",",I","5",",I","","","","","","","19931013",",,I","","","36.8",",,I,13,","251.3",",,,I","",""
"BR000956000","1993-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","16",",I","14",",I","0",",I","","","","","","","19931110",",,I","","","23.4",",,I,10,","151.0",",,,I","",""
"BR000956000","1993-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","18",",I","13",",I","5",",I","","","","","","","19931230",",,I","","","121.8",",,I,30,","384.0",",,,I","",""
"BR000956000","1994-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","23",",I","20",",I","1",",I","","","","","","","19940106",",,I","","","26.4",",,I,06,","274.0",",,,I","",""
"BR000956000","1994-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","17",",I","14",",I","3",",I","","","","","","","19940225",",,I","","","97.6",",,I,25,","344.4",",,,I","",""
"BR000956000","1994-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","24",",I","20",",I","5",",I","","","","","","","19940322",",,I","","","43.8",",,I,22,","359.6",",,,I","",""
"BR000956000","1994-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","14",",I","9",",I","3",",I","","","","","","","19940408",",,I","","","134.5",",,I,08,","297.7",",,,I","",""
"BR000956000","1994-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","11",",I","9",",I","0",",I","","","","","","","19940518",",,I","","","21.5",",,I,18,","95.5",",,,I","",""
"BR000956000","1994-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","10",",I","5",",I","0",",I","","","","","","","19940621",",,I","","","19.4",",,I,21,","56.5",",,,I","",""
"BR000956000","1994-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","1",",I","1",",I","0",",I","","","","","","","19940723",",,I","","","13.9",",,I,23,","13.9",",,,I","",""
"BR000956000","1994-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","1",",I","1",",I","0",",I","","","","","","","19940831",",,I","","","16.3",",,I,31,","16.3",",,,I","",""
"BR000956000","1994-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","12",",I","9",",I","3",",I","","","","","","","19940919",",,I","","","45.0",",,I,19,","146.8",",,,I","",""
"BR000956000","1994-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","13",",I","11",",I","4",",I","","","","","","","19941024",",,I","","","86.0",",,I,24,","246.9",",,,I","",""
"BR000956000","1994-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","17",",I","16",",I","2",",I","","","","","","","19941119",",,I","","","40.6",",,I,19,","257.8",",,,I","",""
"BR000956000","1994-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","22",",I","16",",I","7",",I","","","","","","","19941228",",,I","","","35.5",",,I,28,","314.6",",,,I","",""
"BR000956000","1995-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","25",",I","16",",I","3",",I","","","","","","","19950129",",,I","","","47.2",",,I,29,","268.1",",,,I","",""
"BR000956000","1995-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","23",",I","17",",I","5",",I","","","","","","","19950225",",,I","","","55.0",",,I,25,","369.7",",,,I","",""
"BR000956000","1995-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","20",",I","17",",I","2",",I","","","","","","","19950327",",,I","","","66.6",",,I,27,","217.4",",,,I","",""
"BR000956000","1995-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","19",",I","14",",I","5",",I","0","4,","0","4,S","19950413",",4,S","19950415",",,I","19.6","4,S,13,","89.3",",,I,15,","364.5",",,,I","21.80","4,,,S"
"BR000956000","1995-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","9",",I","7",",I","3",",I","0","5,","0","5,S","19950522",",5,S","19950508",",,I","18.5","5,S,22,","46.0",",,I,08,","168.7",",,,I","21.23","5,,,S"
"BR000956000","1995-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","0",",I","0",",I","0",",I","","","","","","","19950630","+,,I","","","0.0",",,I,30,+","0.0",",,,I","",""
"BR000956000","1995-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","0",",I","0",",I","0",",I","","","","","","","19950731","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000956000","1995-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","0",",I","0",",I","0",",I","","","","","","","19950831","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000956000","1995-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","5",",I","4",",I","3",",I","0","4,","0","4,S","19950921",",4,S","19950915",",,I","14.8","4,S,21,","59.5",",,I,15,","160.1",",,,I","20.30","4,,,S"
"BR000956000","1995-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","14",",I","10",",I","2",",I","","","","","","","19951024",",,I","","","50.0",",,I,24,","223.9",",,,I","",""
"BR000956000","1995-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","23",",I","16",",I","5",",I","","","","","","","19951129",",,I","","","45.2",",,I,29,","300.8",",,,I","",""
"BR000956000","1995-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","25",",I","20",",I","4",",I","","","","","","","19951205",",,I","","","125.5",",,I,05,","420.8",",,,I","",""
"BR000956000","1996-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","17",",I","12",",I","3",",I","","","","","","","19960115",",,I","","","56.0",",,I,15,","185.4",",,,I","",""
"BR000956000","1996-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","18",",I","11",",I","3",",I","","","","","","","19960205",",,I","","","80.0",",,I,05,","298.1",",,,I","",""
"BR000956000","1996-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","18",",I","14",",I","1",",I","","","","","","","19960307",",,I","","","28.2",",,I,07,","160.9",",,,I","",""
"BR000956000","1996-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21",",I","13",",I","5",",I","","","","","","","19960420",",,I","","","80.8",",,I,20,","401.4",",,,I","",""
"BR000956000","1996-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","11",",I","9",",I","1",",I","0","3,","0","3,S","19960531",",3,S","19960526",",,I","16.4","3,S,31,","35.0",",,I,26,","116.5",",,,I","21.00","3,,,S"
"BR000956000","1996-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","0",",I","0",",I","0",",I","0","5,","0","5,S","19960629",",5,S","19960630","+,,I","10.8","5,S,29,","0.0",",,I,30,+","0.0",",,,I","18.43","5,,,S"
"BR000956000","1996-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","0",",I","0",",I","0",",I","","","","","","","19960731","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000956000","1996-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","5",",I","3",",I","1",",I","","","","","","","19960821",",,I","","","32.2",",,I,21,","51.9",",,,I","",""
"BR000956000","1996-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","10",",I","7",",I","0",",I","","","","","","","19960930",",,I","","","23.0",",,I,30,","79.5",",,,I","",""
"BR000956000","1996-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21",",I","13",",I","2",",I","0","4,","0","4,S","19961018","+,4,S","19961022",",,I","20.2","4,S,18,+","29.0",",,I,22,","177.6",",,,I","21.28","4,,,S"
"BR000956000","1996-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","18",",I","15",",I","1",",I","","","","","","","19961127",",,I","","","28.1",",,I,27,","192.3",",,,I","",""
"BR000956000","1996-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","18",",I","15",",I","3",",I","","","","","","","19961227",",,I","","","49.2",",,I,27,","262.1",",,,I","",""
"BR000956000","1997-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","24",",I","19",",I","4",",I","","","","","","","19970106",",,I","","","89.0",",,I,06,","488.3",",,,I","",""
"BR000956000","1997-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","13",",I","10",",I","0",",I","","","","","","","19970206",",,I","","","14.4",",,I,06,","84.6",",,,I","",""
"BR000956000","1997-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","25",",I","23",",I","11",",I","","","","","","","19970318",",,I","","","81.0",",,I,18,","570.9",",,,I","",""
"BR000956000","1997-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","17",",I","11",",I","3",",I","","","","","","","19970415",",,I","","","94.0",",,I,15,","267.2",",,,I","",""
"BR000956000","1997-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","5",",I","5",",I","2",",I","","","","","","","19970502",",,I","","","31.0",",,I,02,","75.7",",,,I","",""
"BR000956000","1997-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","3",",I","1",",I","0",",I","","","","","","","19970612",",,I","","","18.0",",,I,12,","20.1",",,,I","",""
"BR000956000","1997-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","1",",I","0",",I","0",",I","","","","","","","19970728",",,I","","","0.5",",,I,28,","0.5",",,,I","",""
"BR000956000","1997-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","0",",I","0",",I","0",",I","","","","","","","19970831","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000956000","1997-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","8",",I","7",",I","2",",I","","","","","","","19970925",",,I","","","54.0",",,I,25,","143.6",",,,I","",""
"BR000956000","1998-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","16","4,S","9","4,S","4","4,S","","","","","","","19980217",",4,S","","","103.9","4,,S,17,","278.9","4,,,S","",""
"BR000956000","1999-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","23","1,S","19","1,S","2","1,S","","","","","","","19991201",",1,S","","","91.9","1,,S,01,","305.5","1,,,S","",""
"BR000956000","2000-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","27","1,S","21","1,S","6","1,S","","","","","","","20000103",",1,S","","","47.0","1,,S,03,","416.6","1,,,S","",""
"BR000956000","2000-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","22","3,S","10","3,S","3","3,S","0","5,","0","5,S","20000217",",5,S","20000206",",3,S","19.8","5,S,17,","127.0","3,,S,06,","289.3","3,,,S","21.10","5,,,S"
"BR000956000","2000-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21","4,S","16","4,S","5","4,S","","","","","","","20000308",",4,S","","","84.1","4,,S,08,","341.2","4,,,S","",""
"BR000956000","2000-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,","0","3,S","20000530","+,3,S","","","15.9","3,S,30,+","","","","","19.20","3,,,S"
"BR000956000","2000-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","24","2,S","15","2,S","2","2,S","","","","","","","20001213",",2,S","","","73.9","2,,S,13,","229.4","2,,,S","",""
"BR000956000","2001-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","25",",S","17",",S","6",",S","","","","","","","20010122",",,S","","","48.0",",,S,22,","361.3",",,,S","",""
"BR000956000","2001-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,","0","3,S","20010203",",3,S","","","19.3","3,S,03,","","","","","20.86","3,,,S"
"BR000956000","2001-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,","0","3,S","20010621",",3,S","","","12.0","3,S,21,","","","","","17.87","3,,,S"
"BR000956000","2001-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","4,","0","4,S","20011002",",4,S","","","18.5","4,S,02,","","","","","20.37","4,,,S"
"BR000956000","2001-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,","0","3,S","20011127",",3,S","","","19.0","3,S,27,","","","","","21.13","3,,,S"
"BR000956000","2002-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,","0","3,S","20020530",",3,S","","","16.3","3,S,30,","","","","","20.09","3,,,S"
"BR000956000","2003-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,","0","3,S","20030723",",3,S","","","15.1","3,S,23,","","","","","17.21","3,,,S"
"BR000956000","2003-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","4,","0","4,S","20030804",",4,S","","","17.5","4,S,04,","","","","","19.70","4,,,S"
"BR000956000","2003-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,","0","5,S","20031101",",5,S","","","20.0","5,S,01,","","","","","21.89","5,,,S"
"BR000956000","2004-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,","0","5,S","20040527",",5,S","","","19.0","5,S,27,","","","","","21.22","5,,,S"
"BR000956000","2004-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","4,","0","4,S","20040614",",4,S","","","14.0","4,S,14,","","","","","18.88","4,,,S"
"BR000956000","2004-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,","0","5,S","20040730",",5,S","","","14.7","5,S,30,","","","","","18.98","5,,,S"
"BR000956000","2004-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","4,","0","4,S","20040913",",4,S","","","15.2","4,S,13,","","","","","20.22","4,,,S"
"BR000956000","2004-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,","0","5,S","20041112",",5,S","","","20.0","5,S,12,","","","","","21.91","5,,,S"
"BR000956000","2005-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","2,","0","2,S","20050613",",2,S","","","18.0","2,S,13,","","","","","20.09","2,,,S"
"BR000956000","2005-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,","0","3,S","20050810",",3,S","","","14.3","3,S,10,","","","","","18.66","3,,,S"
"BR000956000","2005-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","4,","0","4,S","20051011",",4,S","","","19.1","4,S,11,","","","","","21.28","4,,,S"
"BR000956000","2006-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,","0","3,S","20060221",",3,S","","","20.0","3,S,21,","","","","","21.68","3,,,S"
"BR000956000","2006-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","2,","0","2,S","20060324",",2,S","","","20.0","2,S,24,","","","","","21.69","2,,,S"
"BR000956000","2006-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,","0","5,S","20060725","+,5,S","","","14.9","5,S,25,+","","","","","17.82","5,,,S"
"BR000956000","2006-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","2,","0","2,S","20060809",",2,S","","","15.0","2,S,09,","","","","","19.06","2,,,S"
"BR000956000","2006-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,","0","3,S","20060907",",3,S","","","17.0","3,S,07,","","","","","20.53","3,,,S"
"BR000956000","2006-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,S","0","3,S","20061017",",3,S","","","19.0","3,S,17,","","","","","21.00","3,,,S"
"BR000956000","2007-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","25",",S","19",",S","3",",S","0","2,","0","2,S","20070130","+,2,S","20070106",",,S","20.0","2,S,30,+","71.9",",,S,06,","316.5",",,,S","21.20","2,,,S"
"BR000956000","2007-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","18","3,S","15","3,S","4","3,S","0","3,","0","3,S","20070320","+,3,S","20070322",",3,S","20.0","3,S,20,+","71.9","3,,S,22,","302.5","3,,,S","21.20","3,,,S"
"BR000956000","2007-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","4,S","0","4,S","20070511",",4,S","","","14.9","4,S,11,","","","","","19.48","4,,,S"
"BR000956000","2007-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","4,S","0","4,S","20070626",",4,S","","","14.1","4,S,26,","","","","","17.70","4,,,S"
"BR000956000","2007-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,S","0","5,S","20070727",",5,S","","","15.7","5,S,27,","","","","","18.12","5,,,S"
"BR000956000","2007-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,S","0","3,S","20070818",",3,S","","","14.3","3,S,18,","","","","","18.28","3,,,S"
"BR000956000","2007-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,S","0","3,S","20070908",",3,S","","","17.2","3,S,08,","","","","","19.71","3,,,S"
"BR000956000","2007-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,S","0","3,S","20071001",",3,S","","","18.2","3,S,01,","","","","","20.39","3,,,S"
"BR000956000","2007-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","19","2,S","12","2,S","3","2,S","","","","","","","20071210",",2,S","","","58.9","2,,S,10,","222.9","2,,,S","",""
"BR000956000","2008-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","24","1,S","20","1,S","10","1,S","","","","","","","20080131",",1,S","","","71.1","1,,S,31,","590.4","1,,,S","",""
"BR000956000","2008-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21","2,S","16","2,S","3","2,S","","","","","","","20080319",",2,S","","","46.0","2,,S,19,","294.7","2,,,S","",""
"BR000956000","2008-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,S","0","3,S","20080408",",3,S","","","18.7","3,S,08,","","","","","21.20","3,,,S"
"BR000956000","2008-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,S","0","5,S","20080911",",5,S","","","18.3","5,S,11,","","","","","20.61","5,,,S"
"BR000956000","2008-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,S","0","5,S","20081007",",5,S","","","19.3","5,S,07,","","","","","21.30","5,,,S"
"BR000956000","2008-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","16","5,S","10","5,S","3","5,S","0","4,S","0","4,S","20081120",",4,S","20081121",",5,S","18.7","4,S,20,","79.0","5,,S,21,","232.4","5,,,S","21.51","4,,,S"
"BR000956000","2008-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","18","5,S","14","5,S","3","5,S","","","","","","","20081204",",5,S","","","46.0","5,,S,04,","211.5","5,,,S","",""
"BR000956000","2009-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","22","1,S","15","1,S","3","1,S","","","","","","","20090107",",1,S","","","42.9","1,,S,07,","267.0","1,,,S","",""
"BR000956000","2009-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","20",",S","13",",S","4",",S","","","","","","","20090209",",,S","","","65.0",",,S,09,","307.4",",,,S","",""
"BR000956000","2009-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","24","1,S","20","1,S","4","1,S","","","","","","","20090329",",1,S","","","42.9","1,,S,29,","316.6","1,,,S","",""
"BR000956000","2009-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","20","2,S","11","2,S","2","2,S","","","","","","","20090409",",2,S","","","35.1","2,,S,09,","165.2","2,,,S","",""
"BR000956000","2009-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,","0","3,S","20090729","+,3,S","","","17.0","3,S,29,+","","","","","19.04","3,,,S"
"BR000956000","2009-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","4,","0","4,S","20090911",",4,S","","","19.0","4,S,11,","","","","","21.15","4,,,S"
"BR000956000","2009-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","18","5,S","16","5,S","4","5,S","0","5,S","0","5,S","20091116",",5,S","20091107",",5,S","19.8","5,S,16,","114.0","5,,S,07,","359.4","5,,,S","21.71","5,,,S"
"BR000956000","2009-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","22","5,S","18","5,S","6","5,S","","","","","","","20091213",",5,S","","","82.0","5,,S,13,","454.0","5,,,S","",""
"BR000956000","2010-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","20","4,S","14","4,S","4","4,S","","","","","","","20100115",",4,S","","","75.9","4,,S,15,","299.9","4,,,S","",""
"BR000956000","2010-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","15","4,S","11","4,S","2","4,S","","","","","","","20100215",",4,S","","","29.0","4,,S,15,","151.6","4,,,S","",""
"BR000956000","2010-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","19","3,S","15","3,S","3","3,S","0","5,S","0","5,S","20100323",",5,S","20100311",",3,S","21.3","5,S,23,","31.0","3,,S,11,","220.1","3,,,S","22.76","5,,,S"
"BR000956000","2010-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","1,S","0","1,S","20100430",",1,S","","","19.0","1,S,30,","","","","","21.75","1,,,S"
"BR000956000","2010-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,S","0","3,S","20100512",",3,S","","","16.5","3,S,12,","","","","","21.11","3,,,S"
"BR000956000","2010-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,S","0","3,S","20100627","+,3,S","","","16.0","3,S,27,+","","","","","18.86","3,,,S"
"BR000956000","2010-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","4,S","0","4,S","20100718",",4,S","","","12.0","4,S,18,","","","","","17.69","4,,,S"
"BR000956000","2010-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,S","0","5,S","20100812",",5,S","","","13.9","5,S,12,","","","","","17.62","5,,,S"
"BR000956000","2010-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,S","0","5,S","20100907",",5,S","","","16.3","5,S,07,","","","","","20.49","5,,,S"
"BR000956000","2010-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","2,S","0","2,S","20101012",",2,S","","","19.4","2,S,12,","","","","","21.81","2,,,S"
"BR000956000","2010-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","15","4,S","12","4,S","5","4,S","","","","","","","20101118",",4,S","","","78.0","4,,S,18,","335.0","4,,,S","",""
