"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BR000747000","1994-02","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","16",",I","14",",I","2",",I","","","","","","","19940209",",,I","","","32.1",",,I,09,","220.6",",,,I","",""
"BR000747000","1994-03","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","12",",I","11",",I","0",",I","","","","","","","19940310","+,,I","","","25.2",",,I,10,+","118.9",",,,I","",""
"BR000747000","1994-04","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","9",",I","8",",I","3",",I","","","","","","","19940405",",,I","","","35.3",",,I,05,","158.4",",,,I","",""
"BR000747000","1994-05","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","1",",I","1",",I","1",",I","","","","","","","19940529",",,I","","","64.7",",,I,29,","64.7",",,,I","",""
"BR000747000","1994-06","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","5",",I","3",",I","0",",I","","","","","","","19940627",",,I","","","18.5",",,I,27,","42.0",",,,I","",""
"BR000747000","1994-07","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","19940731","+,,I","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1994-08","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","1",",I","1",",I","0",",I","","","","","","","19940825",",,I","","","10.8",",,I,25,","10.8",",,,I","",""
"BR000747000","1994-09","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","2",",I","2",",I","1",",I","","","","","","","19940904",",,I","","","48.7",",,I,04,","54.4",",,,I","",""
"BR000747000","1994-10","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","9",",I","8",",I","3",",I","","","","","","","19941030",",,I","","","49.7",",,I,30,","160.6",",,,I","",""
"BR000747000","1994-11","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","12",",I","7",",I","3",",I","","","","","","","19941117",",,I","","","31.7",",,I,17,","109.5",",,,I","",""
"BR000747000","1994-12","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","15",",I","13",",I","5",",I","","","","","","","19941225",",,I","","","59.7",",,I,25,","258.3",",,,I","",""
