"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"ASN00039090","1950-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","8",",a","3",",a","0",",a","","","","","","","19501216",",,a","","","5.3",",,a,16,","","","16.4",",,,a","",""
"ASN00039090","1951-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","13",",a","8",",a","2",",a","","","","","","","19510125",",,a","","","62.2",",,a,25,","","","196.8",",,,a","",""
"ASN00039090","1951-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","8",",a","4",",a","0",",a","","","","","","","19510202",",,a","","","13.0",",,a,02,","","","48.6",",,,a","",""
"ASN00039090","1951-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","0",",a","0",",a","","","","","","","19510309",",,a","","","1.5",",,a,09,","","","1.5",",,,a","",""
"ASN00039090","1951-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","0",",a","","","","","","","19510412",",,a","","","15.2",",,a,12,","","","25.7",",,,a","",""
"ASN00039090","1951-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","0",",a","0",",a","0",",a","","","","","","","19510531","+,,a","","","0.0",",,a,31,+","","","0.0",",,,a","",""
"ASN00039090","1951-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","2",",a","0",",a","","","","","","","19510614",",,a","","","8.1",",,a,14,","","","12.4",",,,a","",""
"ASN00039090","1951-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","1",",a","0",",a","","","","","","","19510717",",,a","","","4.3",",,a,17,","","","4.8",",,,a","",""
"ASN00039090","1951-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","1",",a","0",",a","","","","","","","19510821",",,a","","","4.1",",,a,21,","","","7.9",",,,a","",""
"ASN00039090","1951-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","2",",a","0",",a","","","","","","","19510924",",,a","","","15.0",",,a,24,","","","21.9",",,,a","",""
"ASN00039090","1951-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","5",",a","1",",a","","","","","","","19511005",",,a","","","26.2",",,a,05,","","","57.7",",,,a","",""
"ASN00039090","1951-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","2",",a","0",",a","","","","","","","19511114",",,a","","","10.4",",,a,14,","","","15.2",",,,a","",""
"ASN00039090","1951-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","5",",a","0",",a","","","","","","","19511221",",,a","","","19.3",",,a,21,","","","58.7",",,,a","",""
"ASN00039090","1952-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","2",",a","1",",a","","","","","","","19520110",",,a","","","41.7",",,a,10,","","","66.8",",,,a","",""
"ASN00039090","1952-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","1",",a","","","","","","","19520224",",,a","","","26.9",",,a,24,","","","66.5",",,,a","",""
"ASN00039090","1952-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","10",",a","8",",a","1",",a","","","","","","","19520323",",,a","","","37.8",",,a,23,","","","122.2",",,,a","",""
"ASN00039090","1952-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","9",",a","4",",a","1",",a","","","","","","","19520414",",,a","","","68.6",",,a,14,","","","110.9",",,,a","",""
"ASN00039090","1952-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","8",",a","7",",a","1",",a","","","","","","","19520524",",,a","","","63.8",",,a,24,","","","89.8",",,,a","",""
"ASN00039090","1952-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","2",",a","0",",a","","","","","","","19520615",",,a","","","17.0",",,a,15,","","","26.4",",,,a","",""
"ASN00039090","1952-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","1",",a","0",",a","","","","","","","19520723",",,a","","","3.8",",,a,23,","","","5.6",",,,a","",""
"ASN00039090","1952-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","7",",a","3",",a","0",",a","","","","","","","19520813",",,a","","","21.3",",,a,13,","","","46.8",",,,a","",""
"ASN00039090","1952-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","2",",a","0",",a","","","","","","","19520925",",,a","","","22.9",",,a,25,","","","35.6",",,,a","",""
"ASN00039090","1952-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","9",",a","6",",a","2",",a","","","","","","","19521005",",,a","","","39.9",",,a,05,","","","127.1",",,,a","",""
"ASN00039090","1952-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","7",",a","3",",a","0",",a","","","","","","","19521109",",,a","","","17.0",",,a,09,","","","42.9",",,,a","",""
"ASN00039090","1952-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","4",",a","0",",a","","","","","","","19521211",",,a","","","19.6",",,a,11,","","","55.2",",,,a","",""
"ASN00039090","1953-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","14",",a","9",",a","3",",a","","","","","","","19530127",",,a","","","79.2",",,a,27,","","","217.8",",,,a","",""
"ASN00039090","1953-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","13",",a","4",",a","0",",a","","","","","","","19530210",",,a","","","15.7",",,a,10,","","","53.3",",,,a","",""
"ASN00039090","1953-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","1",",a","","","","","","","19530323",",,a","","","34.3",",,a,23,","","","48.3",",,,a","",""
"ASN00039090","1953-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","1",",a","0",",a","","","","","","","19530411",",,a","","","9.1",",,a,11,","","","10.9",",,,a","",""
"ASN00039090","1953-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","3",",a","0",",a","","","","","","","19530519",",,a","","","5.1",",,a,19,","","","11.2",",,,a","",""
"ASN00039090","1953-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","0",",a","0",",a","","","","","","","19530608",",,a","","","0.8",",,a,08,","","","0.8",",,,a","",""
"ASN00039090","1953-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","0",",a","0",",a","","","","","","","19530710",",,a","","","1.0",",,a,10,","","","1.0",",,,a","",""
"ASN00039090","1953-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","5",",a","1",",a","","","","","","","19530829",",,a","","","37.3",",,a,29,","","","71.9",",,,a","",""
"ASN00039090","1953-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","0",",a","0",",a","0",",a","","","","","","","19530930","+,,a","","","0.0",",,a,30,+","","","0.0",",,,a","",""
"ASN00039090","1953-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","2",",a","1",",a","","","","","","","19531026",",,a","","","53.6",",,a,26,","","","74.4",",,,a","",""
"ASN00039090","1953-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","6",",a","2",",a","","","","","","","19531106",",,a","","","42.4",",,a,06,","","","140.7",",,,a","",""
"ASN00039090","1953-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","5",",a","1",",a","","","","","","","19531216",",,a","","","38.6",",,a,16,","","","75.7",",,,a","",""
"ASN00039090","1954-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","10",",a","7",",a","2",",a","","","","","","","19540114",",,a","","","41.9",",,a,14,","","","142.9",",,,a","",""
"ASN00039090","1954-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","18",",a","13",",a","5",",a","","","","","","","19540209",",,a","","","78.7",",,a,09,","","","417.0",",,,a","",""
"ASN00039090","1954-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","3",",a","0",",a","","","","","","","19540307",",,a","","","19.1",",,a,07,","","","27.2",",,,a","",""
"ASN00039090","1954-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","1",",a","0",",a","","","","","","","19540417",",,a","","","4.1",",,a,17,","","","5.7",",,,a","",""
"ASN00039090","1954-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","1",",a","0",",a","","","","","","","19540508",",,a","","","18.3",",,a,08,","","","20.7",",,,a","",""
"ASN00039090","1954-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","1",",a","0",",a","","","","","","","19540604",",,a","","","20.3",",,a,04,","","","20.3",",,,a","",""
"ASN00039090","1954-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","8",",a","7",",a","3",",a","","","","","","","19540712",",,a","","","49.0",",,a,12,","","","139.1",",,,a","",""
"ASN00039090","1954-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","9",",a","5",",a","2",",a","","","","","","","19540818",",,a","","","43.9",",,a,18,","","","121.8",",,,a","",""
"ASN00039090","1954-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","7",",a","1",",a","0",",a","","","","","","","19540906",",,a","","","3.3",",,a,06,","","","7.4",",,,a","",""
"ASN00039090","1954-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","10",",a","5",",a","1",",a","","","","","","","19541010",",,a","","","38.9",",,a,10,","","","81.7",",,,a","",""
"ASN00039090","1954-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","9",",a","5",",a","2",",a","","","","","","","19541119",",,a","","","35.1",",,a,19,","","","101.4",",,,a","",""
"ASN00039090","1954-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","3",",a","2",",a","","","","","","","19541217",",,a","","","39.4",",,a,17,","","","80.8",",,,a","",""
"ASN00039090","1955-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","10",",a","5",",a","1",",a","","","","","","","19550114",",,a","","","30.5",",,a,14,","","","59.5",",,,a","",""
"ASN00039090","1955-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","12",",a","8",",a","1",",a","","","","","","","19550226",",,a","","","27.9",",,a,26,","","","94.0",",,,a","",""
"ASN00039090","1955-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","10",",a","7",",a","1",",a","","","","","","","19550328",",,a","","","34.5",",,a,28,","","","94.2",",,,a","",""
"ASN00039090","1955-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","4",",a","1",",a","","","","","","","19550429",",,a","","","42.7",",,a,29,","","","73.3",",,,a","",""
"ASN00039090","1955-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","4",",a","1",",a","","","","","","","19550526",",,a","","","64.5",",,a,26,","","","106.2",",,,a","",""
"ASN00039090","1955-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","0",",a","0",",a","","","","","","","19550619",",,a","","","2.3",",,a,19,","","","4.3",",,,a","",""
"ASN00039090","1955-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","4",",a","0",",a","","","","","","","19550714",",,a","","","21.8",",,a,14,","","","50.0",",,,a","",""
"ASN00039090","1955-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","0",",a","0",",a","","","","","","","19550812",",,a","","","0.8",",,a,12,","","","1.6",",,,a","",""
"ASN00039090","1955-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","1",",a","0",",a","","","","","","","19550924",",,a","","","4.3",",,a,24,","","","9.4",",,,a","",""
"ASN00039090","1955-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","1",",a","","","","","","","19551009",",,a","","","65.3",",,a,09,","","","92.5",",,,a","",""
"ASN00039090","1955-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","0",",a","","","","","","","19551101",",,a","","","19.1",",,a,01,","","","44.5",",,,a","",""
"ASN00039090","1955-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","7",",a","6",",a","1",",a","","","","","","","19551225",",,a","","","35.8",",,a,25,","","","85.9",",,,a","",""
"ASN00039090","1956-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","7",",a","6",",a","2",",a","","","","","","","19560122",",,a","","","50.5",",,a,22,","","","138.4",",,,a","",""
"ASN00039090","1956-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","17",",a","11",",a","3",",a","","","","","","","19560205",",,a","","","54.4",",,a,05,","","","203.7",",,,a","",""
"ASN00039090","1956-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","17",",a","12",",a","0",",a","","","","","","","19560330",",,a","","","20.6",",,a,30,","","","119.4",",,,a","",""
"ASN00039090","1956-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","5",",a","0",",a","","","","","","","19560418",",,a","","","19.3",",,a,18,","","","47.8",",,,a","",""
"ASN00039090","1956-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","5",",a","1",",a","","","","","","","19560501",",,a","","","35.6",",,a,01,","","","60.0",",,,a","",""
"ASN00039090","1956-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","2",",a","1",",a","","","","","","","19560623",",,a","","","46.7",",,a,23,","","","66.8",",,,a","",""
"ASN00039090","1956-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","9",",a","6",",a","0",",a","","","","","","","19560708",",,a","","","19.8",",,a,08,","","","55.9",",,,a","",""
"ASN00039090","1956-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","1",",a","0",",a","","","","","","","19560802",",,a","","","6.6",",,a,02,","","","10.2",",,,a","",""
"ASN00039090","1956-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","0",",a","","","","","","","19560921",",,a","","","8.1",",,a,21,","","","20.3",",,,a","",""
"ASN00039090","1956-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","3",",a","0",",a","","","","","","","19561011",",,a","","","4.8",",,a,11,","","","14.0",",,,a","",""
"ASN00039090","1956-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","8",",a","7",",a","2",",a","","","","","","","19561103",",,a","","","53.3",",,a,03,","","","107.8",",,,a","",""
"ASN00039090","1956-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","10",",a","9",",a","3",",a","","","","","","","19561222",",,a","","","175.3",",,a,22,","","","328.6",",,,a","",""
"ASN00039090","1957-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","4",",a","1",",a","","","","","","","19570126",",,a","","","36.6",",,a,26,","","","85.9",",,,a","",""
"ASN00039090","1957-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","1",",a","0",",a","","","","","","","19570225",",,a","","","3.8",",,a,25,","","","3.8",",,,a","",""
"ASN00039090","1957-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","1",",a","","","","","","","19570315",",,a","","","27.4",",,a,15,","","","43.6",",,,a","",""
"ASN00039090","1957-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","1",",a","0",",a","","","","","","","19570421",",,a","","","16.3",",,a,21,","","","16.6",",,,a","",""
"ASN00039090","1957-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","0",",a","0",",a","","","","","","","19570528",",,a","","","2.0",",,a,28,","","","2.0",",,,a","",""
"ASN00039090","1957-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","2",",a","0",",a","","","","","","","19570602",",,a","","","15.5",",,a,02,","","","28.6",",,,a","",""
"ASN00039090","1957-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","2",",a","1",",a","","","","","","","19570702",",,a","","","26.9",",,a,02,","","","34.0",",,,a","",""
"ASN00039090","1957-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","3",",a","0",",a","","","","","","","19570816",",,a","","","6.6",",,a,16,","","","20.4",",,,a","",""
"ASN00039090","1957-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","0",",a","0",",a","0",",a","","","","","","","19570930","+,,a","","","0.0",",,a,30,+","","","0.0",",,,a","",""
"ASN00039090","1957-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","1",",a","","","","","","","19571030",",,a","","","55.4",",,a,30,","","","66.3",",,,a","",""
"ASN00039090","1957-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","7",",a","7",",a","0",",a","","","","","","","19571102",",,a","","","19.1",",,a,02,","","","60.1",",,,a","",""
"ASN00039090","1957-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","4",",a","0",",a","","","","","","","19571216",",,a","","","9.7",",,a,16,","","","21.9",",,,a","",""
"ASN00039090","1958-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","11",",a","9",",a","1",",a","","","","","","","19580130",",,a","","","43.2",",,a,30,","","","149.1",",,,a","",""
"ASN00039090","1958-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","9",",a","4",",a","1",",a","","","","","","","19580221",",,a","","","119.6",",,a,21,","","","139.8",",,,a","",""
"ASN00039090","1958-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","8",",a","8",",a","0",",a","","","","","","","19580309",",,a","","","15.5",",,a,09,","","","54.0",",,,a","",""
"ASN00039090","1958-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","4","2,a","3","2,a","0","2,a","","","","","","","19580403",",2,a","","","12.2","2,,a,03,","","","25.9",",a,,a","",""
"ASN00039090","1958-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","1",",a","0",",a","","","","","","","19580516",",,a","","","6.6",",,a,16,","","","8.2",",,,a","",""
"ASN00039090","1958-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","8","2,a","5","2,a","2","2,a","","","","","","","19580610",",2,a","","","61.5","2,,a,10,","","","172.7",",a,,a","",""
"ASN00039090","1958-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","1",",a","0",",a","","","","","","","19580721",",,a","","","10.9",",,a,21,","","","13.2",",,,a","",""
"ASN00039090","1958-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","2",",a","0",",a","","","","","","","19580804",",,a","","","10.4",",,a,04,","","","15.8",",,,a","",""
"ASN00039090","1958-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","5",",a","0",",a","","","","","","","19580903",",,a","","","15.5",",,a,03,","","","34.8",",,,a","",""
"ASN00039090","1958-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","4",",a","1",",a","","","","","","","19581011",",,a","","","28.4",",,a,11,","","","74.2",",,,a","",""
"ASN00039090","1958-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","1",",a","0",",a","","","","","","","19581107",",,a","","","8.6",",,a,07,","","","9.1",",,,a","",""
"ASN00039090","1958-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","15",",a","11",",a","2",",a","","","","","","","19581216",",,a","","","52.3",",,a,16,","","","184.3",",,,a","",""
"ASN00039090","1959-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","14",",a","10",",a","0",",a","","","","","","","19590112",",,a","","","17.5",",,a,12,","","","84.7",",,,a","",""
"ASN00039090","1959-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","6",",a","3",",a","","","","","","","19590210",",,a","","","41.9",",,a,10,","","","130.8",",,,a","",""
"ASN00039090","1959-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","4",",a","1",",a","","","","","","","19590319",",,a","","","68.6",",,a,19,","","","99.4",",,,a","",""
"ASN00039090","1959-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","1",",a","0",",a","","","","","","","19590402",",,a","","","2.8",",,a,02,","","","4.4",",,,a","",""
"ASN00039090","1959-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","7",",a","2",",a","1",",a","","","","","","","19590524",",,a","","","38.4",",,a,24,","","","47.7",",,,a","",""
"ASN00039090","1959-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","0",",a","0",",a","","","","","","","19590617",",,a","","","1.5",",,a,17,","","","3.0",",,,a","",""
"ASN00039090","1959-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","9",",a","4",",a","1",",a","","","","","","","19590720",",,a","","","36.3",",,a,20,","","","54.9",",,,a","",""
"ASN00039090","1959-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","0",",a","0",",a","0",",a","","","","","","","19590831","+,,a","","","0.0",",,a,31,+","","","0.0",",,,a","",""
"ASN00039090","1959-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","0","2,a","0","2,a","0","2,a","","","","","","","19590930","+,2,a","","","0.0","2,,a,30,+","","","7.4",",a,,a","",""
"ASN00039090","1959-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","9","2,a","7","2,a","1","2,a","","","","","","","19591030",",2,a","","","60.7","2,,a,30,","","","175.4",",a,,a","",""
"ASN00039090","1959-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","9",",a","4",",a","2",",a","","","","","","","19591102",",,a","","","29.0",",,a,02,","","","90.4",",,,a","",""
"ASN00039090","1959-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","16",",a","8",",a","2",",a","","","","","","","19591226",",,a","","","42.9",",,a,26,","","","122.6",",,,a","",""
"ASN00039090","1960-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","11",",a","6",",a","1",",a","","","","","","","19600106",",,a","","","40.6",",,a,06,","","","98.0",",,,a","",""
"ASN00039090","1960-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","14",",a","7",",a","1",",a","","","","","","","19600219",",,a","","","59.7",",,a,19,","","","136.4",",,,a","",""
"ASN00039090","1960-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","2",",a","1",",a","","","","","","","19600315",",,a","","","30.2",",,a,15,","","","37.1",",,,a","",""
"ASN00039090","1960-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","2",",a","1",",a","","","","","","","19600428",",,a","","","34.5",",,a,28,","","","45.2",",,,a","",""
"ASN00039090","1960-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","3",",a","1",",a","","","","","","","19600525",",,a","","","39.4",",,a,25,","","","72.6",",,,a","",""
"ASN00039090","1960-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","1",",a","0",",a","","","","","","","19600623",",,a","","","3.3",",,a,23,","","","6.1",",,,a","",""
"ASN00039090","1960-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","3",",a","0",",a","","","","","","","19600711",",,a","","","19.1",",,a,11,","","","28.0",",,,a","",""
"ASN00039090","1960-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","1",",a","0",",a","","","","","","","19600803",",,a","","","13.5",",,a,03,","","","15.3",",,,a","",""
"ASN00039090","1960-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","1",",a","0",",a","","","","","","","19600926",",,a","","","7.9",",,a,26,","","","7.9",",,,a","",""
"ASN00039090","1960-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","3",",a","0",",a","","","","","","","19601021",",,a","","","17.8",",,a,21,","","","28.7",",,,a","",""
"ASN00039090","1960-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","5",",a","1",",a","","","","","","","19601102",",,a","","","31.8",",,a,02,","","","78.5",",,,a","",""
"ASN00039090","1960-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","7",",a","5",",a","0",",a","","","","","","","19601213",",,a","","","12.4",",,a,13,","","","47.4",",,,a","",""
"ASN00039090","1961-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","8",",a","6",",a","0",",a","","","","","","","19610116",",,a","","","16.5",",,a,16,","","","72.8",",,,a","",""
"ASN00039090","1961-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","12",",a","8",",a","2",",a","","","","","","","19610218",",,a","","","72.1",",,a,18,","","","183.7",",,,a","",""
"ASN00039090","1961-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","2",",a","1",",a","","","","","","","19610313",",,a","","","44.5",",,a,13,","","","62.8",",,,a","",""
"ASN00039090","1961-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","3",",a","0",",a","","","","","","","19610414",",,a","","","19.1",",,a,14,","","","58.5",",,,a","",""
"ASN00039090","1961-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","2",",a","0",",a","","","","","","","19610529",",,a","","","17.8",",,a,29,","","","22.9",",,,a","",""
"ASN00039090","1961-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","1",",a","0",",a","","","","","","","19610602",",,a","","","5.3",",,a,02,","","","7.6",",,,a","",""
"ASN00039090","1961-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","1",",a","","","","","","","19610726",",,a","","","34.8",",,a,26,","","","74.2",",,,a","",""
"ASN00039090","1961-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","2",",a","0",",a","","","","","","","19610803",",,a","","","10.2",",,a,03,","","","19.1",",,,a","",""
"ASN00039090","1961-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","1",",a","0",",a","","","","","","","19610915",",,a","","","2.5",",,a,15,","","","3.3",",,,a","",""
"ASN00039090","1961-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","2","3,a","2","3,a","0","3,a","","","","","","","19611025",",3,a","","","7.4","3,,a,25,","","","18.4",",a,,a","",""
"ASN00039090","1961-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","14",",a","12",",a","3",",a","","","","","","","19611118",",,a","","","37.6",",,a,18,","","","156.7",",,,a","",""
"ASN00039090","1961-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","7",",a","6",",a","2",",a","","","","","","","19611212",",,a","","","27.7",",,a,12,","","","98.1",",,,a","",""
"ASN00039090","1962-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","8",",a","5",",a","2",",a","","","","","","","19620114",",,a","","","86.6",",,a,14,","","","154.8",",,,a","",""
"ASN00039090","1962-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","3",",a","0",",a","","","","","","","19620223",",,a","","","5.1",",,a,23,","","","12.2",",,,a","",""
"ASN00039090","1962-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","7",",a","5",",a","2",",a","","","","","","","19620312",",,a","","","44.2",",,a,12,","","","105.6",",,,a","",""
"ASN00039090","1962-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","8",",a","6",",a","1",",a","","","","","","","19620412",",,a","","","64.5",",,a,12,","","","85.9",",,,a","",""
"ASN00039090","1962-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","2",",a","1",",a","","","","","","","19620528",",,a","","","43.2",",,a,28,","","","49.8",",,,a","",""
"ASN00039090","1962-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","1",",a","1",",a","","","","","","","19620605",",,a","","","26.2",",,a,05,","","","27.0",",,,a","",""
"ASN00039090","1962-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","2",",a","1",",a","","","","","","","19620714",",,a","","","30.5",",,a,14,","","","43.5",",,,a","",""
"ASN00039090","1962-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","1",",a","0",",a","","","","","","","19620820",",,a","","","5.8",",,a,20,","","","7.1",",,,a","",""
"ASN00039090","1962-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","4",",a","0",",a","","","","","","","19620926",",,a","","","11.2",",,a,26,","","","28.2",",,,a","",""
