"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BOM00026947","1970-04","52.75","26.433","157.0","GANEVICI, BO","12",",I","7",",I","0",",I","","","","","19700429",",,I","","","9.7",",,I,29,","45.2",",,,I"
"BOM00026947","1970-05","52.75","26.433","157.0","GANEVICI, BO","14","1,I","8","1,I","0","1,I","","","","","19700531",",1,I","","","16.9","1,,I,31,","77.7","1,,,I"
"BOM00026947","1970-06","52.75","26.433","157.0","GANEVICI, BO","13",",I","9",",I","0",",I","","","","","19700630",",,I","","","16.2",",,I,30,","85.6",",,,I"
"BOM00026947","1970-07","52.75","26.433","157.0","GANEVICI, BO","14",",I","6",",I","0",",I","","","","","19700726",",,I","","","11.4",",,I,26,","57.8",",,,I"
"BOM00026947","1970-08","52.75","26.433","157.0","GANEVICI, BO","9",",I","8",",I","1",",I","","","","","19700806",",,I","","","49.0",",,I,06,","113.4",",,,I"
"BOM00026947","1970-09","52.75","26.433","157.0","GANEVICI, BO","16",",I","7",",I","1",",I","","","","","19700903",",,I","","","28.3",",,I,03,","68.1",",,,I"
"BOM00026947","1970-10","52.75","26.433","157.0","GANEVICI, BO","16",",I","10",",I","0",",I","","","","","19701029",",,I","","","16.0",",,I,29,","89.4",",,,I"
"BOM00026947","1970-11","52.75","26.433","157.0","GANEVICI, BO","15",",I","8",",I","0",",I","","","","","19701106",",,I","","","10.4",",,I,06,","59.3",",,,I"
"BOM00026947","1970-12","52.75","26.433","157.0","GANEVICI, BO","20",",I","10",",I","0",",I","","","","","19701219",",,I","","","5.9",",,I,19,","53.6",",,,I"
"BOM00026947","1971-01","52.75","26.433","157.0","GANEVICI, BO","12",",I","4",",I","0",",I","","","","","19710104",",,I","","","9.8",",,I,04,","27.0",",,,I"
"BOM00026947","1971-05","52.75","26.433","157.0","GANEVICI, BO","10",",I","5",",I","0",",I","","","","","19710516",",,I","","","16.7",",,I,16,","59.8",",,,I"
"BOM00026947","1971-07","52.75","26.433","157.0","GANEVICI, BO","9",",I","2",",I","0",",I","","","","","19710703",",,I","","","23.7",",,I,03,","36.7",",,,I"
"BOM00026947","1971-08","52.75","26.433","157.0","GANEVICI, BO","6",",I","3",",I","2",",I","","","","","19710808",",,I","","","35.6",",,I,08,","69.5",",,,I"
"BOM00026947","1971-09","52.75","26.433","157.0","GANEVICI, BO","15",",I","7",",I","1",",I","","","","","19710909",",,I","","","26.3",",,I,09,","94.4",",,,I"
"BOM00026947","1972-03","52.75","26.433","157.0","GANEVICI, BO","11",",I","2",",I","0",",I","","","","","19720309",",,I","","","6.3",",,I,09,","19.8",",,,I"
"BOM00026947","1972-07","52.75","26.433","157.0","GANEVICI, BO","9","1,I","4","1,I","0","1,I","","","","","19720727",",1,I","","","16.4","1,,I,27,","46.9","1,,,I"
"BOM00026947","1972-08","52.75","26.433","157.0","GANEVICI, BO","14",",I","6",",I","1",",I","","","","","19720819",",,I","","","29.5",",,I,19,","99.7",",,,I"
"BOM00026947","1972-09","52.75","26.433","157.0","GANEVICI, BO","13",",I","8",",I","0",",I","","","","","19720925",",,I","","","11.9",",,I,25,","61.4",",,,I"
"BOM00026947","1972-10","52.75","26.433","157.0","GANEVICI, BO","13",",I","7",",I","1",",I","","","","","19721014",",,I","","","29.4",",,I,14,","76.0",",,,I"
"BOM00026947","1972-11","52.75","26.433","157.0","GANEVICI, BO","21",",I","9",",I","0",",I","","","","","19721112",",,I","","","10.8",",,I,12,","66.8",",,,I"
"BOM00026947","1972-12","52.75","26.433","157.0","GANEVICI, BO","9",",I","0",",I","0",",I","","","","","19721209",",,I","","","2.2",",,I,09,","7.8",",,,I"
"BOM00026947","1973-01","52.75","26.433","157.0","GANEVICI, BO","5",",I","2",",I","0",",I","","","","","19730110",",,I","","","5.1",",,I,10,","11.4",",,,I"
"BOM00026947","1973-02","52.75","26.433","157.0","GANEVICI, BO","25",",I","10",",I","0",",I","","","","","19730227",",,I","","","8.9",",,I,27,","68.0",",,,I"
"BOM00026947","1973-03","52.75","26.433","157.0","GANEVICI, BO","7",",I","3",",I","0",",I","","","","","19730318",",,I","","","6.2",",,I,18,","20.1",",,,I"
"BOM00026947","1973-04","52.75","26.433","157.0","GANEVICI, BO","12",",I","5",",I","0",",I","","","","","19730410",",,I","","","8.7",",,I,10,","36.4",",,,I"
"BOM00026947","1973-05","52.75","26.433","157.0","GANEVICI, BO","13",",I","6",",I","1",",I","","","","","19730512",",,I","","","31.3",",,I,12,","66.4",",,,I"
"BOM00026947","1973-06","52.75","26.433","157.0","GANEVICI, BO","13",",I","7",",I","0",",I","","","","","19730617",",,I","","","14.5",",,I,17,","58.5",",,,I"
"BOM00026947","1973-07","52.75","26.433","157.0","GANEVICI, BO","16",",I","9",",I","0",",I","","","","","19730704",",,I","","","19.6",",,I,04,","115.8",",,,I"
"BOM00026947","1973-08","52.75","26.433","157.0","GANEVICI, BO","3",",I","1",",I","0",",I","","","","","19730821",",,I","","","12.1",",,I,21,","14.9",",,,I"
"BOM00026947","1973-09","52.75","26.433","157.0","GANEVICI, BO","11",",I","5",",I","0",",I","","","","","19730925",",,I","","","11.5",",,I,25,","36.8",",,,I"
"BOM00026947","1973-10","52.75","26.433","157.0","GANEVICI, BO","17",",I","7",",I","0",",I","","","","","19731013",",,I","","","17.9",",,I,13,","82.0",",,,I"
"BOM00026947","1973-11","52.75","26.433","157.0","GANEVICI, BO","20",",I","11",",I","0",",I","","","","","19731110",",,I","","","11.3",",,I,10,","64.7",",,,I"
"BOM00026947","1973-12","52.75","26.433","157.0","GANEVICI, BO","16",",I","4",",I","0",",I","","","","","19731204",",,I","","","12.3",",,I,04,","42.8",",,,I"
"BOM00026947","1974-01","52.75","26.433","157.0","GANEVICI, BO","8",",I","1",",I","0",",I","","","","","19740127",",,I","","","2.9",",,I,27,","11.4",",,,I"
"BOM00026947","1974-02","52.75","26.433","157.0","GANEVICI, BO","6",",I","4",",I","0",",I","","","","","19740210",",,I","","","7.6",",,I,10,","23.4",",,,I"
"BOM00026947","1974-03","52.75","26.433","157.0","GANEVICI, BO","2",",I","0",",I","0",",I","","","","","19740319",",,I","","","2.3",",,I,19,","4.0",",,,I"
"BOM00026947","1974-04","52.75","26.433","157.0","GANEVICI, BO","6",",I","2",",I","0",",I","","","","","19740420",",,I","","","4.8",",,I,20,","11.6",",,,I"
"BOM00026947","1974-05","52.75","26.433","157.0","GANEVICI, BO","11",",I","5",",I","0",",I","","","","","19740506",",,I","","","23.9",",,I,06,","50.8",",,,I"
"BOM00026947","1974-06","52.75","26.433","157.0","GANEVICI, BO","21",",I","15",",I","2",",I","","","","","19740601",",,I","","","27.6",",,I,01,","151.8",",,,I"
"BOM00026947","1974-07","52.75","26.433","157.0","GANEVICI, BO","23",",I","13",",I","0",",I","","","","","19740707",",,I","","","23.1",",,I,07,","113.8",",,,I"
"BOM00026947","1974-08","52.75","26.433","157.0","GANEVICI, BO","8",",I","4",",I","1",",I","","","","","19740818",",,I","","","27.4",",,I,18,","45.4",",,,I"
"BOM00026947","1974-09","52.75","26.433","157.0","GANEVICI, BO","12",",I","7",",I","0",",I","","","","","19740927",",,I","","","23.7",",,I,27,","88.8",",,,I"
"BOM00026947","1974-10","52.75","26.433","157.0","GANEVICI, BO","22",",I","15",",I","0",",I","","","","","19741016",",,I","","","22.6",",,I,16,","142.4",",,,I"
"BOM00026947","1974-11","52.75","26.433","157.0","GANEVICI, BO","15","1,I","6","1,I","0","1,I","","","","","19741102",",1,I","","","12.1","1,,I,02,","38.7","1,,,I"
"BOM00026947","1974-12","52.75","26.433","157.0","GANEVICI, BO","23",",I","12",",I","0",",I","","","","","19741229",",,I","","","15.8",",,I,29,","85.2",",,,I"
"BOM00026947","1975-01","52.75","26.433","157.0","GANEVICI, BO","19",",I","3",",I","0",",I","","","","","19750106",",,I","","","4.6",",,I,06,","29.6",",,,I"
"BOM00026947","1975-02","52.75","26.433","157.0","GANEVICI, BO","9",",I","1",",I","0",",I","","","","","19750202",",,I","","","2.6",",,I,02,","13.6",",,,I"
"BOM00026947","1975-03","52.75","26.433","157.0","GANEVICI, BO","7",",I","5",",I","0",",I","","","","","19750331",",,I","","","9.1",",,I,31,","27.2",",,,I"
"BOM00026947","1975-04","52.75","26.433","157.0","GANEVICI, BO","18",",I","11",",I","0",",I","","","","","19750412",",,I","","","17.5",",,I,12,","109.0",",,,I"
"BOM00026947","1975-05","52.75","26.433","157.0","GANEVICI, BO","20",",I","7",",I","0",",I","","","","","19750503",",,I","","","18.7",",,I,03,","63.4",",,,I"
"BOM00026947","1975-10","52.75","26.433","157.0","GANEVICI, BO","15","1,I","7","1,I","0","1,I","","","","","19751019",",1,I","","","11.8","1,,I,19,","60.1","1,,,I"
"BOM00026947","1975-11","52.75","26.433","157.0","GANEVICI, BO","14","1,I","4","1,I","0","1,I","","","","","19751120",",1,I","","","5.7","1,,I,20,","22.9","1,,,I"
"BOM00026947","1976-01","52.75","26.433","157.0","GANEVICI, BO","25",",I","12",",I","0",",I","","","","","19760121",",,I","","","9.4",",,I,21,","66.9",",,,I"
"BOM00026947","1976-02","52.75","26.433","157.0","GANEVICI, BO","9",",I","0",",I","0",",I","","","","","19760229",",,I","","","2.2",",,I,29,","9.4",",,,I"
"BOM00026947","1976-03","52.75","26.433","157.0","GANEVICI, BO","20",",I","9",",I","0",",I","","","","","19760310",",,I","","","7.6",",,I,10,","53.5",",,,I"
"BOM00026947","1976-04","52.75","26.433","157.0","GANEVICI, BO","11",",I","5",",I","0",",I","","","","","19760425",",,I","","","18.7",",,I,25,","42.3",",,,I"
"BOM00026947","1976-05","52.75","26.433","157.0","GANEVICI, BO","17",",I","8",",I","0",",I","","","","","19760528",",,I","","","22.1",",,I,28,","81.0",",,,I"
"BOM00026947","1976-06","52.75","26.433","157.0","GANEVICI, BO","6",",I","4",",I","0",",I","","","","","19760615",",,I","","","16.7",",,I,15,","45.5",",,,I"
"BOM00026947","1976-07","52.75","26.433","157.0","GANEVICI, BO","12",",I","6",",I","0",",I","","","","","19760711",",,I","","","15.8",",,I,11,","51.4",",,,I"
"BOM00026947","1976-08","52.75","26.433","157.0","GANEVICI, BO","13",",I","6",",I","0",",I","","","","","19760814",",,I","","","15.0",",,I,14,","41.8",",,,I"
"BOM00026947","1976-09","52.75","26.433","157.0","GANEVICI, BO","13",",I","5",",I","0",",I","","","","","19760905",",,I","","","15.3",",,I,05,","47.0",",,,I"
"BOM00026947","1976-10","52.75","26.433","157.0","GANEVICI, BO","8",",I","3",",I","0",",I","","","","","19761005",",,I","","","13.2",",,I,05,","30.0",",,,I"
"BOM00026947","1976-11","52.75","26.433","157.0","GANEVICI, BO","17",",I","2",",I","0",",I","","","","","19761117",",,I","","","3.2",",,I,17,","20.9",",,,I"
"BOM00026947","1976-12","52.75","26.433","157.0","GANEVICI, BO","19",",I","7",",I","0",",I","","","","","19761209",",,I","","","15.4",",,I,09,","60.9",",,,I"
"BOM00026947","1977-01","52.75","26.433","157.0","GANEVICI, BO","10",",I","2",",I","0",",I","","","","","19770108",",,I","","","4.0",",,I,08,","17.3",",,,I"
"BOM00026947","1977-02","52.75","26.433","157.0","GANEVICI, BO","15",",I","8",",I","0",",I","","","","","19770211",",,I","","","8.4",",,I,11,","52.6",",,,I"
"BOM00026947","1977-03","52.75","26.433","157.0","GANEVICI, BO","11",",I","5",",I","0",",I","","","","","19770305",",,I","","","9.7",",,I,05,","33.4",",,,I"
"BOM00026947","1977-04","52.75","26.433","157.0","GANEVICI, BO","20",",I","11",",I","0",",I","","","","","19770412",",,I","","","24.2",",,I,12,","88.6",",,,I"
"BOM00026947","1977-05","52.75","26.433","157.0","GANEVICI, BO","11",",I","3",",I","0",",I","","","","","19770511",",,I","","","5.0",",,I,11,","17.5",",,,I"
"BOM00026947","1977-06","52.75","26.433","157.0","GANEVICI, BO","16",",I","5",",I","0",",I","","","","","19770627","+,,I","","","3.9",",,I,27,+","28.8",",,,I"
"BOM00026947","1977-07","52.75","26.433","157.0","GANEVICI, BO","19",",I","13",",I","0",",I","","","","","19770710",",,I","","","24.2",",,I,10,","110.0",",,,I"
"BOM00026947","1977-08","52.75","26.433","157.0","GANEVICI, BO","13",",I","9",",I","3",",I","","","","","19770815",",,I","","","64.5",",,I,15,","232.3",",,,I"
"BOM00026947","1977-09","52.75","26.433","157.0","GANEVICI, BO","12",",I","6",",I","0",",I","","","","","19770909",",,I","","","17.5",",,I,09,","57.4",",,,I"
"BOM00026947","1977-11","52.75","26.433","157.0","GANEVICI, BO","18",",I","10",",I","0",",I","","","","","19771127",",,I","","","17.7",",,I,27,","87.0",",,,I"
"BOM00026947","1977-12","52.75","26.433","157.0","GANEVICI, BO","18",",I","8",",I","0",",I","","","","","19771202",",,I","","","6.2",",,I,02,","43.5",",,,I"
"BOM00026947","1978-04","52.75","26.433","157.0","GANEVICI, BO","9",",I","6",",I","0",",I","","","","","19780414",",,I","","","15.1",",,I,14,","44.0",",,,I"
"BOM00026947","1978-06","52.75","26.433","157.0","GANEVICI, BO","15",",I","10",",I","0",",I","","","","","19780615",",,I","","","19.7",",,I,15,","79.9",",,,I"
"BOM00026947","1979-03","52.75","26.433","157.0","GANEVICI, BO","21",",I","8",",I","0",",I","","","","","19790331",",,I","","","13.1",",,I,31,","59.7",",,,I"
"BOM00026947","1979-04","52.75","26.433","157.0","GANEVICI, BO","13",",I","6",",I","0",",I","","","","","19790408",",,I","","","12.0",",,I,08,","43.7",",,,I"
"BOM00026947","1979-05","52.75","26.433","157.0","GANEVICI, BO","10",",I","6",",I","0",",I","","","","","19790504",",,I","","","14.9",",,I,04,","50.0",",,,I"
"BOM00026947","1979-06","52.75","26.433","157.0","GANEVICI, BO","6",",I","4",",I","0",",I","","","","","19790630",",,I","","","15.3",",,I,30,","35.9",",,,I"
"BOM00026947","1979-07","52.75","26.433","157.0","GANEVICI, BO","14",",I","6",",I","0",",I","","","","","19790719",",,I","","","7.9",",,I,19,","39.4",",,,I"
"BOM00026947","1979-09","52.75","26.433","157.0","GANEVICI, BO","9",",I","2",",I","0",",I","","","","","19790925",",,I","","","15.6",",,I,25,","36.6",",,,I"
"BOM00026947","1980-01","52.75","26.433","157.0","GANEVICI, BO","18",",I","4",",I","0",",I","","","","","19800102",",,I","","","7.9",",,I,02,","39.3",",,,I"
"BOM00026947","1980-02","52.75","26.433","157.0","GANEVICI, BO","13",",I","6",",I","0",",I","","","","","19800212",",,I","","","6.8",",,I,12,","32.8",",,,I"
"BOM00026947","1980-03","52.75","26.433","157.0","GANEVICI, BO","13",",I","7",",I","0",",I","","","","","19800330",",,I","","","8.6",",,I,30,","46.2",",,,I"
"BOM00026947","1980-04","52.75","26.433","157.0","GANEVICI, BO","11",",I","5",",I","0",",I","","","","","19800428",",,I","","","15.4",",,I,28,","39.6",",,,I"
"BOM00026947","1980-05","52.75","26.433","157.0","GANEVICI, BO","8",",I","3",",I","0",",I","","","","","19800510",",,I","","","3.8",",,I,10,","14.6",",,,I"
"BOM00026947","1980-06","52.75","26.433","157.0","GANEVICI, BO","18",",I","6",",I","0",",I","","","","","19800604",",,I","","","9.2",",,I,04,","47.9",",,,I"
"BOM00026947","1980-07","52.75","26.433","157.0","GANEVICI, BO","18",",I","12",",I","1",",I","","","","","19800728",",,I","","","30.7",",,I,28,","137.9",",,,I"
"BOM00026947","1981-01","52.75","26.433","157.0","GANEVICI, BO","16",",I","5",",I","0",",I","30","1,","19810130","+,1,S","19810104",",,I","180","1,,S,30,+","8.9",",,I,04,","39.6",",,,I"
"BOM00026947","1981-02","52.75","26.433","157.0","GANEVICI, BO","12",",I","5",",I","0",",I","","","","","19810214",",,I","","","7.1",",,I,14,","31.7",",,,I"
"BOM00026947","1982-01","52.75","26.433","157.0","GANEVICI, BO","17",",I","5",",I","0",",I","","","","","19820105",",,I","","","10.9",",,I,05,","44.4",",,,I"
"BOM00026947","1982-02","52.75","26.433","157.0","GANEVICI, BO","8",",I","3",",I","0",",I","","","","","19820227",",,I","","","5.6",",,I,27,","16.2",",,,I"
"BOM00026947","1982-04","52.75","26.433","157.0","GANEVICI, BO","8",",I","4",",I","0",",I","","","","","19820409",",,I","","","9.1",",,I,09,","28.2",",,,I"
"BOM00026947","1982-08","52.75","26.433","157.0","GANEVICI, BO","11",",I","3",",I","0",",I","","","","","19820829",",,I","","","9.8",",,I,29,","28.7",",,,I"
"BOM00026947","1982-09","52.75","26.433","157.0","GANEVICI, BO","6",",I","2",",I","0",",I","","","","","19820924",",,I","","","9.4",",,I,24,","15.4",",,,I"
"BOM00026947","1982-12","52.75","26.433","157.0","GANEVICI, BO","21",",I","10",",I","0",",I","","","","","19821216",",,I","","","13.6",",,I,16,","77.2",",,,I"
"BOM00026947","1983-01","52.75","26.433","157.0","GANEVICI, BO","25",",I","10",",I","0",",I","","","","","19830123",",,I","","","9.5",",,I,23,","62.1",",,,I"
"BOM00026947","1983-02","52.75","26.433","157.0","GANEVICI, BO","18",",I","6",",I","0",",I","","","","","19830210","+,,I","","","5.1",",,I,10,+","37.2",",,,I"
"BOM00026947","1983-03","52.75","26.433","157.0","GANEVICI, BO","17",",I","9",",I","0",",I","","","","","19830311",",,I","","","25.2",",,I,11,","87.7",",,,I"
"BOM00026947","1983-04","52.75","26.433","157.0","GANEVICI, BO","14",",I","7",",I","0",",I","","","","","19830406",",,I","","","16.2",",,I,06,","55.3",",,,I"
"BOM00026947","1983-06","52.75","26.433","157.0","GANEVICI, BO","9",",I","7",",I","0",",I","","","","","19830619",",,I","","","19.6",",,I,19,","77.3",",,,I"
"BOM00026947","1983-07","52.75","26.433","157.0","GANEVICI, BO","14",",I","6",",I","0",",I","","","","","19830712",",,I","","","23.1",",,I,12,","81.9",",,,I"
"BOM00026947","1983-08","52.75","26.433","157.0","GANEVICI, BO","7",",I","2",",I","0",",I","","","","","19830805",",,I","","","8.6",",,I,05,","21.9",",,,I"
"BOM00026947","1983-09","52.75","26.433","157.0","GANEVICI, BO","8",",I","4",",I","0",",I","","","","","19830913",",,I","","","16.6",",,I,13,","33.4",",,,I"
"BOM00026947","1983-10","52.75","26.433","157.0","GANEVICI, BO","11",",I","2",",I","0",",I","","","","","19831004",",,I","","","6.7",",,I,04,","23.8",",,,I"
"BOM00026947","1983-11","52.75","26.433","157.0","GANEVICI, BO","10",",I","4",",I","0",",I","","","","","19831127",",,I","","","7.3",",,I,27,","27.1",",,,I"
"BOM00026947","1983-12","52.75","26.433","157.0","GANEVICI, BO","15",",I","4",",I","0",",I","","","","","19831219",",,I","","","4.7",",,I,19,","24.1",",,,I"
"BOM00026947","1984-01","52.75","26.433","157.0","GANEVICI, BO","18",",I","6",",I","0",",I","","","","","19840118",",,I","","","7.3",",,I,18,","43.5",",,,I"
"BOM00026947","1984-02","52.75","26.433","157.0","GANEVICI, BO","7",",I","3",",I","0",",I","","","","","19840208",",,I","","","10.0",",,I,08,","23.2",",,,I"
"BOM00026947","1984-03","52.75","26.433","157.0","GANEVICI, BO","8",",I","2",",I","0",",I","","","","","19840305",",,I","","","7.2",",,I,05,","17.5",",,,I"
"BOM00026947","1984-04","52.75","26.433","157.0","GANEVICI, BO","4",",I","4",",I","0",",I","","","","","19840426",",,I","","","8.4",",,I,26,","19.7",",,,I"
"BOM00026947","1984-05","52.75","26.433","157.0","GANEVICI, BO","13",",I","5",",I","1",",I","","","","","19840518",",,I","","","28.8",",,I,18,","88.3",",,,I"
"BOM00026947","1984-06","52.75","26.433","157.0","GANEVICI, BO","22",",I","8",",I","0",",I","","","","","19840608",",,I","","","21.0",",,I,08,","92.7",",,,I"
"BOM00026947","1984-07","52.75","26.433","157.0","GANEVICI, BO","13",",I","6",",I","0",",I","","","","","19840716",",,I","","","24.8",",,I,16,","74.3",",,,I"
"BOM00026947","1984-08","52.75","26.433","157.0","GANEVICI, BO","5",",I","3",",I","0",",I","","","","","19840826",",,I","","","5.7",",,I,26,","14.7",",,,I"
"BOM00026947","1984-09","52.75","26.433","157.0","GANEVICI, BO","17",",I","8",",I","0",",I","","","","","19840917",",,I","","","23.4",",,I,17,","74.7",",,,I"
"BOM00026947","1984-10","52.75","26.433","157.0","GANEVICI, BO","13",",I","2",",I","0",",I","","","","","19841014",",,I","","","7.7",",,I,14,","22.6",",,,I"
"BOM00026947","1984-11","52.75","26.433","157.0","GANEVICI, BO","6",",I","4",",I","0",",I","","","","","19841124",",,I","","","13.1",",,I,24,","34.8",",,,I"
"BOM00026947","1984-12","52.75","26.433","157.0","GANEVICI, BO","18",",I","5",",I","0",",I","","","","","19841213",",,I","","","9.5",",,I,13,","43.3",",,,I"
"BOM00026947","1987-01","52.75","26.433","157.0","GANEVICI, BO","14",",I","6",",I","0",",I","","","","","19870106",",,I","","","8.5",",,I,06,","34.7",",,,I"
"BOM00026947","1987-02","52.75","26.433","157.0","GANEVICI, BO","10",",I","3",",I","0",",I","","","","","19870207",",,I","","","4.6",",,I,07,","17.0",",,,I"
"BOM00026947","1987-03","52.75","26.433","157.0","GANEVICI, BO","11",",I","7",",I","0",",I","","","","","19870329",",,I","","","13.9",",,I,29,","54.1",",,,I"
"BOM00026947","1987-04","52.75","26.433","157.0","GANEVICI, BO","10",",I","3",",I","0",",I","","","","","19870421",",,I","","","6.2",",,I,21,","17.9",",,,I"
"BOM00026947","1987-05","52.75","26.433","157.0","GANEVICI, BO","13",",I","9",",I","0",",I","","","","","19870531",",,I","","","6.6",",,I,31,","43.0",",,,I"
"BOM00026947","1987-06","52.75","26.433","157.0","GANEVICI, BO","14",",I","10",",I","1",",I","","","","","19870601",",,I","","","33.1",",,I,01,","114.6",",,,I"
"BOM00026947","1987-07","52.75","26.433","157.0","GANEVICI, BO","12",",I","7",",I","1",",I","","","","","19870713",",,I","","","25.8",",,I,13,","67.8",",,,I"
"BOM00026947","1987-08","52.75","26.433","157.0","GANEVICI, BO","18",",I","9",",I","0",",I","","","","","19870812",",,I","","","12.7",",,I,12,","70.5",",,,I"
"BOM00026947","1987-09","52.75","26.433","157.0","GANEVICI, BO","16",",I","7",",I","0",",I","","","","","19870913",",,I","","","7.3",",,I,13,","45.1",",,,I"
"BOM00026947","1987-10","52.75","26.433","157.0","GANEVICI, BO","7",",I","5",",I","0",",I","","","","","19871009",",,I","","","9.4",",,I,09,","32.4",",,,I"
"BOM00026947","1987-11","52.75","26.433","157.0","GANEVICI, BO","18",",I","10",",I","0",",I","","","","","19871113",",,I","","","8.6",",,I,13,","57.7",",,,I"
"BOM00026947","1987-12","52.75","26.433","157.0","GANEVICI, BO","15",",I","8",",I","0",",I","","","","","19871201",",,I","","","12.8",",,I,01,","60.2",",,,I"
"BOM00026947","1988-01","52.75","26.433","157.0","GANEVICI, BO","9",",I","3",",I","0",",I","","","","","19880118",",,I","","","7.3",",,I,18,","24.8",",,,I"
"BOM00026947","1988-02","52.75","26.433","157.0","GANEVICI, BO","14",",I","3",",I","0",",I","","","","","19880208",",,I","","","12.4",",,I,08,","34.5",",,,I"
"BOM00026947","1988-03","52.75","26.433","157.0","GANEVICI, BO","20",",I","8",",I","0",",I","","","","","19880324",",,I","","","8.5",",,I,24,","54.6",",,,I"
"BOM00026947","1988-04","52.75","26.433","157.0","GANEVICI, BO","11",",I","4",",I","0",",I","","","","","19880402",",,I","","","6.6",",,I,02,","25.4",",,,I"
"BOM00026947","1988-05","52.75","26.433","157.0","GANEVICI, BO","15",",I","10",",I","0",",I","","","","","19880521",",,I","","","12.6",",,I,21,","66.4",",,,I"
"BOM00026947","1988-06","52.75","26.433","157.0","GANEVICI, BO","21",",I","12",",I","2",",I","","","","","19880612",",,I","","","34.7",",,I,12,","175.8",",,,I"
"BOM00026947","1988-07","52.75","26.433","157.0","GANEVICI, BO","12",",I","6",",I","0",",I","","","","","19880721",",,I","","","16.2",",,I,21,","36.4",",,,I"
"BOM00026947","1988-08","52.75","26.433","157.0","GANEVICI, BO","15",",I","6",",I","0",",I","","","","","19880804",",,I","","","17.6",",,I,04,","62.7",",,,I"
"BOM00026947","1988-09","52.75","26.433","157.0","GANEVICI, BO","14",",I","8",",I","0",",I","","","","","19880916",",,I","","","18.3",",,I,16,","59.7",",,,I"
"BOM00026947","1988-10","52.75","26.433","157.0","GANEVICI, BO","3",",I","1",",I","0",",I","","","","","19881008",",,I","","","7.2",",,I,08,","9.7",",,,I"
"BOM00026947","1988-11","52.75","26.433","157.0","GANEVICI, BO","20",",I","8",",I","0",",I","","","","","19881115",",,I","","","11.5",",,I,15,","70.9",",,,I"
"BOM00026947","1988-12","52.75","26.433","157.0","GANEVICI, BO","23",",I","7",",I","0",",I","","","","","19881211",",,I","","","6.1",",,I,11,","50.8",",,,I"
"BOM00026947","1989-01","52.75","26.433","157.0","GANEVICI, BO","17",",I","5",",I","0",",I","","","","","19890116",",,I","","","4.3",",,I,16,","25.7",",,,I"
"BOM00026947","1989-02","52.75","26.433","157.0","GANEVICI, BO","10",",I","3",",I","0",",I","","","","","19890227",",,I","","","9.8",",,I,27,","24.0",",,,I"
"BOM00026947","1989-03","52.75","26.433","157.0","GANEVICI, BO","15",",I","3",",I","0",",I","","","","","19890322",",,I","","","5.4",",,I,22,","26.3",",,,I"
"BOM00026947","1989-04","52.75","26.433","157.0","GANEVICI, BO","11",",I","5",",I","0",",I","","","","","19890410",",,I","","","7.6",",,I,10,","33.4",",,,I"
"BOM00026947","1989-05","52.75","26.433","157.0","GANEVICI, BO","6",",I","3",",I","1",",I","","","","","19890502",",,I","","","33.3",",,I,02,","50.0",",,,I"
"BOM00026947","1989-06","52.75","26.433","157.0","GANEVICI, BO","13",",I","9",",I","0",",I","","","","","19890607",",,I","","","22.4",",,I,07,","101.0",",,,I"
"BOM00026947","1989-07","52.75","26.433","157.0","GANEVICI, BO","13",",I","6",",I","1",",I","","","","","19890714",",,I","","","28.1",",,I,14,","84.3",",,,I"
"BOM00026947","1989-08","52.75","26.433","157.0","GANEVICI, BO","14",",I","9",",I","0",",I","","","","","19890803",",,I","","","22.8",",,I,03,","97.1",",,,I"
"BOM00026947","1989-09","52.75","26.433","157.0","GANEVICI, BO","9",",I","6",",I","1",",I","","","","","19890916",",,I","","","26.5",",,I,16,","48.6",",,,I"
"BOM00026947","1989-10","52.75","26.433","157.0","GANEVICI, BO","18",",I","10",",I","0",",I","","","","","19891002",",,I","","","10.1",",,I,02,","67.9",",,,I"
"BOM00026947","1989-11","52.75","26.433","157.0","GANEVICI, BO","14",",I","3",",I","0",",I","","","","","19891101",",,I","","","7.8",",,I,01,","30.2",",,,I"
"BOM00026947","1989-12","52.75","26.433","157.0","GANEVICI, BO","15",",I","9",",I","0",",I","","","","","19891215",",,I","","","10.5",",,I,15,","58.0",",,,I"
"BOM00026947","1990-01","52.75","26.433","157.0","GANEVICI, BO","19",",b","6",",b","0",",b","","","","","19900116",",,b","","","6.2",",,b,16,","35.4",",,,b"
"BOM00026947","1990-02","52.75","26.433","157.0","GANEVICI, BO","13",",b","4",",b","0",",b","","","","","19900214",",,b","","","6.6",",,b,14,","27.8",",,,b"
"BOM00026947","1990-03","52.75","26.433","157.0","GANEVICI, BO","11",",b","5",",b","0",",b","","","","","19900301",",,b","","","9.9",",,b,01,","33.7",",,,b"
"BOM00026947","1990-04","52.75","26.433","157.0","GANEVICI, BO","10",",b","2",",b","0",",b","","","","","19900407",",,b","","","9.8",",,b,07,","22.6",",,,b"
