target,SHARE_x,WRB4_x,KOPPEN,TEXTURE_USDA_x,DRAINAGE_x,ROOT_DEPTH_x,AWC_x,COARSE,SAND,SILT,CLAY,TEXTURE_SOTER,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND,TG,TN,TX,RR,RR1,Year
2.0,100,CHcc,D,5.0,MW,1,161,4,29,43,28,M,1.33,1.82,2.327,7.4,2.19,10,26,63,34,34,98,0,1,6.9,0.8,1,15.492523809522993,-2.228400000000022,28.367700000000013,25.093317,3.71428571428571,2021
2.0,100,CHcc,D,5.0,MW,1,161,4,29,43,28,M,1.33,1.82,2.327,7.4,2.19,10,26,63,34,34,98,0,1,6.9,0.8,1,15.488474047618979,-1.8990499999999884,27.673159999999996,24.4269711142857,3.64285714285714,2021
2.0,100,CHcc,D,5.0,MW,1,161,4,29,43,28,M,1.33,1.82,2.327,7.4,2.19,10,26,63,34,34,98,0,1,6.9,0.8,1,15.196605238095003,-2.3090500000000134,27.15084999999999,26.5837264047619,4.07142857142857,2021
2.0,100,CHcc,D,5.0,MW,1,161,4,29,43,28,M,1.33,1.82,2.327,7.4,2.19,10,26,63,34,34,98,0,1,6.9,0.8,1,15.353106666666008,-2.0717500000000086,26.851319999999987,26.2972257619047,3.83333333333333,2021
2.0,100,CHcc,D,5.0,MW,1,161,4,29,43,28,M,1.33,1.82,2.327,7.4,2.19,10,26,63,34,34,98,0,1,6.9,0.8,1,15.492523809522993,-2.228400000000022,28.367700000000013,25.093317,3.71428571428571,2021
2.0,100,CHcc,D,5.0,MW,1,161,4,29,43,28,M,1.33,1.82,2.327,7.4,2.19,10,26,63,34,34,98,0,1,6.9,0.8,1,15.488474047618979,-1.8990499999999884,27.673159999999996,24.4269711142857,3.64285714285714,2021
2.0,100,CHcc,D,5.0,MW,1,161,4,29,43,28,M,1.33,1.82,2.327,7.4,2.19,10,26,63,34,34,98,0,1,6.9,0.8,1,15.196605238095003,-2.3090500000000134,27.15084999999999,26.5837264047619,4.07142857142857,2021
2.0,100,CHcc,D,5.0,MW,1,161,4,29,43,28,M,1.33,1.82,2.327,7.4,2.19,10,26,63,34,34,98,0,1,6.9,0.8,1,15.353106666666008,-2.0717500000000086,26.851319999999987,26.2972257619047,3.83333333333333,2021
6.0,35,RGdy,C,11.0,MW,3,32,9,54,30,16,M,1.58,1.64,1.159,5.3,0.94,12,12,40,10,8,61,5,2,0.0,2.9,1,22.04565047619002,9.199000000000012,37.90496999999999,5.96764597042857,0.809523809523809,2021
6.0,35,RGdy,C,11.0,MW,3,32,9,54,30,16,M,1.58,1.64,1.159,5.3,0.94,12,12,40,10,8,61,5,2,0.0,2.9,1,22.600613333333,8.661800000000028,39.160860000000014,5.84004230195714,0.809523809523809,2021
6.0,35,RGdy,C,11.0,MW,3,32,9,54,30,16,M,1.58,1.64,1.159,5.3,0.94,12,12,40,10,8,61,5,2,0.0,2.9,1,21.638042380952015,8.724899999999991,38.36266999999998,6.7462214252619,0.904761904761904,2021
6.0,35,RGdy,C,11.0,MW,3,32,9,54,30,16,M,1.58,1.64,1.159,5.3,0.94,12,12,40,10,8,61,5,2,0.0,2.9,1,22.379125238095014,8.102260000000001,40.067020000000014,5.98338147042857,0.952380952380952,2021
2.0,60,CMca,C,5.0,MW,1,168,5,31,40,29,M,1.48,1.83,1.164,8.0,1.12,10,17,48,38,38,99,0,3,9.8,2.1,1,19.98771428571399,9.399139999999989,34.64251999999999,13.39057933,1.8095238095238,2021
2.0,60,CMca,C,5.0,MW,1,168,5,31,40,29,M,1.48,1.83,1.164,8.0,1.12,10,17,48,38,38,99,0,3,9.8,2.1,1,19.813775476190017,7.992430000000013,36.21210000000002,14.4856113,1.69047619047619,2021
2.0,60,CMca,C,5.0,MW,1,168,5,31,40,29,M,1.48,1.83,1.164,8.0,1.12,10,17,48,38,38,99,0,3,9.8,2.1,1,19.57558190476101,9.42122999999998,33.02157999999997,20.6030195666666,2.45238095238095,2021
2.0,60,CMca,C,5.0,MW,1,168,5,31,40,29,M,1.48,1.83,1.164,8.0,1.12,10,17,48,38,38,99,0,3,9.8,2.1,1,18.976441904760975,7.498870000000011,34.57909999999998,20.7369491857142,2.28571428571428,2021
4.0,60,CMca,C,5.0,MW,1,168,5,31,40,29,M,1.48,1.83,1.164,8.0,1.12,10,17,48,38,38,99,0,3,9.8,2.1,1,19.98771428571399,9.399139999999989,34.64251999999999,13.39057933,1.8095238095238,2021
4.0,60,CMca,C,5.0,MW,1,168,5,31,40,29,M,1.48,1.83,1.164,8.0,1.12,10,17,48,38,38,99,0,3,9.8,2.1,1,19.813775476190017,7.992430000000013,36.21210000000002,14.4856113,1.69047619047619,2021
4.0,60,CMca,C,5.0,MW,1,168,5,31,40,29,M,1.48,1.83,1.164,8.0,1.12,10,17,48,38,38,99,0,3,9.8,2.1,1,19.57558190476101,9.42122999999998,33.02157999999997,20.6030195666666,2.45238095238095,2021
4.0,60,CMca,C,5.0,MW,1,168,5,31,40,29,M,1.48,1.83,1.164,8.0,1.12,10,17,48,38,38,99,0,3,9.8,2.1,1,18.976441904760975,7.498870000000011,34.57909999999998,20.7369491857142,2.28571428571428,2021
0.0,50,PZal,C,11.0,MW,1,104,10,67,27,6,C,1.13,1.32,7.326,4.3,3.28,24,29,83,12,5,10,37,1,0.0,0.0,0,19.98771428571399,9.399139999999989,34.64251999999999,13.39057933,1.8095238095238,2021
0.0,50,PZal,C,11.0,MW,1,104,10,67,27,6,C,1.13,1.32,7.326,4.3,3.28,24,29,83,12,5,10,37,1,0.0,0.0,0,19.813775476190017,7.992430000000013,36.21210000000002,14.4856113,1.69047619047619,2021
0.0,50,PZal,C,11.0,MW,1,104,10,67,27,6,C,1.13,1.32,7.326,4.3,3.28,24,29,83,12,5,10,37,1,0.0,0.0,0,19.57558190476101,9.42122999999998,33.02157999999997,20.6030195666666,2.45238095238095,2021
0.0,50,PZal,C,11.0,MW,1,104,10,67,27,6,C,1.13,1.32,7.326,4.3,3.28,24,29,83,12,5,10,37,1,0.0,0.0,0,18.976441904760975,7.498870000000011,34.57909999999998,20.7369491857142,2.28571428571428,2021
0.0,50,PZal,C,11.0,MW,1,104,10,67,27,6,C,1.13,1.32,7.326,4.3,3.28,24,29,83,12,5,10,37,1,0.0,0.0,0,19.98771428571399,9.399139999999989,34.64251999999999,13.39057933,1.8095238095238,2021
0.0,50,PZal,C,11.0,MW,1,104,10,67,27,6,C,1.13,1.32,7.326,4.3,3.28,24,29,83,12,5,10,37,1,0.0,0.0,0,19.813775476190017,7.992430000000013,36.21210000000002,14.4856113,1.69047619047619,2021
0.0,50,PZal,C,11.0,MW,1,104,10,67,27,6,C,1.13,1.32,7.326,4.3,3.28,24,29,83,12,5,10,37,1,0.0,0.0,0,19.57558190476101,9.42122999999998,33.02157999999997,20.6030195666666,2.45238095238095,2021
0.0,50,PZal,C,11.0,MW,1,104,10,67,27,6,C,1.13,1.32,7.326,4.3,3.28,24,29,83,12,5,10,37,1,0.0,0.0,0,18.976441904760975,7.498870000000011,34.57909999999998,20.7369491857142,2.28571428571428,2021
0.0,57,CMcr,C,5.0,MW,1,165,5,33,31,36,F,1.35,1.9,1.93,6.1,1.32,12,20,34,15,17,82,0,1,0.0,1.6,1,19.98771428571399,9.399139999999989,34.64251999999999,13.39057933,1.8095238095238,2021
0.0,57,CMcr,C,5.0,MW,1,165,5,33,31,36,F,1.35,1.9,1.93,6.1,1.32,12,20,34,15,17,82,0,1,0.0,1.6,1,19.813775476190017,7.992430000000013,36.21210000000002,14.4856113,1.69047619047619,2021
0.0,57,CMcr,C,5.0,MW,1,165,5,33,31,36,F,1.35,1.9,1.93,6.1,1.32,12,20,34,15,17,82,0,1,0.0,1.6,1,19.57558190476101,9.42122999999998,33.02157999999997,20.6030195666666,2.45238095238095,2021
0.0,57,CMcr,C,5.0,MW,1,165,5,33,31,36,F,1.35,1.9,1.93,6.1,1.32,12,20,34,15,17,82,0,1,0.0,1.6,1,18.976441904760975,7.498870000000011,34.57909999999998,20.7369491857142,2.28571428571428,2021
0.0,70,CMeu,C,9.0,MW,1,150,13,40,40,20,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0.0,1.6,2,20.980559761903976,10.617459999999994,34.07297,7.06486159030476,1.09523809523809,2021
0.0,70,CMeu,C,9.0,MW,1,150,13,40,40,20,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0.0,1.6,2,20.91135571428498,11.085019999999986,33.50540000000001,7.15840056157142,1.14285714285714,2021
0.0,70,CMeu,C,9.0,MW,1,150,13,40,40,20,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0.0,1.6,2,20.980559761903976,10.617459999999994,34.07297,7.06486159030476,1.09523809523809,2021
0.0,70,CMeu,C,9.0,MW,1,150,13,40,40,20,M,1.41,1.71,1.562,6.4,1.41,11,16,54,15,14,82,0,2,0.0,1.6,2,20.91135571428498,11.085019999999986,33.50540000000001,7.15840056157142,1.14285714285714,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.540476428571026,10.740229999999997,33.05007999999998,8.57478363809523,1.09523809523809,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.025171428571014,10.345640000000003,32.838869999999986,11.2142049857142,1.23809523809523,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.10977333333301,10.90764999999999,34.071199999999976,8.59183288095238,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.790122857142023,9.321660000000008,33.4529,9.83469924047618,1.09523809523809,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.569594285714004,9.346949999999993,33.31646999999998,8.73785454761904,0.976190476190476,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.552185238094978,9.578300000000013,34.90627999999998,7.53532314047619,0.904761904761904,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.156680952379986,9.484300000000019,34.19146999999998,8.37454124047618,1.02380952380952,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.338508809522978,10.208559999999977,35.49939999999998,7.55081371904761,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.569594285714004,9.346949999999993,33.31646999999998,8.73785454761904,0.976190476190476,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.552185238094978,9.578300000000013,34.90627999999998,7.53532314047619,0.904761904761904,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.156680952379986,9.484300000000019,34.19146999999998,8.37454124047618,1.02380952380952,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.338508809522978,10.208559999999977,35.49939999999998,7.55081371904761,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.569594285714004,9.346949999999993,33.31646999999998,8.73785454761904,0.976190476190476,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.552185238094978,9.578300000000013,34.90627999999998,7.53532314047619,0.904761904761904,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.156680952379986,9.484300000000019,34.19146999999998,8.37454124047618,1.02380952380952,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.338508809522978,10.208559999999977,35.49939999999998,7.55081371904761,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.569594285714004,9.346949999999993,33.31646999999998,8.73785454761904,0.976190476190476,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.552185238094978,9.578300000000013,34.90627999999998,7.53532314047619,0.904761904761904,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.156680952379986,9.484300000000019,34.19146999999998,8.37454124047618,1.02380952380952,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.338508809522978,10.208559999999977,35.49939999999998,7.55081371904761,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.569594285714004,9.346949999999993,33.31646999999998,8.73785454761904,0.976190476190476,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.552185238094978,9.578300000000013,34.90627999999998,7.53532314047619,0.904761904761904,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.156680952379986,9.484300000000019,34.19146999999998,8.37454124047618,1.02380952380952,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.338508809522978,10.208559999999977,35.49939999999998,7.55081371904761,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.569594285714004,9.346949999999993,33.31646999999998,8.73785454761904,0.976190476190476,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.552185238094978,9.578300000000013,34.90627999999998,7.53532314047619,0.904761904761904,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.156680952379986,9.484300000000019,34.19146999999998,8.37454124047618,1.02380952380952,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.338508809522978,10.208559999999977,35.49939999999998,7.55081371904761,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.569594285714004,9.346949999999993,33.31646999999998,8.73785454761904,0.976190476190476,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.552185238094978,9.578300000000013,34.90627999999998,7.53532314047619,0.904761904761904,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.156680952379986,9.484300000000019,34.19146999999998,8.37454124047618,1.02380952380952,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.338508809522978,10.208559999999977,35.49939999999998,7.55081371904761,1.0,2021
2.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.569594285714004,9.346949999999993,33.31646999999998,8.73785454761904,0.976190476190476,2021
2.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.552185238094978,9.578300000000013,34.90627999999998,7.53532314047619,0.904761904761904,2021
2.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.156680952379986,9.484300000000019,34.19146999999998,8.37454124047618,1.02380952380952,2021
2.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.338508809522978,10.208559999999977,35.49939999999998,7.55081371904761,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.540476428571026,10.740229999999997,33.05007999999998,8.57478363809523,1.09523809523809,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.025171428571014,10.345640000000003,32.838869999999986,11.2142049857142,1.23809523809523,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.10977333333301,10.90764999999999,34.071199999999976,8.59183288095238,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.790122857142023,9.321660000000008,33.4529,9.83469924047618,1.09523809523809,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.540476428571026,10.740229999999997,33.05007999999998,8.57478363809523,1.09523809523809,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.025171428571014,10.345640000000003,32.838869999999986,11.2142049857142,1.23809523809523,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.10977333333301,10.90764999999999,34.071199999999976,8.59183288095238,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.790122857142023,9.321660000000008,33.4529,9.83469924047618,1.09523809523809,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.569594285714004,9.346949999999993,33.31646999999998,8.73785454761904,0.976190476190476,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.552185238094978,9.578300000000013,34.90627999999998,7.53532314047619,0.904761904761904,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.156680952379986,9.484300000000019,34.19146999999998,8.37454124047618,1.02380952380952,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.338508809522978,10.208559999999977,35.49939999999998,7.55081371904761,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.569594285714004,9.346949999999993,33.31646999999998,8.73785454761904,0.976190476190476,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.552185238094978,9.578300000000013,34.90627999999998,7.53532314047619,0.904761904761904,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.156680952379986,9.484300000000019,34.19146999999998,8.37454124047618,1.02380952380952,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.338508809522978,10.208559999999977,35.49939999999998,7.55081371904761,1.0,2021
2.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.569594285714004,9.346949999999993,33.31646999999998,8.73785454761904,0.976190476190476,2021
2.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.552185238094978,9.578300000000013,34.90627999999998,7.53532314047619,0.904761904761904,2021
2.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.156680952379986,9.484300000000019,34.19146999999998,8.37454124047618,1.02380952380952,2021
2.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.338508809522978,10.208559999999977,35.49939999999998,7.55081371904761,1.0,2021
2.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.569594285714004,9.346949999999993,33.31646999999998,8.73785454761904,0.976190476190476,2021
2.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.552185238094978,9.578300000000013,34.90627999999998,7.53532314047619,0.904761904761904,2021
2.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.156680952379986,9.484300000000019,34.19146999999998,8.37454124047618,1.02380952380952,2021
2.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.338508809522978,10.208559999999977,35.49939999999998,7.55081371904761,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.569594285714004,9.346949999999993,33.31646999999998,8.73785454761904,0.976190476190476,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.552185238094978,9.578300000000013,34.90627999999998,7.53532314047619,0.904761904761904,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.156680952379986,9.484300000000019,34.19146999999998,8.37454124047618,1.02380952380952,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.338508809522978,10.208559999999977,35.49939999999998,7.55081371904761,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.569594285714004,9.346949999999993,33.31646999999998,8.73785454761904,0.976190476190476,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.552185238094978,9.578300000000013,34.90627999999998,7.53532314047619,0.904761904761904,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.156680952379986,9.484300000000019,34.19146999999998,8.37454124047618,1.02380952380952,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.338508809522978,10.208559999999977,35.49939999999998,7.55081371904761,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.540476428571026,10.740229999999997,33.05007999999998,8.57478363809523,1.09523809523809,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.025171428571014,10.345640000000003,32.838869999999986,11.2142049857142,1.23809523809523,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.10977333333301,10.90764999999999,34.071199999999976,8.59183288095238,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.790122857142023,9.321660000000008,33.4529,9.83469924047618,1.09523809523809,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.540476428571026,10.740229999999997,33.05007999999998,8.57478363809523,1.09523809523809,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.025171428571014,10.345640000000003,32.838869999999986,11.2142049857142,1.23809523809523,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,21.10977333333301,10.90764999999999,34.071199999999976,8.59183288095238,1.0,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,19.790122857142023,9.321660000000008,33.4529,9.83469924047618,1.09523809523809,2021
6.0,40,LVha,C,9.0,MW,1,159,11,41,42,17,M,1.5,1.66,1.51,5.9,1.33,12,13,45,10,9,75,12,1,0.0,0.1,1,20.540476428571026,10.740229999999997,33.05007999999998,8.57478363809523,1.09523809523809,2021
