STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES
ASN00007023,1929-07,-25.6864,119.2258,600.0,"DOOLGUNNA, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19290731.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007024,1937-01,-28.2731,117.1544,350.0,"EDAH, AS",,,,,1.0,",a",1.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19370115.0,",,a",,,,,,,,,19.8,",,a,15,",,,,,,,19.8,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007025,1929-07,-23.9214,116.5594,450.0,"WANNA, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19290731.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007026,1920-01,-26.45,118.2,,"FOUR CORNERS, AS",,,,,1.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19200108.0,",,a",,,,,,,,,1.8,",,a,08,",,,,,,,1.8,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007027,1888-03,-28.2494,116.34,340.0,"GABYON, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,18880331.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007028,1946-01,-24.0469,116.2181,320.0,"WANNA, AS",,,,,1.0,",a",1.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19460131.0,",,a",,,,,,,,,10.9,",,a,31,",,,,,,,10.9,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007029,1908-01,-25.4333,116.1167,,"GLENBURGH, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19080131.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007030,1750-03,-26.1142,117.5047,500.0,"JUDAL STATION, AS",,,,,1.0,"2,a",1.0,"2,a",0.0,"2,a",,,,,,,,,,,,,,,,,,,,,,,17500324.0,",2,a",,,,,,,,,8.6,"2,,a,24,",,,,,,,8.6,"2,,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007031,1918-09,-26.905,118.8361,600.0,"HILLVIEW, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19180930.0,"+,,a",,,,,,,,,0.0,",,a,30,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007032,1925-05,-27.6292,117.4867,500.0,"ILLGIDDY, AS",,,,,4.0,",a",3.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19250521.0,",,a",,,,,,,,,6.1,",,a,21,",,,,,,,14.7,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007033,1924-11,-24.3444,119.5808,620.0,"ILLGARARIE, AS",,,,,1.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19241115.0,",,a",,,,,,,,,1.8,",,a,15,",,,,,,,1.8,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007034,1923-04,-27.7447,116.7442,400.0,"JINGEMARRA, AS",,,,,5.0,",a",4.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19230426.0,",,a",,,,,,,,,17.3,",,a,26,",,,,,,,46.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007035,1921-09,-26.8936,117.1211,500.0,"KALLI, AS",,,,,2.0,",a",1.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19210906.0,",,a",,,,,,,,,6.6,",,a,06,",,,,,,,7.1,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007036,1925-05,-26.3475,118.9583,500.0,"KILLARA, AS",,,,,8.0,",a",3.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19250518.0,",,a",,,,,,,,,18.5,",,a,18,",,,,,,,51.5,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007037,1750-05,-28.5564,117.7803,400.0,"KIRKALOCKA, AS",,,,,2.0,"5,a",2.0,"5,a",0.0,"5,a",,,,,,,,,,,,,,,,,,,,,,,17500513.0,",5,a",,,,,,,,,4.6,"5,,a,13,",,,,,,,7.8,"5,,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007038,1927-06,-26.275,117.7842,500.0,"KOONMARRA, AS",,,,,8.0,",a",7.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19270614.0,",,a",,,,,,,,,21.1,",,a,14,",,,,,,,66.4,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007039,1898-03,-27.6,117.9,,"LAKE AUSTIN, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,18980331.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007040,1915-07,-27.5958,117.75,400.0,"LAKESIDE, AS",,,,,12.0,",a",5.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19150717.0,",,a",,,,,,,,,3.8,",,a,17,",,,,,,,24.2,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007041,1902-04,-25.1303,116.9047,400.0,"LANDOR, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19020430.0,"+,,a",,,,,,,,,0.0,",,a,30,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007042,1926-03,-26.9367,117.5928,600.0,"MADOONGA, AS",,,,,6.0,",a",6.0,",a",1.0,",a",,,,,,,,,,,,,,,,,,,,,,,19260310.0,",,a",,,,,,,,,91.9,",,a,10,",,,,,,,134.1,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007043,1899-03,-26.4458,116.5467,450.0,"MANFRED, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,18990331.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007044,1912-01,-28.3,116.2,,"MARLOO, AS",,,,,6.0,",a",3.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19120122.0,",,a",,,,,,,,,16.0,",,a,22,",,,,,,,35.3,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007045,1750-03,-26.6136,118.5372,517.0,"MEEKATHARRA AIRPORT, AS",,,454.8,"2,a",2.0,"2,a",2.0,"2,a",0.0,"2,a",,,,,0.0,"2,a",0.0,"2,a",0.0,"2,a",29.0,"2,a",29.0,"2,a",17500306.0,",2,a",,,,,,,17500324.0,",2,a",17500322.0,"+,2,a",20.4,"2,a,06,",,,,,11.6,"2,,a,24,",45.5,"2,a,22,+",,,0.0,"2,a",14.6,"2,,,a",,,34.02,"2,a",41.48,"2,,,a",26.56,"2,,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007046,1908-01,-26.5933,118.4883,511.0,"MEEKATHARRA POST OFFICE, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19080131.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007047,1923-01,-28.4467,118.2675,450.0,"MEELINE STATION, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19230131.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007048,1901-01,-27.4222,116.825,350.0,"MEKA STATION, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19010131.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007049,1899-01,-26.3736,117.3339,400.0,"MILEURA, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,18990131.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007050,1916-10,-25.0942,118.2983,600.0,"MILGUN, AS",,,,,4.0,",a",3.0,",a",1.0,",a",,,,,,,,,,,,,,,,,,,,,,,19161028.0,",,a",,,,,,,,,29.5,",,a,28,",,,,,,,50.8,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007051,1919-03,-24.95,118.7133,540.0,"MINGAH, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19190331.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007052,1889-02,-25.9214,117.6,600.0,"MOORARIE, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,18890228.0,"+,,a",,,,,,,,,0.0,",,a,28,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007053,1901-08,-24.3086,116.9111,337.0,"MOUNT AUGUSTUS, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19010831.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007054,1927-11,-27.8794,117.5506,600.0,"MOUNT FARMER, AS",,,,,1.0,",a",1.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19271128.0,",,a",,,,,,,,,3.8,",,a,28,",,,,,,,3.8,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007055,1894-01,-25.8064,117.3906,600.0,"MOUNT GOULD, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,18940131.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007056,1930-01,-24.8567,116.895,250.0,"MOUNT JAMES, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19300131.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007057,1895-01,-28.0619,117.8503,426.0,"MOUNT MAGNET, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,18950131.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007058,1902-03,-24.4,116.3078,300.0,"MOUNT PHILLIP, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19020331.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007059,1750-05,-24.2297,118.2408,350.0,"MOUNT VERNON, AS",,,,,1.0,"2,a",1.0,"2,a",0.0,"2,a",,,,,,,,,,,,,,,,,,,,,,,17500529.0,",2,a",,,,,,,,,6.0,"2,,a,29,",,,,,,,6.0,"2,,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007060,1901-09,-27.4189,116.6897,350.0,"MOUNT WITTENOOM, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19010930.0,"+,,a",,,,,,,,,0.0,",,a,30,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007061,1925-11,-24.8333,118.4717,600.0,"MULGUL, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19251130.0,"+,,a",,,,,,,,,0.0,",,a,30,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007062,1916-01,-23.7942,120.2442,571.0,"MUNDIWINDI, AS",,,,,7.0,",a",1.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19160113.0,",,a",,,,,,,,,4.3,",,a,13,",,,,,,,10.4,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007063,1905-01,-28.5253,117.0344,350.0,"MURALGARRA, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19050131.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007064,1750-03,-27.3636,116.4261,303.0,"MURGOO, AS",,,,,3.0,"2,a",2.0,"2,a",0.0,"2,a",,,,,,,,,,,,,,,,,,,,,,,17500325.0,",2,a",,,,,,,,,20.0,"2,,a,25,",,,,,,,34.5,"2,,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007065,1906-03,-28.6519,117.6083,400.0,"NALBARRA, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19060331.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007066,1895-01,-26.9,118.4,448.0,"NANNINE, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,18950131.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007067,1750-03,-28.9464,118.1867,442.2,"NARNDEE, AS",,,,,3.0,"2,a",2.0,"2,a",0.0,"2,a",,,,,,,,,,,,,,,,,,,,,,,17500325.0,",2,a",,,,,,,,,23.6,"2,,a,25,",,,,,,,26.6,"2,,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007068,1750-03,-29.425,117.2906,330.0,"NINGHAN STATION, AS",,,,,2.0,"2,a",1.0,"2,a",0.0,"2,a",,,,,,,,,,,,,,,,,,,,,,,17500325.0,",2,a",,,,,,,,,22.4,"2,,a,25,",,,,,,,23.2,"2,,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007069,1913-07,-28.1233,116.8294,390.0,"NOONGALL, AS",,,,,6.0,",a",4.0,",a",1.0,",a",,,,,,,,,,,,,,,,,,,,,,,19130714.0,",,a",,,,,,,,,25.4,",,a,14,",,,,,,,52.6,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007070,1898-01,-25.6381,118.7131,,"PEAK HILL, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,18980131.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007071,1905-10,-28.0531,116.6514,350.0,"PINDATHUNA, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19051031.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007072,1922-01,-29.1886,117.9222,350.0,"PULLAGAROO, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19220131.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007073,1906-03,-29.55,118.5,,"RPF 126 MILE, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19060331.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007074,1906-03,-29.0167,118.45,,"DROMEDARY HILLS, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19060331.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007075,1910-01,-26.85,118.7,,"RPF 180 MILE, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19100131.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007076,1906-04,-27.95,118.6,,"RPF 206 MILE, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19060430.0,"+,,a",,,,,,,,,0.0,",,a,30,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007077,1937-01,-27.15,118.25,,"REEDY, AS",,,,,3.0,",a",1.0,",a",1.0,",a",,,,,,,,,,,,,,,,,,,,,,,19370105.0,",,a",,,,,,,,,67.3,",,a,05,",,,,,,,71.1,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007078,1750-03,-26.5597,118.5397,500.0,"SHERWOOD, AS",,,,,2.0,"2,a",1.0,"2,a",0.0,"2,a",,,,,,,,,,,,,,,,,,,,,,,17500325.0,",2,a",,,,,,,,,3.0,"2,,a,25,",,,,,,,4.0,"2,,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007079,1950-01,-23.5867,120.0517,600.0,"SYLVANIA, AS",,,,,0.0,"5,a",0.0,"5,a",0.0,"5,a",,,,,,,,,,,,,,,,,,,,,,,19500131.0,"+,5,a",,,,,,,,,0.0,"5,,a,31,+",,,,,,,38.1,",a,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007080,1907-09,-25.1256,119.1514,520.0,"THREE RIVERS, AS",,,,,1.0,",a",1.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19070923.0,",,a",,,,,,,,,2.8,",,a,23,",,,,,,,2.8,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007081,1750-03,-28.8928,117.1333,353.0,"THUNDELARRA, AS",,,,,2.0,"2,a",1.0,"2,a",0.0,"2,a",,,,,,,,,,,,,,,,,,,,,,,17500325.0,",2,a",,,,,,,,,13.4,"2,,a,25,",,,,,,,15.0,"2,,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007082,1900-01,-27.1192,118.0842,476.0,"TUCKANARRA, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19000131.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007083,1750-03,-23.6239,118.6561,530.0,"TUREE CREEK, AS",,,,,0.0,"2,a",0.0,"2,a",0.0,"2,a",,,,,,,,,,,,,,,,,,,,,,,17500331.0,"+,2,a",,,,,,,,,0.0,"2,,a,31,+",,,,,,,0.0,"2,,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007084,1895-08,-23.48,116.1108,500.0,"ULLAWARRA, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,18950831.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007085,1916-01,-27.8336,117.8792,450.0,"WANARIE, AS",,,,,2.0,",a",2.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19160119.0,",,a",,,,,,,,,21.6,",,a,19,",,,,,,,29.7,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007086,1902-10,-25.7,118.0,,"WANDARY, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19021031.0,"+,,a",,,,,,,,,0.0,",,a,31,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007087,1920-01,-28.0097,118.5753,450.0,"WINDSOR, AS",,,,,2.0,",a",1.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19200105.0,",,a",,,,,,,,,2.5,",,a,05,",,,,,,,4.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN00007088,1923-11,-27.8058,116.5692,350.0,"WOOGALONG, AS",,,,,0.0,",a",0.0,",a",0.0,",a",,,,,,,,,,,,,,,,,,,,,,,19231130.0,"+,,a",,,,,,,,,0.0,",,a,30,+",,,,,,,0.0,",,,a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
