,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES
7921,BR000449000,1977-12,-4.55,-49.55,0.0,"JATOBAL, BR",15.0,",I",10.0,",I",3.0,",I",19771228.0,",,I",62.2,",,I,28,",227.3,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7922,BR000451000,1976-08,-4.92,-51.43,0.0,"ALDEIA BACAJA, BR",4.0,",I",2.0,",I",0.0,",I",19760828.0,",,I",12.6,",,I,28,",17.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7923,BR000452000,1976-08,-4.67,-52.72,0.0,"MONTE ALEGRE, BR",3.0,",I",3.0,",I",0.0,",I",19760806.0,"+,,I",20.5,",,I,06,+",46.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7924,BR000454000,1976-08,-4.81,-54.67,0.0,"PRAIA, BR",4.0,",I",3.0,",I",0.0,",I",19760816.0,",,I",12.6,",,I,16,",25.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7925,BR000454001,1982-05,-3.97,-54.64,0.0,"FAZENDA MARCONDES, BR",14.0,",I",7.0,",I",0.0,",I",19820504.0,",,I",10.4,",,I,04,",52.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7926,BR000455002,1977-12,-4.18,-55.43,0.0,"CUPARI, BR",18.0,",I",16.0,",I",2.0,",I",19771219.0,",,I",61.3,",,I,19,",293.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7927,BR000455003,1980-09,-4.75,-56.08,0.0,"KM 1385 BR 163, BR",10.0,",I",9.0,",I",0.0,",I",19800906.0,",,I",12.3,",,I,06,",61.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7928,BR000455004,1982-05,-4.09,-54.9,0.0,"RUROPOLIS PRESIDENTE MEDICI, BR",18.0,",I",16.0,",I",4.0,",I",19820504.0,",,I",34.6,",,I,04,",186.9,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7929,BR000456000,1978-01,-4.63,-56.3,0.0,"BUBURE SAI CINZA, BR",18.0,",I",10.0,",I",1.0,",I",19780111.0,",,I",38.7,",,I,11,",137.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7930,BR000456001,1989-09,-4.95,-56.88,0.0,"KM 1342 TRANSAMAZONICA, BR",7.0,",I",7.0,",I",0.0,",I",19890908.0,",,I",15.8,",,I,08,",64.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7931,BR000457000,1984-01,-4.63,-57.9,0.0,"FAZENDA PARAMAZONAS, BR",12.0,",I",12.0,",I",4.0,",I",19840110.0,",,I",98.0,",,I,10,",317.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7932,BR000458000,1984-01,-4.41,-58.13,0.0,"CASTANHO, BR",17.0,",I",15.0,",I",3.0,",I",19840101.0,",,I",60.4,",,I,01,",295.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7933,BR000458001,1992-10,-4.23,-58.67,0.0,"CARAMURI, BR",11.0,"3,I",6.0,"3,I",0.0,"3,I",19921026.0,",3,I",14.4,"3,,I,26,",64.4,"3,,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7934,BR000459000,1982-05,-4.39,-59.6,0.0,"BORBA, BR",22.0,",I",17.0,",I",3.0,",I",19820505.0,",,I",141.4,",,I,05,",345.5,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7935,BR000459001,1992-12,-4.75,-59.25,0.0,"NITEROI TERRA PRETA II, BR",13.0,",I",12.0,",I",0.0,",I",19921225.0,",,I",25.0,",,I,25,",134.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7936,BR000462000,1975-12,-4.73,-62.13,0.0,"ARUMA MONTANTE, BR",15.0,",I",13.0,",I",5.0,",I",19751230.0,",,I",47.2,",,I,30,",264.7,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7937,BR000462001,1982-07,-4.73,-62.15,0.0,"ARUMA JUSANTE, BR",16.0,",I",13.0,",I",1.0,",I",19820724.0,",,I",32.2,",,I,24,",150.7,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7938,BR000462002,1988-03,-4.85,-62.87,0.0,"BEABA, BR",17.0,",I",11.0,",I",4.0,",I",19880313.0,",,I",50.1,",,I,13,",217.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7939,BR000465000,1981-03,-4.29,-65.2,0.0,"ESTIRAO DA SANTA CRUZ, BR",16.0,",I",16.0,",I",3.0,",I",19810309.0,",,I",60.6,",,I,09,",304.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7940,BR000466001,1975-06,-4.84,-66.85,0.0,"GAVIAO, BR",27.0,",I",22.0,",I",1.0,",I",19750629.0,",,I",26.4,",,I,29,",229.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7941,BR000467000,1983-01,-4.23,-67.9,0.0,"BARREIRA ALTA, BR",16.0,",I",13.0,",I",3.0,",I",19830118.0,",,I",51.8,",,I,18,",202.3,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7942,BR000467001,1989-01,-4.32,-67.33,0.0,"BARREIRA BRANCA, BR",19.0,",I",19.0,",I",3.0,",I",19890121.0,",,I",50.8,",,I,21,",274.7,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7943,BR000468001,1980-11,-4.67,-68.92,0.0,"JUTAI, BR",15.0,",I",14.0,",I",2.0,",I",19801125.0,",,I",72.0,",,I,25,",241.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7944,BR000469001,1982-08,-4.25,-69.95,0.0,"TABATINGA PCD, BR",9.0,"3,I",9.0,"3,I",0.0,"3,I",19820830.0,"+,3,I",24.0,"3,,I,30,+",125.2,"3,,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945,BR000469002,1985-06,-4.28,-69.73,0.0,"TERESINA, BR",14.0,",I",10.0,",I",3.0,",I",19850621.0,",,I",60.0,",,I,21,",184.9,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7946,BR000470002,1980-10,-4.37,-70.93,0.0,"ESTIRAO DO REPOUSO, BR",14.0,",I",13.0,",I",0.0,",I",19801024.0,",,I",20.8,",,I,24,",128.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7947,BR000471000,1980-10,-4.68,-71.47,0.0,"SANTA MARIA, BR",12.0,",I",12.0,",I",4.0,",I",19801005.0,",,I",80.8,",,I,05,",235.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948,BR000535038,1972-02,-5.85,-35.52,99.0,"FAZENDA POTENJI, BR",4.0,",I",2.0,",I",1.0,",I",19720229.0,",,I",99.2,",,I,29,",108.7,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949,BR000536035,1986-10,-5.63,-36.92,0.0,"MENDUBIM DE BAIXO, BR",2.0,",I",1.0,",I",0.0,",I",19861007.0,",,I",7.6,",,I,07,",8.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950,BR000536036,1986-10,-5.26,-36.72,0.0,"PENDENCIAS, BR",0.0,",I",0.0,",I",0.0,",I",19861031.0,"+,,I",0.0,",,I,31,+",0.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7951,BR000537008,1911-01,-5.59,-37.68,70.0,"PEDRAS DE ABELHAS DNOCS, BR",8.0,",I",7.0,",I",0.0,",I",19110125.0,",,I",16.7,",,I,25,",70.9,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7952,BR000537019,1931-01,-5.64,-37.26,45.0,"UPANEMA DNOCS, BR",5.0,",I",4.0,",I",0.0,",I",19310101.0,",,I",10.8,",,I,01,",30.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7953,BR000537034,1986-10,-5.87,-37.31,0.0,"AUGUSTO SEVERO, BR",1.0,",I",1.0,",I",0.0,",I",19861009.0,",,I",11.4,",,I,09,",11.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7954,BR000537035,1986-10,-5.29,-37.29,0.0,"FAZENDA ANGICOS, BR",0.0,",I",0.0,",I",0.0,",I",19861031.0,"+,,I",0.0,",,I,31,+",0.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7955,BR000537036,1986-11,-5.45,-37.51,0.0,"GOVERNADOR DIX SEPT ROSADO, BR",4.0,",I",3.0,",I",0.0,",I",19861125.0,",,I",12.5,",,I,25,",22.9,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7956,BR000537037,1986-10,-5.22,-37.36,0.0,"MOSSORO, BR",0.0,",I",0.0,",I",0.0,",I",19861031.0,"+,,I",0.0,",,I,31,+",0.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7957,BR000538008,1962-01,-5.47,-38.41,70.0,"CASTANHAO, BR",6.0,",I",3.0,",I",1.0,",I",19620129.0,",,I",28.4,",,I,29,",54.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7958,BR000538043,1992-09,-5.9,-38.63,0.0,"JAGUARIBE, BR",1.0,",I",0.0,",I",0.0,",I",19920916.0,",,I",0.6,",,I,16,",0.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959,BR000538044,1992-09,-5.22,-38.2,0.0,"PEIXE GORDO, BR",1.0,",I",0.0,",I",0.0,",I",19920921.0,",,I",2.4,",,I,21,",2.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7960,BR000539002,1921-06,-5.58,-39.42,175.0,"BOQUEIRAO DO PATU, BR",4.0,",I",3.0,",I",0.0,",I",19210611.0,",,I",20.0,",,I,11,",50.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7961,BR000539037,1911-01,-5.58,-39.01,173.0,"SENADOR POMPEU, BR",4.0,",I",3.0,",I",3.0,",I",19110130.0,",,I",38.7,",,I,30,",102.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7962,BR000539053,1992-09,-5.2,-39.29,0.0,"QUIXERAMOBIM, BR",0.0,",I",0.0,",I",0.0,",I",19920930.0,"+,,I",0.0,",,I,30,+",0.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963,BR000541002,1967-03,-5.22,-41.74,120.0,"FAZENDA BOA ESPERANCA, BR",0.0,",I",0.0,",I",0.0,",I",19670331.0,"+,,I",0.0,",,I,31,+",0.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7964,BR000542008,1962-10,-5.67,-42.21,80.0,"PRATA DO PIAUI, BR",3.0,",I",1.0,",I",0.0,",I",19621006.0,",,I",3.5,",,I,06,",6.3,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7965,BR000543002,1982-02,-5.48,-43.36,80.0,"LAGOA, BR",13.0,",I",9.0,",I",0.0,",I",19820227.0,",,I",23.0,",,I,27,",137.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7966,BR000543004,1970-05,-5.71,-43.59,149.0,"MENDES, BR",2.0,",I",0.0,",I",0.0,",I",19700503.0,",,I",1.6,",,I,03,",2.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7967,BR000543009,1962-10,-5.57,-43.02,75.0,"FAZENDA VENEZA, BR",3.0,",I",3.0,",I",0.0,",I",19621007.0,",,I",13.8,",,I,07,",31.7,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7968,BR000543010,1962-10,-5.98,-43.06,75.0,"PALMEIRAIS, BR",4.0,",I",3.0,",I",2.0,",I",19621008.0,",,I",52.8,",,I,08,",92.3,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7969,BR000543011,1984-06,-5.97,-43.42,0.0,"VEREDA GRANDE, BR",3.0,",I",2.0,",I",0.0,",I",19840605.0,",,I",15.5,",,I,05,",21.9,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7970,BR000544006,1972-02,-5.42,-44.93,103.0,"FLORES, BR",11.0,",I",8.0,",I",0.0,",I",19720202.0,",,I",17.0,",,I,02,",60.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7971,BR000544009,1984-06,-5.41,-44.34,100.0,"GRACA ARANHA, BR",3.0,",I",2.0,",I",0.0,",I",19840606.0,",,I",6.5,",,I,06,",11.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7972,BR000545010,1972-02,-5.6,-45.25,0.0,"RIO CORDA, BR",10.0,",I",7.0,",I",1.0,",I",19720213.0,",,I",56.0,",,I,13,",95.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7973,BR000546006,1979-10,-5.6,-46.24,0.0,"FORTALEZA, BR",2.0,",I",1.0,",I",0.0,",I",19791019.0,",,I",11.1,",,I,19,",12.3,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7974,BR000546007,1982-02,-5.88,-46.7,0.0,"SITIO NOVO, BR",12.0,",I",7.0,",I",2.0,",I",19820226.0,",,I",54.2,",,I,26,",179.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7975,BR000547002,1969-10,-5.72,-47.5,0.0,"ITAGUATINS, BR",7.0,",I",3.0,",I",0.0,",I",19691019.0,",,I",25.0,",,I,19,",48.8,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7976,BR000547005,1982-02,-5.59,-47.02,0.0,"BURITIRAMA, BR",13.0,",I",12.0,",I",3.0,",I",19820218.0,",,I",60.8,",,I,18,",227.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977,BR000548000,1974-09,-5.65,-48.21,186.0,"ARAGUATINS, BR",6.0,",I",5.0,",I",1.0,",I",19740916.0,",,I",56.5,",,I,16,",105.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7978,BR000548001,1984-02,-5.26,-48.2,0.0,"SAO SEBASTIAO DO TOCANTINS, BR",19.0,",I",16.0,",I",3.0,",I",19840220.0,",,I",53.5,",,I,20,",287.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7979,BR000549006,1985-04,-5.78,-49.8,0.0,"FAZENDA RIO BRANCO, BR",13.0,"5,I",12.0,"5,I",0.0,"5,I",19850411.0,",5,I",24.6,"5,,I,11,",148.4,"5,,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7980,BR000549007,1988-02,-5.8,-49.18,0.0,"KM 60 PA 150, BR",26.0,",I",17.0,",I",5.0,",I",19880218.0,",,I",74.6,",,I,18,",356.5,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7981,BR000552000,1976-05,-5.41,-52.9,0.0,"BELO HORIZONTE, BR",9.0,",I",8.0,",I",0.0,",I",19760509.0,"+,,I",13.0,",,I,09,+",64.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7982,BR000554000,1975-12,-5.65,-54.52,0.0,"CAJUEIRO, BR",19.0,",I",17.0,",I",2.0,",I",19751227.0,",,I",89.6,",,I,27,",292.9,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7983,BR000555000,1980-09,-5.18,-56.06,0.0,"KM 1326 BR 163, BR",11.0,",I",7.0,",I",1.0,",I",19800923.0,",,I",39.5,",,I,23,",103.5,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7984,BR000555002,1987-01,-6.67,-55.5,0.0,"KM 1130 BR 163, BR",23.0,",I",17.0,",I",1.0,",I",19870125.0,",,I",29.4,",,I,25,",205.3,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7985,BR000556000,1973-01,-5.15,-56.86,0.0,"JATOBA, BR",20.0,",I",18.0,",I",3.0,",I",19730115.0,",,I",41.3,",,I,15,",289.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7986,BR000559000,1982-05,-5.68,-59.58,0.0,"ARARI, BR",13.0,",I",6.0,",I",0.0,",I",19820521.0,",,I",16.8,",,I,21,",49.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7987,BR000560000,1972-08,-5.12,-60.38,0.0,"NOVO ARIPUANA, BR",13.0,",I",13.0,",I",1.0,",I",19720826.0,",,I",28.8,",,I,26,",141.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7988,BR000560001,1992-09,-5.29,-60.7,0.0,"RECREIO PEDREIRAS, BR",2.0,",I",1.0,",I",0.0,",I",19920919.0,",,I",3.4,",,I,19,",4.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7989,BR000560002,1992-11,-5.59,-60.37,0.0,"MONTE ALEGRE, BR",11.0,"3,I",5.0,"3,I",0.0,"3,I",19921126.0,",3,I",25.0,"3,,I,26,",68.6,"3,,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7990,BR000562000,1972-09,-5.02,-62.8,0.0,"CARIUACANGA, BR",5.0,",I",4.0,",I",0.0,",I",19720916.0,",,I",25.0,",,I,16,",71.3,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7991,BR000562001,1982-06,-5.85,-62.35,0.0,"FAZENDA BELA SOMBRA, BR",7.0,",I",5.0,",I",1.0,",I",19820601.0,",,I",47.4,",,I,01,",95.1,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7992,BR000563000,1981-01,-5.11,-63.98,0.0,"SERINGAL MOREIRA, BR",16.0,",I",15.0,",I",0.0,",I",19810123.0,",,I",18.8,",,I,23,",144.2,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7993,BR000563001,1982-07,-5.78,-63.35,0.0,"ITATUBA, BR",7.0,",I",7.0,",I",1.0,",I",19820713.0,",,I",42.7,",,I,13,",86.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7994,BR000564000,1972-09,-5.67,-64.33,0.0,"CASTANHAL PATU, BR",8.0,",I",7.0,",I",3.0,",I",19720901.0,",,I",50.0,",,I,01,",162.5,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7995,BR000566000,1983-01,-5.13,-66.3,0.0,"FAZENDA BOA ESPERANCA, BR",15.0,",I",11.0,",I",2.0,",I",19830109.0,",,I",64.0,",,I,09,",190.6,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7996,BR000567001,1978-12,-5.89,-67.86,0.0,"XIBAUA, BR",22.0,",I",17.0,",I",5.0,",I",19781213.0,",,I",157.0,",,I,13,",473.4,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7997,BR000572000,1982-12,-5.13,-72.8,0.0,"PALMEIRAS DO JAVARI, BR",21.0,",I",17.0,",I",2.0,",I",19821208.0,",,I",45.0,",,I,08,",183.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7998,BR000635013,1970-01,-6.09,-35.25,0.0,"ENGENHO OLHO DAGUA, BR",11.0,",I",1.0,",I",0.0,",I",19700128.0,",,I",9.6,",,I,28,",21.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7999,BR000636019,1984-08,-6.24,-35.99,240.0,"SANTA CRUZ, BR",7.0,",I",2.0,",I",0.0,",I",19840809.0,",,I",19.2,",,I,09,",30.0,",,,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
